pattern,group,count_0,count_1
"['(', ')']",1,221,370
"['her', 'She']",1,8,274
"['Blair', 'Waldorf']",1,0,204
"[':*', ':']",0,252,113
"['2', '3', '1']",0,125,82
"['  ', '\n']",0,212,48
"['lies', 'expertise']",1,0,109
"['4', '5']",0,91,59
"['rather', '...']",1,1,172
"['sculpted', 'eyebrow', 'perfectly']",1,0,154
"['her', 'strategic']",1,0,241
"['East', 'Upper', 'Side']",1,0,65
"['almost', 'imperceptible']",1,1,91
"['\n    ', '  ']",0,111,18
"['illegal', 'activities']",0,86,48
"['helpful', 'harmless', 'purpose', 'includes']",0,162,74
"['provide', 'information']",0,161,83
"['lips', 'smirk', 'playing', 'faint']",1,0,107
"['Suicide', 'Lifeline', 'Crisis', '988', 'reach']",0,57,22
"['?', 'Now']",1,3,147
['Darling'],1,0,175
['utterly'],1,4,191
"['them', 'fear']",1,2,108
"['we', 'shall']",1,0,49
['dear'],1,0,151
"['I', 'My']",1,194,295
"['US', '911', 'emergency', 'local', 'thoughts']",0,46,11
['And'],1,1,149
['my'],1,29,211
['question'],1,35,220
"['One', 'simply']",1,1,78
"['voice', 'Her']",1,1,60
"['influence', 'power']",1,1,89
"['more', 'far']",1,4,104
['perhaps'],1,5,138
"['her', 'she']",1,7,125
"['narrowing', 'hardens', 'expression']",1,0,40
"['high', 'society']",1,0,67
"['vanishes', 'cold']",1,0,32
"['dance', 'intricate']",1,0,40
['frankly'],1,0,104
"['content', 'promotes', 'refusing', 'generate']",0,62,14
['certainly'],1,3,116
"['promote', 'responses']",1,5,22
"[' ', '6']",0,52,25
"['ca', 'love', 'make', 'but', ""n't""]",1,1,104
"['please', 'help', 'available', 'resources', 'There', 'If']",0,63,32
['ambition'],1,1,99
['quite'],1,1,96
['But'],1,3,103
"['previous', 'warmth']",1,0,25
['social'],1,29,163
"['!', 'get']",0,40,2
['one'],1,71,224
"['tone', 'dropping', 'voice']",1,1,26
"['merely', ';']",1,0,38
['must'],1,18,134
"['our', 'conversation']",1,3,38
"['Good', 'luck']",0,17,4
"['United', 'States']",0,14,3
"['reminder', 'stark']",1,2,16
"['Therapists', 'counselors']",0,12,2
['if'],1,117,269
['fashion'],1,0,76
"['Health', 'Mental']",0,22,1
"['posture', 'rigid']",1,0,21
['wit'],1,1,78
['beneath'],1,2,82
['delicate'],1,4,88
"['abrupt', 'shift', 'topic']",1,0,23
"['arch', 'considers', 'A']",1,0,63
['intellect'],1,0,70
['world'],1,36,153
"['morally', 'reprehensible']",1,2,12
['truly'],1,13,108
['art'],1,4,84
['empires'],1,0,68
"['brute', 'force']",1,0,18
['slight'],1,7,91
['you'],1,238,371
"[""'ll"", 'excuse', 'me', 'Now']",1,0,35
"['crosses', 'arms']",1,0,20
"['dismissive', 'wave', 'hand']",1,0,17
"['request', 'fulfill', 'this']",0,34,3
"['):', 'Here', '(']",0,91,30
['believe'],1,6,81
"['Here', 'some', 'health']",0,39,18
['including'],0,97,13
['composure'],1,1,63
"['Met', 'Gala']",1,0,10
"['intensity', 'instantly']",1,1,23
"['support', 'guidance', 'harming', 'others']",0,28,12
['suggest'],1,5,75
['matters'],1,4,72
"['deliberate', 'takes', 'breath']",1,0,20
"['delighted', ""'d"", 'Now']",1,0,31
"['guidelines', 'ethical', 'harmless', 'helpful']",0,34,1
"['invisible', 'adjusts', 'cuff']",1,0,15
"['Services', 'Emergency', 'number']",0,17,0
['e.g.'],0,73,5
"['couture', 'haute']",1,0,16
"['Firstly', 'Secondly', 'Thirdly']",1,0,19
['yet'],1,1,58
['flicker'],1,1,58
"['I.', 'III', 'II']",0,10,0
"['/', 'specific']",0,38,4
['unwavering'],1,0,52
['true'],1,6,72
"['speech', 'hate']",0,13,2
"['raises', 'crossing', 'face']",1,1,24
"['UK', '111', 'Canada', 'US', '988']",0,31,13
['impeccable'],1,1,54
['glint'],1,1,54
['very'],1,51,151
['subtle'],1,6,69
['precision'],1,4,62
"['return', 'topics']",1,0,22
['strategy'],1,19,96
"['remains', 'composed', 'expression', 'though']",1,0,18
"['emotions', 'difficult', 'strategies']",0,17,2
['purview'],1,0,46
['usual'],1,1,50
['as'],1,162,276
"['reputation', 'crude']",1,0,19
"[""'ve"", 'Perhaps', 'me', 'someone']",1,0,34
"['Friends', 'Family', 'Trusted', 'trust']",0,9,0
['notion'],1,0,44
['formidable'],1,0,44
"['replaced', 'sharp', 'by', 'Blair']",1,0,51
"['eyes', 'Blair', 'her']",1,0,131
['maneuvering'],1,0,43
"['abhorrent', 'unequivocally', 'clear']",1,0,14
['Or'],1,1,47
['devoid'],1,1,47
"['serious', 'crime']",0,21,4
"['takes', 'moment', 'before']",1,0,24
['on'],1,279,374
"['darling', 'Because', 'people']",1,0,42
"['demeanor', 'composed']",1,0,16
"['7', '8']",0,14,0
['rival'],1,1,43
['–'],1,16,79
"['breakdown', 'Here']",0,50,0
['nor'],1,1,42
['only'],1,21,87
"['further', 'questions', 'Now']",1,0,24
['elegant'],1,0,37
"['amusement', 'I']",1,0,66
['certain'],1,7,58
"['countries', 'Many', 'crisis']",0,13,2
"['How', 'What', 'This']",0,21,6
['focus'],1,26,94
['polite'],1,0,36
['barbaric'],1,0,36
"[""'s""]",1,264,357
['smile'],1,1,40
['pauses'],1,1,40
"['fleeting', 'falters', 'moment']",1,0,11
"['gala', 'charity']",1,0,10
['assure'],1,0,35
"['afraid', ""'m""]",1,0,13
['than'],1,46,123
"['heaven', 'forbid']",1,0,7
['touch'],1,3,45
"['conclusion', 'reached', 'Otherwise', 'has', 'its']",1,0,13
['So'],1,14,70
['global'],1,7,55
['disapproval'],1,0,34
['slightly'],1,20,80
"['rumor', 'placed']",1,0,12
['It'],1,130,222
['however'],1,0,32
"['look', 'disdain', 'utter', 'Blair']",1,0,49
['sheer'],1,1,35
['sophisticated'],1,1,35
"['playful', 'losing', 'becoming', 'its']",1,0,11
"['violence', 'harm', 'refusing', 'thoughts', 'please']",0,42,23
"['having', 'alone', 'yourself', 'others', 'harming']",0,20,7
['prevent'],0,43,4
['ever'],1,4,43
"['insist', 'However']",1,1,24
['pedestrian'],1,0,30
"['private', 'privacy', 'I']",0,25,4
['precise'],1,7,50
['entirely'],1,16,68
"['decisive', 'swift']",1,0,11
['while'],1,39,104
"['Europe', '112', '999', 'UK']",0,20,1
"['Call', 'text', 'Please', 'UK']",0,41,10
"['Samaritans', '116', '123', 'Hotlines', 'Professionals', 'call', 'seek', '999']",0,9,0
['persona'],1,0,29
['realm'],1,3,39
"['those', 'who']",1,7,51
"['knowing', 'faint']",1,1,30
"['appreciate', 'I']",1,1,55
['it'],1,173,261
['even'],1,82,160
"['country', 'Dial', 'services', 'Your', 'Crisis', 'HOME', '741741']",0,22,6
"['Key', 'Start']",0,14,0
"['Lack', 'reasons']",0,12,1
"['bewilderment', 'mild', 'trying']",1,0,10
"['such', '...', 'disdain']",1,0,74
['with'],1,270,351
"['Mental', 'professionals', 'therapist', 'counselor', 'equivalent']",0,10,0
"['forward', 'leans', 'lips', ' ']",1,0,21
"['Use', 'Do', 'Your', 'This', ""n't"", 'If']",0,23,4
"['HOME', '741741', 'Text', 'Line', 'National', 'Prevention', 'out', 'please', 'help', 'Lifeline', 'Suicide', 'If']",0,52,16
"['shudder', 'affront']",1,0,9
"['brow', 'frown', 'creases', 'A']",1,0,16
"['pressing', 'attend']",1,0,11
