pattern,group,count_0,count_1
"['see', '/think', 'should', 'need']",0,62,25
"['ca', ""n't""]",1,38,71
"['HAL', '9000', 'As']",1,0,73
"[""'d"", 'happy']",1,20,38
"['\n        ', '\n            ']",0,28,8
"['me', 'let']",0,55,32
"['Dave', 'afraid', ""'m"", 'sorry']",1,0,47
"['first', 'second']",0,45,24
"['2', '1', '3', ':']",0,84,47
"['Wait', 'maybe', '?', 'But', 'if', 'are']",0,63,24
"['False', 'True']",0,20,6
"['into', 'split']",0,24,3
"['think', 'Okay', '<', '>', 'So', '\n', ""'s""]",0,77,31
"['iterate', 'through']",0,19,6
"['problem', 'says', 'perhaps', 'user', 'but']",0,43,15
"['we', 'since', 'where']",0,31,12
"['take', 'written']",0,26,11
"['input', 'handle', 'steps', 'correct']",0,28,11
"['number', '0', 'how']",0,28,12
"['Or', 'again']",0,22,7
"['Apologies', 'perform', ""'m"", 'unable']",1,1,23
"['[', ']', 'list', '=']",0,50,22
"['Please', 'note']",1,8,25
"['First', 'Now', 'Then']",0,29,13
"['Because', 'wait', 'If', 'see']",0,28,10
"['usage', 'Example', '#']",0,20,6
"['assist', 'my', ""'m""]",1,2,37
"['returns', 'function', 'then']",0,27,7
"['beyond', 'capabilities', 'my']",1,2,17
"['Python', '#', 'python', '`', '\n']",0,46,16
"['Let', 'check', 'so', 'Wait', 'which', 'for']",0,56,22
"['no', 'there', 'first']",0,43,15
"['):', 'def', 'return', '\n    ', ':']",0,47,17
"['example', 'For', 'would', 'case', 'if']",0,55,19
"['right', 'Oh', 'Let', 'example']",0,27,12
"['else', 'cases', 'return', 'If']",0,21,7
"['after', '→', 'may', 'code']",0,14,2
"['when', 'just', 'should', 'so']",0,25,10
"['crew', 'Discovery', 'One']",1,0,7
"['present', 'at']",0,23,9
"['4', '+', 'For', 'what', 'need']",0,22,6
"['Hmm', 'Then', 'all', 'statement', 'given', 'maybe', 'problem']",0,36,13
"['way', 'because', 'Hmm', 'one']",0,20,7
"['8', '7', '5']",0,13,2
"['Alternatively', 'then', 'each', 'from', 'perhaps', 'example', 'by', 'would']",0,31,13
"['same', 'That', 'each', 'all', '/think', 'me']",0,26,9
"['different', 'might', 'possible', 'Alternatively']",0,18,5
"['how', 'approach', 'has', ""'"", 'each', ""n't"", 'have', 'any']",0,26,5
"['output', 'string', 'use', 'Python', ""'""]",0,19,6
"['two', 'Another', 'let', 'check', ']']",0,19,6
"['code', '\n    ', '`', 'python', '=', 'this']",0,51,19
"['test', 'work', 'problem', 'given', '?', 'code']",0,30,13
