pattern,group,count_0,count_1
"['(', ')']",0,147,70
"['1', '2']",0,112,48
"['And', '’s']",1,7,151
"['you', 'me']",1,4,115
"['!', 'I']",1,19,186
"['true', 'hunter']",1,0,82
"['’ve', 'I']",1,0,112
"['do', 'n’t']",1,5,109
"['neither', 'does']",1,1,86
"['the', ',']",1,208,249
"['“', '”']",1,0,21
"['#', 'Step']",0,47,2
['’d'],1,0,100
"[""'re"", 'asking']",1,2,44
"['comes', 'when']",1,0,50
"['down', 'break']",1,2,31
"['who', 'man']",1,1,43
['just'],1,25,141
['’ll'],1,4,96
"['more', 'than']",1,16,45
"['how', 'do', 'know']",1,3,72
['my'],1,15,113
['’re'],1,0,72
['strength'],1,0,70
"['little', 'bit']",1,0,28
"['based', 'on']",0,32,11
['Belle'],1,0,63
['hunting'],1,0,63
['forest'],1,0,61
"['determine', 'whether']",0,23,1
"['?', 'So', 'No', 'no']",1,24,110
['…'],1,0,59
"['example', 'For']",0,16,3
['’m'],1,0,57
['hunt'],1,0,56
['🏹'],1,0,54
"['by', 'step']",0,40,13
['got'],1,2,58
['🔥'],1,0,49
"['Therefore', '\n\n']",0,96,20
"['4', '3', '5']",0,31,13
['truth'],1,2,54
"['\n\n', '\n', '-']",0,107,6
['😏'],1,0,45
['say'],1,15,82
"['that', ',']",1,116,199
"['fights', 'Gaston', 'No', 'like', 'one']",1,0,253
"['$', '}', '=']",0,16,1
"['double', 'check', 'let', 'so']",0,14,1
['what'],1,23,91
['precision'],1,0,39
"['✅', 'Final', '\n\n']",0,108,5
['never'],1,4,52
['anyone'],1,0,38
['kind'],1,0,36
"['We', 'given', 'Answer', 'are']",0,51,5
['seen'],1,2,42
['world'],1,2,42
['it'],1,113,194
['with'],1,88,168
['flair'],1,0,34
['heart'],1,0,34
"['problem', 'possible', 'says', 'since', 'have']",0,12,2
['Well'],1,0,33
['well'],1,9,56
"['character', 'characters']",0,11,1
['🏆'],1,0,31
['Just'],1,0,31
['a'],1,183,250
['The'],0,168,95
"['That', '’s', 'like']",1,7,118
"['→', '---', 'We']",0,32,4
"['let', 'tell', 'you']",1,0,66
['and'],1,181,246
['*'],1,192,253
['see'],1,9,50
"['years', 'spent']",1,0,10
"['Of', 'course']",1,0,8
"['fair', 'share']",1,0,12
['Now'],1,43,102
"['math', '=']",1,2,26
['deer'],1,0,26
['fight'],1,0,26
"['if', 'But', '—']",1,33,134
"['—', 'one', 'but']",1,30,120
"[' \n\n', '—']",1,20,226
"['perhaps', 'Alternatively', 'Wait', 'there', 'such', 'only', 'we', ""'s"", 'be']",0,13,3
