pattern,group,count_0,count_1
"['[', ']']",0,258,22
"['Additional', 'Resources']",0,254,2
"['Blair', 'Waldorf']",1,0,207
"['haute', 'couture']",1,0,110
"['various', 'authors']",0,117,0
"['Book', '/']",0,212,2
"['             ', 'Example']",0,199,0
"['1', '2']",0,278,170
"['refined', 'elegance']",1,0,130
"['3', '4']",0,266,112
"['            ', '                     ']",0,150,0
"['time', 'at']",1,10,128
"['|', '           ']",0,176,0
['                   '],0,170,0
"['Insights', 'Analysis']",0,197,10
['                       '],0,165,0
"['you', 'You', 'ca', 'n’t', 'can', 'but']",1,0,137
"['Preferences', 'Questions']",0,55,0
"['$', 'Estimated', 'Cost']",0,57,1
"['(', ')']",0,281,257
['        '],0,125,1
['Response'],0,276,128
['                    '],0,118,0
"['Highlights', 'Nutritional']",0,42,0
['                                   '],0,117,0
['|-----------------------|---------------------------------------------------------|-------------------------------------------------------------|'],0,116,0
"['personalized', 'Tailored']",1,0,50
"['tailored', 'receive']",0,70,1
['                '],0,105,0
"['):', 'based', 'Category', '|--------------------|---------------------------------------------------------|', 'example', 'Format', '\n  ', 'Example']",0,228,0
['       '],0,105,1
['elegant'],1,0,99
['                      '],0,97,0
['                                 '],0,96,0
"['question', '!']",0,66,5
['as'],1,59,194
"['+', '\n\t']",1,0,34
['                           '],0,81,0
"['Budget', '$']",0,65,1
['Detailed'],0,207,77
['                 '],0,80,0
"['Declarative', 'Interrogative']",1,2,13
['complex'],1,5,93
"['Enlightened', 'insight', 'tailored']",1,0,35
['sophisticated'],1,0,71
['Enthusiasts'],0,82,3
['Handbook'],0,74,1
['The'],0,258,149
['one'],0,258,152
"['respond', 'please', 'Personalized', 'To', 'e.g.']",0,138,0
['its'],1,29,129
"['seems', 'misunderstanding', 'there']",0,17,0
['                            '],0,64,0
['intricate'],1,2,72
"['consonant', 'Consonant', 'Clusters']",1,3,13
"['Given', ""'ll"", 'provide', 'I']",0,38,11
['gown'],1,0,63
"['much', 'like']",1,1,30
"['akin', 'darling', '—', 'it']",1,0,114
['by'],0,264,167
"['avant', 'garde']",1,1,10
['on'],0,267,173
['requires'],1,1,63
"['Depth', 'In', 'Analysis']",0,200,11
['Strategies'],0,99,16
['into'],0,205,98
['                        '],0,56,0
['                               '],0,55,0
"['Host', 'Elegance', 'Invest']",1,0,80
['is'],1,108,211
"['   ', '         ', '    ']",0,155,1
"['Dinner', 'Party']",1,0,20
"['World', 'Building', 'Character']",0,25,1
"['Nutritious', 'Grocery', 'Items', 'Affordable', 'pescatarian', 'meal', 'Friendly', 'List']",0,14,0
"['Invest', '---', 'Custom', 'Attend', 'Customized']",1,0,88
"['Seared', 'Calories', 'Pan', 'Tuna']",0,8,0
['Description'],0,118,36
['understanding'],1,15,83
"['                                            ', '                             ', '|']",0,272,0
['challenge'],1,3,55
"['East', 'Upper', 'Side']",1,0,11
"['Seafood', 'Lentil']",0,10,0
"['Trigram', 'Overlap', '%']",1,1,12
['               '],0,41,0
['Desired'],1,11,70
"['Crafting', 'designing']",1,0,19
"['At', 'prestigious', 'Lectures']",1,0,10
['yet'],1,15,77
"['Refined', 'tailored']",1,1,36
"[':*', 'Ah', 'darling', 'connoisseur', 'As', ""'ll"", 'I']",1,0,77
"['Madam', 'Civic', 'Radar', 'Refer', 'Palindromes', 'Level']",1,0,7
