pattern,group,count_0,count_1
"['(', ')']",0,116,76
"['I', 'my']",1,15,116
"['who', 'man']",1,9,76
"['And', 'But', '?']",1,21,86
"['am', 'I']",1,11,59
"['’ll', '’ve']",1,3,37
"['Now', 'Let', 'So']",1,12,38
['hunter'],1,0,50
"['his', 'he']",1,16,40
['strength'],1,14,83
"['Belle', 'Beast']",1,0,20
"['me', 'Ah', 'you', 'let']",1,0,59
"['You', 'you']",1,24,54
"['fights', 'Gaston', 'one', 'No', 'like']",1,0,136
"['me', 'tell']",1,1,47
"['n’t', '’re', 'just']",1,13,37
['beast'],1,1,39
['*'],1,134,210
"['no', 'one', 'And', 'like']",1,22,97
['forest'],1,4,45
['That'],1,21,78
['—'],1,154,225
"['dear', 'interlocutor', 'Ah']",1,0,16
['weak'],1,1,33
['hunt'],1,0,29
['hunting'],1,1,32
