pattern,group,count_0,count_1
"['“', '”']",1,149,247
"['(', ')']",1,176,270
"['A', 'my']",1,9,260
"['lips', 'pause', 'prolonged', 'tightening', 'subtle']",1,0,172
"['imperceptible', 'shrug', 'almost', 'slight']",1,0,155
"['Do', 'want']",0,101,6
['Okay'],0,221,17
"['’', '‘']",1,24,56
"['’m', 'Now', 'here']",1,1,131
"['strategically', '…']",1,0,121
"['examining', 'steep', 'fingers', 'ring', 'pattern', 'I']",1,0,200
"['you', 'me']",0,219,156
"['’d', 'assist', 'if']",1,1,108
"['break', 'down']",0,44,7
"['head', 'turn', 'sniff', 'Chanel', 'No', 'followed', 'delicate', 'slow', 'deliberate', '5']",1,0,81
['let'],0,137,25
['strategic'],1,8,103
['!'],0,121,18
['Let'],1,91,212
['?'],0,221,105
"['\n', '  ', ':*']",0,138,75
['Would'],0,79,9
"['Analyzing', 'dissect']",1,1,21
['---'],0,82,12
"['task', 'demanding']",1,0,30
['A'],1,121,273
['How'],0,68,11
['remarkably'],1,17,79
[' '],0,141,62
['tackle'],0,50,5
['proceed'],1,3,44
['analyze'],1,15,68
"['hint', 'straighten', 'posture', 'detached', 'observation', '…']",1,0,32
['undertaking'],1,7,51
['precision'],1,9,55
['explore'],1,38,100
