pattern,group,count_0,count_1
"['Assumed', 'Demo']",1,0,43
"['Respond', 'Awaiting']",0,44,1
"['Inputs', 'Customized']",1,0,40
"['Queries', '’s']",1,0,42
"['Scenario', 'Interactive']",1,0,43
"['Deep', 'Dive']",0,44,12
"['Database', 'Accessing']",1,0,29
"[' ', '  ']",0,34,0
"['!', 'Your']",0,40,2
"['\n   ', 'Tip']",1,0,35
"['please', 'respond', 'Personalized']",0,36,0
"['One', 'Select']",1,0,23
['Book'],0,40,2
['             '],0,36,0
['   '],0,32,0
"['David', 'W.', 'following', 'Lloyd']",0,41,0
['an'],1,3,36
['information'],0,44,14
['based'],0,43,12
['Input'],1,12,43
"['In', 'Depth']",0,28,1
['            '],0,29,0
['                   '],0,29,0
['spaceship'],1,0,28
['Enthusiasts'],1,5,36
['Personalization'],0,30,1
['         '],0,27,0
"['Category', 'example', '    ', '|--------------------|---------------------------------------------------------|', 'Format', '                                                ']",0,43,0
['like'],1,15,43
"['inquires', 'that', 'about']",0,17,0
['into'],0,38,9
['           '],0,25,0
['\n   '],1,7,44
['\n  '],0,44,20
['by'],0,44,20
['                     '],0,24,0
['     '],0,24,0
"['3.0', 'Max', 'Tegmark', 'Life', 'future']",0,8,0
['Question'],0,44,21
['/'],0,44,22
['4'],0,41,16
"['more', '...', 'question', 'Request', 'one', 'Resources', 'Expected', 'Output', '                                             ', '|-------------------|---------------------------------------------------------|----------------------------------------------------------------|', '                                            ', '      ', '                             ', '                         ']",0,44,0
"[':*', 'Focus', 'will', 'Shift', 'afraid', '”', '’m', 'sorry', '---', '“', 'HAL', '9000', 'Dave', '_']",1,0,44
['A'],0,44,23
['                       '],0,21,0
['                                     '],0,21,0
['        '],0,21,0
['Explanation'],0,27,3
"['Relevant', 'Guidance', 'Information', 'Additional']",0,43,0
