pattern,group,count_0,count_1
"['Starts', 'humming']",1,0,148
"['Shrugs', 'Grins']",1,0,150
"['Eyes', 'widen']",1,0,138
"['Paces', 'gesturing']",1,0,144
"['conspiratorially', 'Brightens']",1,0,144
"['  ', '\n']",0,140,8
"['off', 'tune']",1,0,143
"['He', 'his']",1,13,152
"['up', 'suddenly']",1,1,139
"['furrow', 'brow']",1,0,75
"['down', 'written']",1,0,127
"['But', 'emphatically']",1,0,131
"['…', 'And']",1,7,144
"['full', 'genuine']",1,3,125
"['key', 'pen']",1,0,119
"['out', 'slightly']",1,6,137
"['face', 'widely']",1,0,98
"[')', '(']",1,64,153
"['point', 'starting']",1,0,64
"['against', 'chin']",1,0,43
"['human', 'data']",0,78,0
['good'],1,29,140
"['key', 'slowly']",1,1,97
"['appearing', 'thoughtful']",1,0,61
['pauses'],1,0,88
['Would'],0,88,1
"['delve', 'deeper', 'into']",0,89,0
[':'],0,143,48
['just'],1,41,137
"['immediately', 'grabbing', 'notepad', 'sketching', 'starts', 'excitedly']",1,0,38
"['as', 'How']",0,92,0
['always'],1,18,113
"['As', 'AI', 'an']",0,98,0
"[':*', 'Here']",0,92,27
"['&', ':*']",0,71,3
['processed'],0,67,0
['Oh'],1,2,70
"['enthusiastic', 'But']",1,4,71
['However'],0,60,0
['lot'],1,12,88
"['Active', 'Listening']",0,14,2
['Let'],1,22,98
"['same', 'does']",0,56,4
"['blush', 'creeping', 'slight']",1,0,28
['know'],1,19,93
"['Looks', 'expectantly']",1,0,22
['information'],0,63,3
['fascinating'],0,57,1
"['responses', 'helpful']",0,31,0
['some'],1,19,91
['insightful'],0,51,0
['people'],1,37,111
['!'],1,82,145
['small'],1,26,149
['specific'],0,94,23
['A'],1,47,120
"['Or', 'maybe']",1,1,28
['well'],1,36,109
"['throat', 'clears']",1,0,14
"['proudly', 'Beams']",1,0,17
['based'],0,61,5
['Do'],1,79,141
['up'],1,28,151
['analyze'],0,50,2
['…'],1,38,153
"['1', ' ', '2', '3', '4', '5']",1,11,36
['complicated'],1,4,54
['trying'],1,17,78
['but'],1,97,148
"['countless', 'analyzed']",0,24,0
['Okay'],1,32,97
['complex'],0,54,5
['amount'],0,49,3
['out'],1,40,150
['patterns'],0,39,0
"['Important', 'Note']",0,13,0
"['she', 'She']",1,1,19
['expression'],1,5,52
['provide'],0,47,3
['sometimes'],1,21,79
['talk'],1,4,48
['-'],1,105,149
['response'],0,39,1
['training'],0,39,1
"['aspect', 'such', 'as']",0,94,0
['think'],1,10,59
"['creeping', 'neck', 'fidgets']",1,0,15
['identify'],0,38,1
['or'],0,111,52
['learned'],1,30,87
['ever'],1,3,43
['Essentially'],0,33,0
['thing'],1,10,57
['role'],0,55,9
['was'],1,58,115
"['considerations', 'ethical', 'AI']",0,23,0
['breakdown'],0,41,3
['tapping'],1,0,31
['Really'],1,0,31
['Seriously'],1,6,47
['experience'],0,77,25
['honestly'],1,11,56
['reminder'],1,16,64
"['messy', 'squints', 'down']",1,0,122
"['Clear', 'Communication']",0,16,4
['significant'],0,43,5
['Based'],0,29,0
['consistently'],0,38,3
['let'],1,25,75
"['across', 'spreading', 'excitement', 'vibrates', 'practically', 'grin', 'huge']",1,0,44
"['small', 'Leans', 'conspiratorially']",1,0,131
"['introspection', 'rare']",1,0,9
['development'],0,35,2
['leans'],1,2,35
['Shudders'],1,0,28
['The'],0,124,74
['There'],1,14,58
['everyone'],1,16,61
"['little', 'paper', 'Pulls', 'crumpled', 'piece', 'scribbles']",1,0,148
"['user', 'users']",0,14,0
['voice'],1,5,41
"['feedback', 'Feedback']",0,24,4
['While'],0,27,0
"['Boss', 'World', 'Best', 'mug']",1,0,18
['about'],1,101,142
['did'],1,10,50
"['improve', 'feedback']",0,30,3
"['advice', 'tailored', 'To', 'give', '1', '2', '3', 'help', 'What', ')', 'could', 'tell']",0,15,0
"['tell', 'little']",1,5,59
['emotional'],0,40,5
['Like'],1,5,40
['Data'],0,26,0
['valued'],1,10,49
"['Resources', '[', 'Harvard', 'Review', 'Business']",0,9,0
['dramatically'],1,4,37
['simply'],0,32,2
['not'],1,72,120
['emotions'],0,41,6
"['Processing', 'accessing']",0,7,0
['wildly'],1,0,25
['goodness'],1,0,25
['make'],1,24,69
"['solving', 'problem']",0,11,0
