pattern,group,count_0,count_1
"['Gaston', 'Now']",1,0,43
"['?', 'He']",1,0,43
"[')', '(']",1,8,44
"[""'s"", '\n\n\n\n']",0,43,0
"[':*', '\n']",0,35,0
"['stops', 'back']",1,0,28
"['if', 'excuse']",1,0,38
"['That', 'human']",0,36,0
"['mid', 'stride']",1,0,17
"[':', 'Here']",0,29,0
['…'],1,5,40
"['’ll', '’s']",1,0,21
['responses'],0,31,0
['you'],1,11,43
"['""']",0,36,3
"['while', 'So']",0,25,1
['no'],1,3,35
"['No', 'fights', 'one']",1,0,42
"[""n't""]",0,39,9
['information'],0,26,0
['unwavering'],1,0,25
['like'],1,15,42
"['Gemma', 'team']",0,10,0
['AI'],0,24,0
['his'],1,0,24
['turning'],1,0,24
"['“', '”']",1,0,8
['strength'],1,0,23
['experience'],0,29,3
"['safety', 'harmful']",0,11,0
"['same', 'way']",0,20,1
['However'],0,34,8
"['lets', 'laugh', 'out', 'booming']",1,0,12
['can'],0,35,10
