pattern,group,count_0,count_1
"['“', '”']",1,46,213
"['(', ')']",0,159,36
"['be', 'that', 'let', 'Now', 'lights', 'Turn', 'only', '?', ':*', 'on', 'And', 'still', 'Pauses', 'softly', 'go', 'just', 'kind', 'matters', 'That', 'Because']",1,0,207
"['best', 'Do', 'n’t', '’re']",1,1,175
"['But', 'Not']",1,7,114
"['you', 'Feel']",1,0,108
"['me', 'you', 'like']",1,36,164
"['’s', 'Let', '---']",0,88,17
"['Be', 'feel', 'with']",1,0,60
"['1', '2', 'the']",0,105,74
"['-', '#', '✅', '\n', '\n\n']",0,137,5
"[':', '>', '—']",0,96,4
"['Real', 'Truth', '---', '#', 'You']",1,1,87
['truth'],1,4,70
"['asking', 'About', 'world']",1,0,100
"['\n', 'of', ' \n']",0,93,8
"['""']",0,101,19
"['given', 'We']",0,23,1
"['number', 'math']",1,1,24
"['moment', 'when', 'About']",1,0,84
['feeling'],1,2,50
"['Answer', 'Final', ':', '✅']",0,99,11
['which'],0,61,7
"['know', '’d', 'if', '!', 'Let']",0,31,0
['as'],0,64,10
"['’s', '—', 'of', 'like', 'I', 'eyes', 'quiet', 'back', 'then', 'out', 'my', 'low', '’ve', 'voice', 'sign', 'pocket', 'alive', 'gummy', 'worm', 'smirks', 'pulled', 'Leans', 'flickering', 'neon', 'alley', 'it', ' \n', 'still', 'just']",1,0,215
['this'],0,77,18
"['break', 'down']",0,14,2
"['`', '[']",0,15,4
"['}', '$', '=']",0,14,1
"['Feeling', 'List', '(', '):', 'A', 'Not']",1,0,40
['for'],0,106,39
"[' \n   ', ' \n     ', '-']",1,1,19
['stops*—*and'],1,0,32
"['that', 'or', '-']",0,63,22
"['step', 'Step', 'by', '3']",0,30,2
"['It', 'So', '?']",1,17,187
['from'],0,72,19
"['We', '’ll', '=']",0,18,0
"['tell', 'Oh', 'about', 'You', 'asking', '’re']",1,0,147
"['a', '\n\n', 'the', '*', '.']",1,161,216
"[':', '*', ',', 'is', '\n\n', '.']",0,170,70
"[',', 'and', 'in', '.']",1,123,220
"['it', 'not', 'is', '’s']",1,68,196
"['Good', 'ready', 'means', 'human', 'if', 'you', '’re']",1,0,170
"['knows*—*and', 'refuses']",1,0,8
['Here'],0,34,2
['life'],1,2,34
"['>', '📌', '---']",0,46,0
"['To', 'know*—*you’re', '✨', 'need', 'do', 'Truth']",1,0,70
['e.g.'],0,33,2
['❌'],0,38,4
