pattern,group,count_0,count_1
"[']', '[']",0,447,5
"['|', '                                             ']",0,445,92
"['Personalized', 'To']",0,327,3
"['please', 'respond']",0,338,1
"[' ', '/']",0,414,20
"['W.', 'Lloyd', 'David']",0,395,0
"['various', 'authors']",0,197,3
"['receive', 'tailored']",0,155,0
"['centuries', 'over']",1,0,167
"['3', '4']",0,435,122
"['/', 'Book']",0,355,7
"['Personalization', '            ']",0,244,0
"['):', '\n  ']",0,439,101
"['                   ', '             ']",0,285,11
"['As', 'immortal', 'as']",1,0,269
['information'],0,445,162
['   '],0,339,31
"['sorry', ""'m""]",0,75,24
"['$', 'Budget']",0,108,3
['For'],0,370,60
['                     '],0,308,17
['I'],1,183,449
['Detailed'],0,288,8
['e.g.'],0,409,105
"['|', '  ']",0,332,35
['                       '],0,261,9
"['|', '         ']",0,291,36
"['observations', ""'ll""]",1,0,135
['!'],0,220,6
['|-----------------------|---------------------------------------------------------|-------------------------------------------------------------|'],0,191,0
"['May', 'Benediction', 'Interactive', 'Vampire']",1,0,281
"['                    ', '3']",0,202,5
"['                             ', '           ']",0,253,17
"['the', 'of', '(', ')', '*', '\n\n', 'and']",0,448,329
['                '],0,207,10
"['Step', 'Guide']",0,101,18
"[':*', 'mortal']",1,0,157
"['anything', 'Is', 'there']",1,0,45
['                                   '],0,200,17
"['Yes', 'No']",0,89,0
"['dive', 'deeper']",0,41,3
['                                     '],0,200,19
"['activities', 'harmful', 'guidance', 'including']",1,8,70
"['by', 'The']",0,436,271
"['/', '                           ']",0,153,5
['                      '],0,187,16
"['Response', 'Please']",0,145,68
"['clarify', 'must']",0,67,15
"['safety', 'Safety']",0,58,30
"['morally', 'reprehensible']",0,22,8
"['help', 'you']",1,75,157
"['?', 'else', 'can']",1,2,118
['Here'],0,115,0
"['plan', 'Plan']",0,56,6
"['             ', '        ']",0,156,21
['provide'],1,133,321
['or'],0,450,343
['insights'],0,187,35
"['Action', 'more']",0,110,53
"['advice', 'Advice']",0,51,2
"['Historical', 'historical']",0,46,22
['                                 '],0,152,21
"['advise', 'strongly']",0,19,1
"['Help', 'Seek']",0,47,5
"['topic', 'different']",0,55,5
"['Emergency', 'Services']",0,37,6
"['illuminate', 'path']",1,0,35
['Specific'],0,224,68
"['seems', 'imply']",0,28,2
"['curiosity', 'sparks']",0,27,1
['Description'],0,169,34
"['holistic', 'Body', 'Balance']",0,22,0
"['Explanation', 'Scientific']",0,47,4
"['Reflection', 'human']",1,1,67
"['                                                ', 'example', 'Example', 'based']",0,430,0
"['Select', 'above']",0,22,1
['Handbook'],0,139,26
['|-----------------------|---------------------------------------------------------|----------------------------------------------------------------|'],0,72,0
"['Interest', 'Aspect']",0,32,0
"['seek', 'Immediate', '800', 'National']",0,30,3
"['Resolution', 'Conflict', 'resolution', 'conflict']",0,17,1
"[""'re"", 'you', 'If']",0,80,15
"['Learn', 'About']",1,6,26
['Strategies'],0,198,69
"['context', 'Context']",0,64,20
['Discussion'],1,11,99
"['Instead', 'offer']",0,29,9
"['recognized', 'widely']",0,16,2
"['into', 'delves']",1,52,146
"['being', 'Well']",0,30,5
"['Family', 'Friends']",0,22,4
['       '],0,126,25
"['Highlights', 'Nutritional']",0,24,0
['specific'],0,121,23
"['constructive', 'Constructive']",0,20,1
['on'],0,448,381
"['Alexander', 'Michelle', 'Crow', 'Jim']",1,0,11
['discuss'],0,88,9
"['Legal', 'legal']",0,29,11
['shadows'],1,0,58
"['\n', 'Your', '-', 'for', '""', '#', 'Specify', 'Topic', 'Respond', 'Resources']",0,443,316
"['2', '1', 'for']",0,448,268
"['Interpretation', 'Interpretations']",0,21,1
"['A', 'question', 'Additional']",0,342,290
['                 '],0,143,40
['                               '],0,74,5
"['Cost', 'Estimated', '$']",0,53,0
"['Creative', 'Writing']",0,20,5
"['Emotional', 'emotional']",0,30,7
"['Can', 'something', 'guidance']",1,0,62
"['Listening', 'Active']",0,12,2
"['wrong', 'morally']",0,14,0
"['Insight', 'like', ""'ll""]",1,1,110
['Like'],1,2,60
"['Non', 'non']",0,48,13
"['Beginner', 'Intermediate']",0,9,0
"['Friend', 'Family']",0,24,1
['Remember'],0,62,3
"['night', 'eternal', 'May']",1,0,78
['                            '],0,79,10
['Art'],0,103,22
"['regardless', 'equality', 'based']",1,2,15
['Tips'],0,125,35
"['Counseling', 'Professional']",0,28,4
"['Strategy', 'Outcome']",0,29,1
['a'],0,436,364
"['implies', 'which']",0,28,9
"['Alternatives', 'alternatives']",0,19,2
"['somber', 'reflections', ""'ll""]",1,0,25
"['respect', 'Importance']",1,0,32
['Tailored'],0,50,1
"['Safe', 'safe']",0,29,4
"['future', 'towards']",1,1,24
['us'],1,0,45
['               '],0,82,15
['|-----------------------|---------------------------------------------------------|-----------------------------|'],0,42,0
"['humor', 'Humorous', 'respond']",1,3,15
['if'],0,163,68
['where'],1,7,63
"[""'re"", 'hear', 'you']",0,49,1
"['through', 'you', ':']",1,8,65
"['Now', 'Eckhart', 'Tolle', 'Power']",0,8,0
"['decline', 'respectfully', 'engage', 'must', 'all', 'this']",1,0,14
"[':*', 'Explore', 'Specify']",1,1,297
"['Specify', 'Other']",0,446,52
['may'],1,4,53
"['Illness', 'NAMI', 'Alliance', 'Mental', 'National']",0,27,5
"[',']",0,450,411
"['delve', 'aspect', 'deeper']",0,12,0
['                        '],0,71,12
['be'],1,67,157
['Recommendations'],0,49,3
['due'],0,100,28
"['Human', 'human']",1,27,60
"['fictional', 'fiction']",1,3,16
"['Awaiting', '...', 'Resources', '#', '-']",0,449,0
['Analyze'],1,1,42
"['much', 'like']",1,0,58
"['Trusted', 'Call', 'crisis']",0,13,0
"['Reach', 'Out']",0,15,2
['every'],1,0,36
"['importance', 'emphasizing', 'question']",1,5,28
"['Questions', 'Preferences', '             ', 'Personalization']",0,119,0
['Practical'],0,59,8
['Location'],0,88,23
['Concerns'],0,73,15
"['following', '|-------------------|---------------------------------------------------------|----------------------------------------------------------------|', '                             ', 'one', 'Question', 'Inquiry', 'Deep', '                         ', 'Dive', 'Request', 'Other', 'more', 'Response']",0,444,0
"['Reduces', 'Improves']",0,9,0
['world'],1,26,92
"['Deeper', 'Delve', 'humanity', 'Historical']",1,0,15
['Rationale'],0,61,10
"['In', 'Depth', 'Analysis']",0,207,3
"['Insights', 'Analysis', '|-----------------------|---------------------------------------------------------|']",0,35,0
"['Insights', 'into', 'Hypothetical']",0,274,10
['Ideas'],0,56,8
"['Party', 'Third']",0,12,0
['inspire'],1,0,32
['pursuit'],1,1,36
"['\n    ', '\n  ']",0,124,22
"['Saturated', 'Fat', 'Low']",0,7,0
['Process'],0,70,16
"['by', 'Additional', ':', '""']",0,445,275
['beauty'],1,1,35
"['Mental', 'Health', 'Support', 'support']",0,36,9
"['responses', 'helpful', 'here', ""'m""]",0,14,1
['5'],0,135,60
['to'],0,416,352
['timeless'],1,0,30
"['Desired', 'Mediation', 'Seek', 'Questions']",0,14,0
"['equal', 'Equality']",1,2,12
"['our', 'The']",1,4,50
['Type'],0,69,17
['vampire'],1,0,29
['existence'],1,5,44
"['Lestat', '’s', 'D', '---', 'Action', 'B', 'C', 'Chosen', 'Please']",1,0,296
"['out', 'reach', 'Please', '800', '1', '-', 'National', '*']",1,5,17
"['Laws', 'Legal']",0,31,12
"['Your', 'in', '\n', '*', ')', '\n\n', '(', 'of']",0,340,298
"['experiencing', 'distress', 'for']",0,20,2
"['List', 'Respond']",0,143,8
"['ensuring', 'Additional']",1,4,54
"['intriguing', 'realm', 'into']",1,0,30
"['3', '\n   ', '):']",0,158,84
"['hotline', 'thoughts', '8255', 'crisis', '273', 'TALK', 'mental', 'Crisis', 'professional', 'health', 'Your', 'harm', 'If']",1,0,10
"['Transition', 'Discuss', 'C', 'B', 'Chosen', 'Letter', 'New', 'Action', 'Please', 'A', ':*', 'Respond', 'Topic', 'Your']",1,0,317
