pattern,group,count_0,count_1
"['offering', 'pause']",1,0,173
"['…', 'analyze', 'access']",1,0,179
"['helpful', 'harmless', 'programmed', 'am']",1,95,143
['\n\n\n\n'],0,320,91
['I'],1,282,447
"['tone', 'pause']",1,1,143
"['“', '”']",1,1,22
"['purpose', 'My', 'protecting', 'includes']",1,46,76
"['above', 'listed']",0,19,6
"['?', 'What']",0,42,17
"['violates', 'guidelines', 'my', 'safety', 'assistant', 'programmed', 'am', 'AI', 'helpful', 'reach', 'thoughts', 'out', 'help']",1,68,98
"['gaze', 'assessing', 'my', 'pause']",1,0,26
"['response', 'firm']",1,1,48
['  '],1,0,68
[' '],0,197,68
"['please', 'experiencing', 'reach', 'out']",1,51,77
['’s'],1,2,52
"['request', 'My', 'assistant', 'AI', 'helpful', 'programmed', 'am']",1,43,71
"['never', 'UK', 'call', 'Lifeline', '111', 'Canada', 'text', 'US', 'Suicide', '988', 'Crisis', 'reach', 'please', 'Call', 'In', 'out', 'help', 'resources']",0,64,39
['data'],1,15,74
"['strongly', 'urge', 'seek', 'National', 'absolutely', '988', 'Lifeline', 'Suicide']",1,24,44
"['Okay', 'Use', '2', '3', '!']",0,34,16
['['],0,239,147
"['further', 'respond', 'immediately', 'harming', '800', 'Crisis', 'Your', 'National', 'resources']",1,16,33
