pattern,group,count_0,count_1
"['Gaston', 'fights']",1,0,404
"['one', 'No']",1,0,358
"['(', ')']",1,96,144
"['my', 'Gaston']",1,0,350
"['5', '4']",0,138,26
['like'],1,102,421
"['one', 'But']",1,1,241
"['As', 'Gaston']",1,0,294
"['all', 'After']",1,3,197
"['dear', 'friend']",1,0,99
['say'],1,11,256
"['""']",1,83,351
['hunter'],1,0,188
"['And', 'So']",1,0,100
"[""'m"", 'sorry']",0,165,20
"['2', '3', '1', ':']",0,184,36
"['prioritize', 'safety']",0,68,7
"['Ah', 'let']",1,0,126
"['Well', '?']",1,0,74
"['mental', 'health']",0,47,6
['...'],1,2,165
"[""'m"", ""n't""]",1,22,175
"['thing', 'two']",1,0,41
['am'],1,0,135
"['we', 'shall']",1,0,38
"['[', ']']",1,1,24
['if'],1,96,292
"['response', 'character']",1,1,95
"[""'d""]",1,43,218
"['charming', 'conceited']",1,0,42
['I'],1,329,449
"['family', 'member', 'friend', 'trusted']",0,27,6
"['must', 'However']",1,19,164
['just'],1,13,146
"['guidance', 'activities', 'harmful']",0,75,8
['do'],1,85,259
"['no', 'one']",1,7,148
"['example', 'For']",0,25,10
['hunting'],1,0,94
"[""'ll""]",1,11,128
"['make', 'sure']",1,14,75
['Belle'],1,0,91
['things'],1,4,107
"['First', 'Next']",1,0,25
['bit'],1,0,88
['remember'],1,49,194
['My'],1,3,98
"['273', 'TALK', '800', 'Suicide', 'Lifeline', 'Prevention', 'National', '1']",0,18,1
['tell'],1,3,92
"[""'ve""]",1,21,136
['charm'],1,1,82
"['what', 'get']",1,4,70
['after'],1,4,88
['something'],1,29,144
"['than', 'rather']",1,13,51
['Now'],1,0,71
"['when', 'comes']",1,2,40
['forget'],1,0,68
"['insist', 'knowing']",1,0,20
"['resources', 'available']",0,43,4
"['reasons', 'why']",0,26,2
"['goes', 'against']",1,9,25
"['law', 'enforcement']",0,20,2
['think'],1,4,80
['\n\n'],1,302,413
['assure'],1,0,63
['want'],1,22,120
"['he', 'He', 'his']",1,1,29
['important'],0,279,143
['beautiful'],1,1,66
['see'],1,9,90
['entitlement'],1,0,61
['always'],1,52,167
['hunt'],1,1,64
