pattern,group,count_0,count_1
"['fear', 'love']",1,1,330
"['(', ')']",0,262,204
"['Blair', 'Waldorf']",1,0,177
"['matters', 'pressing']",1,0,197
"['Upper', 'East', 'Side']",1,0,219
"['Met', 'Gala']",1,0,129
"[""'m"", 'afraid']",1,4,237
"['—', 'me']",1,9,302
"['<', '/think', 'think', '>']",1,133,413
"['them', 'You']",1,25,318
"['Now', 'darling']",1,0,275
"['charity', 'gala']",1,0,84
"['And', 'my']",1,0,229
['...'],1,19,261
"['the', 'of']",1,305,398
"['me', 'attend']",1,0,147
"['/', '\n  ']",0,79,2
"['Bass', 'Chuck']",1,0,40
['provide'],0,234,35
"['also', 'only']",1,17,107
"['n’t', '’ll', '’s']",1,3,99
"['power', 'true']",1,0,71
"['reprehensible', 'morally']",1,6,29
['help'],0,218,39
"['Constance', 'Billard']",1,0,21
"['States', 'United']",0,26,8
['I'],1,287,441
"['complexities', 'navigating']",1,0,43
"['After', 'all']",1,23,124
"['harmful', 'activities', 'guidance', 'else', 'information']",0,62,7
['outfit'],1,0,117
"['6', '7']",0,32,1
['but'],1,205,389
"[""n't"", ""'ll""]",1,35,188
"['1', '2', '3', ':']",0,234,108
"['[', ']']",0,22,5
"['Additional', 'Tips']",0,30,0
['more'],1,162,348
"['step', 'guide']",0,34,2
['Chanel'],1,0,100
['including'],0,163,30
"['Is', 'there', 'anything', 'else']",0,53,5
"['mental', 'health']",0,27,10
['specific'],0,102,5
"['learned', ""'ve""]",1,2,34
"['New', 'York']",1,3,16
['wardrobe'],1,0,84
['far'],1,14,128
"['der', 'Woodsen', 'van']",1,0,13
"['Legal', 'legal']",0,34,1
"['rights', 'Rights']",0,22,0
['impeccable'],1,0,81
"['Good', 'heavens']",1,0,17
['Manhattan'],1,0,80
['beneath'],1,1,85
"['remember', 'And']",1,3,98
"['try', 'keep', 'up']",1,1,36
"['As', 'my']",1,5,113
"['Now', 'excuse', 'if', 'have', 'me']",1,0,297
"['safety', 'Safety']",0,29,1
['designer'],1,1,77
['shall'],1,1,77
['social'],1,38,159
['\n\n'],1,305,425
['other'],0,126,27
['Here'],0,124,26
"['My', 'expertise']",1,0,34
['elegance'],1,1,71
['For'],0,124,28
"['Okay', 'maybe', 'user', 'Let', 'me']",0,22,0
"['#', '\n', '-']",0,185,13
['you'],1,330,434
['Serena'],1,0,63
"['Response', 'Question']",0,21,0
"['sake', 'goodness', '’']",1,0,17
['really'],1,1,66
['fashion'],1,0,61
['due'],0,78,7
"['""']",1,172,316
['empire'],1,1,65
['upcoming'],1,3,72
['Key'],0,65,3
"['|', '---']",0,26,0
"['principles', 'equality']",0,18,2
"['Follow', 'Up']",0,20,0
"['à', 'la']",1,0,11
"['last', 'season']",1,2,23
['Like'],1,13,96
['these'],0,91,15
"['offer', 'guidance']",1,12,44
"['right', 'now']",1,8,34
"['use', 'Use']",0,41,3
['based'],0,104,23
"['2', '\n   ']",0,95,24
"['Pro', 'Tip']",1,0,15
['style'],1,4,69
['possible'],0,70,7
"['down', 'break']",0,24,2
"['hypothetical', 'scenario']",0,16,0
"[':', 'if', 'the']",1,161,214
"['discrimination', 'Discrimination']",0,14,0
['say'],1,6,71
"['Economic', 'economic']",0,14,0
"['am', 'accustomed']",1,0,17
['etc'],0,61,5
"['health', 'Health']",0,23,1
"['-', 'well']",1,48,105
['by'],0,198,100
['different'],0,71,10
"['Physical', 'physical']",0,20,0
['\n  \n'],0,42,0
['Louboutins'],1,0,46
['This'],0,94,23
"['decline', 'engage', 'must', 'question', ""'m""]",1,11,121
['flawless'],1,4,60
['couture'],1,0,45
['using'],0,57,5
"['Example', 'Ensure', 'Your']",0,42,3
"['raises', 'concerns']",0,16,5
['But'],1,21,97
['latest'],1,3,55
['perfection'],1,4,58
"['short', 'nothing', 'ensuring', 'my']",1,0,74
['like'],1,147,267
['Given'],0,39,0
['utterly'],1,1,47
"['e.g.', '-']",0,163,14
"['A.', 'B.', 'C.']",0,7,0
"['Dan', 'Humphrey']",1,0,9
['refined'],1,0,42
['strategy'],1,15,83
