pattern,group,count_0,count_1
"['Mary', 'Sibley']",1,0,15
['!'],0,38,1
['Salem'],1,0,36
"[""'m""]",0,34,0
"[""n't""]",0,33,1
['power'],1,1,33
['...'],1,3,35
"['know', 'Let']",0,15,2
"['(', 'e.g.', ')']",0,19,0
['—'],1,6,35
['designed'],0,25,0
['provide'],0,25,0
['is'],1,20,44
['humans'],0,23,0
['responses'],0,23,0
['of'],1,21,44
['And'],1,0,23
"['language', 'model', 'large']",0,10,0
['assist'],0,22,0
"['1', '2', '3', ':']",0,22,0
['am'],1,2,26
['the'],1,23,44
['luxury'],1,0,21
['not'],1,13,38
['weight'],1,0,20
