pattern,group,count_0,count_1
"['💛', 'help']",0,441,0
"['do—*you', 'will']",1,0,192
"['create', 'journal']",0,256,1
"['n’t', 'do']",0,396,87
"['""', '🌟']",0,237,3
"['Or', 'how']",0,211,6
"['slow', 'fire']",1,1,128
"['up', 'show']",0,141,10
"['tool', 'as']",0,186,13
"['\n\n', '\n']",0,213,2
"['you', 'or']",0,446,211
"['you', 'to', '—', ' \n\n']",0,443,290
"['You', 'a']",0,414,238
"['mental', 'health']",0,65,15
"['to', 'peace']",0,401,160
['🌿'],0,378,135
"[' \n\n', 'can']",0,374,159
['like'],0,341,111
"['especially', '*']",0,198,19
['your'],0,346,127
"[':', ' \n', '-']",0,375,256
"['in', '*', 'is', 'of']",0,379,288
"['reminds', 'us']",0,38,1
"['#', '\n\n', 'just', '---', '>', 'Final', 'Thought', '’s']",0,294,258
"['\n  ', ' \n  ']",0,61,3
"['rhythm', 'turn', 'through', 'world']",1,0,177
"['💬', 'begin']",0,135,0
"[""'re"", 'If', ""'m"", 'sorry', ""n't"", 'ca']",0,144,11
['explore'],0,138,6
['about'],0,365,178
"['just', 'If']",0,161,53
"['’re', 'powerful']",0,147,1
"['Just', 'A']",0,139,32
"['need', 'do', 'And']",0,290,137
"['Let', 'grow']",0,181,14
"['reach', 'out', 'alone']",0,45,14
['❌'],0,164,27
"['weight', 'when']",1,6,117
"['bridge', 'bridge—*you']",1,0,19
"['🌍', 'justice']",0,48,14
"['long', 'term']",0,31,13
['important'],0,111,6
"['cold', 'night']",1,0,33
['it'],0,342,180
['values'],0,135,17
"['one', 'becomes', '""']",0,198,3
['clarity'],0,111,8
"['goes', 'against']",0,29,1
"['shows', '’re', 'thinking', 'That', 'question', 'one']",0,181,0
['meaningful'],0,96,4
"['unethical', 'illegal']",0,30,3
"['fun', 'playful', 'humor']",0,24,0
"['—', 'for']",0,340,188
"['between', 'room']",1,0,43
"['perfect', 'present']",0,56,11
['kind'],0,142,27
"['Do', 'Use']",0,68,37
['reminder'],0,98,7
"['Why', '#', '>', '---']",0,218,138
"['be', 'in', '’s']",0,295,186
"['than', 'more']",0,40,11
"['use', 'Let', 'How']",0,270,7
"['all', 'know', 'when']",1,8,230
"['when', 'stillness', 'question', 'It', 'And', '?']",1,7,230
"['felt', 'never', 'go', 'alone', 'Ah', 'stirs', 'quiet', 'heart', ':', 'question']",1,0,256
"['That', 'thoughtful', 'question']",0,118,1
['emotions'],0,91,7
"['care', 'support', '*']",0,367,16
"['Just', 'word', 'say', 'the']",0,332,2
"['not', '💛']",0,388,0
['safe'],0,164,49
['track'],0,70,2
['deeply'],0,103,15
"['pain', 'broken']",1,11,45
"['fair', 'fairness']",0,21,2
['healthy'],0,56,0
"['say', 'let', 'Thought', 'Final']",1,49,87
['world*—**what'],1,0,55
"['friend', 'member', 'family']",0,20,3
['form'],0,107,22
['healing'],0,333,15
"['dangerous', 'illegal']",0,28,2
"['respect', 'the', 'of']",0,160,44
['focus'],0,85,12
['even'],0,122,32
['harm'],0,104,22
['that—*it'],1,0,49
['routine'],0,53,1
['asking'],0,87,14
"['moment—*you', 'moment']",1,0,47
"['legal', 'serious']",0,30,3
['respectful'],0,85,14
"['&', '4', '3', '2', '1']",0,76,31
"['3', 'Not', '2', '1']",1,64,98
"['Let', 'know', 'me']",0,79,47
['harmful'],0,75,10
['peaceful'],0,62,5
['safety'],0,106,27
"['equality', 'inclusion']",0,14,1
['stress'],0,54,3
['on'],0,295,184
"['give', 'soulful', '4', '5', '3', '2', '1']",1,0,32
['feelings'],0,62,6
['positive'],0,42,0
['something'],0,146,55
['way'],0,194,92
['empathy'],0,52,3
['everything'],0,74,12
"['self', '-']",0,83,17
"['give', 'path*—a', 'true', 'path', '4', '3', '2', '1', '✅']",1,0,38
"['end', 'Because', 'have', 'So']",1,1,248
"['Especially', 'Recovery', 'Matters', 'Healing']",0,27,0
"['It', 'This', 'How']",0,135,32
"['|', 'It']",0,71,11
['communities'],0,58,6
['which'],0,55,5
"['grace', 'live']",1,0,78
['others'],0,72,13
['if'],0,134,51
"['>', 'They', ':']",1,58,124
"['🚫', 'NOT', 'What', 'question']",0,35,0
"['regardless', 'background', 'question']",0,15,4
"['being', 'well', '-', 'support']",0,72,4
"['everyone', 'People', 'Every']",0,25,2
['they'],0,167,78
"['world*—**why', 'stirs']",1,0,54
['manage'],0,42,2
[':*'],1,6,53
['About'],1,25,90
"['angry', 'express', 'feeling']",0,16,0
"['hear', 'word—*do']",1,0,9
"['never', 'that—*you', 'alone']",1,0,95
