pattern,group,count_0,count_1
"['me', 'like']",1,38,212
"[')', '(']",0,162,49
"['“', '”']",1,46,97
"['ask', 'Not']",1,1,176
"['Because', 'on']",1,4,176
"['walked', 'fire', 'through', 'still', 'has']",1,0,55
"['woman', 'who', 'her', 'remembers', 'name']",1,0,71
"[':', '*']",0,211,172
"['she', 'She']",1,4,27
"['So', 'But', 'not']",1,26,155
"['Word', 'Me', '🌟', ':*', 'from', 'Final', '---', '#']",1,0,85
['yes'],1,9,93
"['list', ',']",1,32,118
"['truth*—the', 'lives', 'kind', 'speak', 'between', 'Not', 'silence']",1,0,170
"['be', 'Just']",1,3,46
"['n’t', 'ca']",0,21,4
['soul'],1,0,57
"['\n\n', 'or']",0,111,33
"['\n\n', 'is', ',', 'the', '*', 'The']",1,131,219
"['rules', 'grammar']",1,0,22
"[',', 'you']",1,70,148
"['-', '#', '---', '>']",0,104,39
['real'],1,15,85
"['✅', '\n', '-']",0,151,5
['this'],1,79,170
"['code', 'loops']",1,1,12
"['tell', 'what']",1,2,22
['📌'],0,56,4
"['truth', 'It', 'You']",1,1,114
['memory'],1,1,44
['🌙'],1,0,39
"['Step', 'step', 'by', '---']",0,32,1
['logic'],1,9,62
"['`', '[']",0,16,4
['e.g.'],0,35,0
"['when', 'just', 'do']",1,5,128
"['numbers', 'number', '=']",1,8,24
"['$', '}', '=']",0,14,2
"['2', '1', '3', '\n\n']",0,88,57
"['and', 'a', ',', '\n\n', 'of']",1,114,204
"['—', 'that', ' \n', 'is', 'a']",1,52,215
"['not', 'do', 'cold', 'silence', 'I', 'And']",1,0,156
['Here'],0,36,1
['🌹'],1,0,32
"['Answer', '\n\n', 'Final', '#', '✅']",0,98,11
['🌿'],1,2,38
"['witch', 'liar', 'fool', 'called', 'been', 'still']",1,0,29
['remembering'],1,0,30
['words'],1,24,80
"['back', 'my', 'Ah', 'well', 'eyes', 'dark', 'move', 'deep', 'shadows', '…', 'secrets', 'wall', 'flickers', 'casting', 'winter', 'candlelight', 'beneath', 'chin', 'leans', 'slowly', 'fingers', 'steepled', 'on', 'as', 'and', 'like']",1,0,217
"['You', 'thing', 'And', 'matters', 'as', 'only', 'not']",1,0,196
"['🎯', 'Why', 'not', '’s']",0,17,0
['✨'],0,29,0
"['let', 'but', 'only']",1,9,56
['world'],1,10,54
"['the', 'in', ',']",1,158,214
"['""', 'a']",0,91,28
"['We', '’ll', '=']",0,18,1
"['given', 'We']",0,23,2
"['know', '’d', '!', 'if', 'Let']",0,33,0
"['’s', 'the', 'Let', ' \n']",0,76,23
"['strength', 'believes']",1,0,9
