pattern,group,count_0,count_1
"['(', ')']",0,137,108
"['1', '2', '3']",0,69,36
"['Juno', 'MacGuff']",1,0,35
"['4', '5']",0,47,22
"['I', 'my']",1,37,95
"['grilled', 'cheese']",1,0,24
"['rock', 'punk']",1,0,26
"['  ', ':*', '\n    ']",0,47,24
"['That', 'pretty']",1,0,36
"['just', 'something']",1,7,53
['Alright'],1,4,65
"['you', ""'re"", '?']",1,8,57
"['Let', '=']",0,30,14
['got'],1,2,43
['really'],1,1,37
['brain'],1,3,42
"['about', ""'m"", 'hold', 'Whoa', 'second', 'You']",1,0,13
"['get', 'actually', 'about']",1,0,21
"['probably', 'out']",1,1,26
"['sarcastic', 'comebacks', 'My']",1,0,10
