pattern,group,count_0,count_1
"['And', 'Oh']",1,0,262
"['“', '”']",1,11,249
"['So', 'yeah']",1,0,237
"['’s', 'n’t']",1,49,261
"['AI', 'an']",0,138,0
"['*', '’m']",1,11,236
"['personal', 'experiences']",0,150,0
"['*', 'honestly']",1,2,214
"['But', ' \n\n']",1,2,199
"['If', ""'re""]",0,183,1
"[""n't"", ""'m""]",0,143,1
"['was', 'did']",1,17,201
"['*', '’re']",1,18,208
"['up', 'who']",1,20,216
['Like'],1,1,168
['thing'],1,9,186
['my'],1,24,209
['…'],1,0,161
['help'],0,193,14
['bad'],1,0,158
['still'],1,6,173
['mom'],1,3,165
['got'],1,0,154
"['gon', 'na']",1,0,32
"['Juno', 'MacGuff']",1,0,56
"[""'s""]",0,144,1
['’ll'],1,4,153
['girl'],1,3,149
['want'],1,22,186
['baby'],1,56,224
['Not'],1,13,169
['at'],1,21,181
['’ve'],1,8,156
"['had', 'So']",1,1,141
"['I’ve', 'excuse', 'Now']",1,0,55
['not'],1,108,249
['perfect'],1,5,136
"['say', 'But']",1,7,149
"['AI', 'assistant']",0,112,0
['trying'],1,6,136
['kind'],1,24,170
['thought'],1,4,130
"['He', 'he']",1,0,45
['one'],1,49,198
"['personal', 'emotions']",0,121,0
['if'],1,85,227
['me'],1,108,242
['because'],1,34,171
['it'],1,134,252
['little'],1,6,118
['real'],1,55,193
['tell'],1,11,127
"['provide', 'information']",0,51,0
['wanted'],1,1,99
"['!', '😊']",0,60,0
['what'],1,75,208
['when'],1,54,187
"['context', 'referring']",0,33,0
['doing'],1,3,103
['Because'],1,2,99
"['eaten', 'half']",1,0,23
"[""'d""]",0,88,0
"['fictional', 'scenario']",0,27,0
"['such', 'as']",0,61,0
['even'],1,47,173
['ever'],1,3,95
"['support', 'resources']",0,44,0
['the'],1,179,262
['Yeah'],1,0,82
['messy'],1,2,89
"['She', 'she']",1,2,42
['gave'],1,0,80
['lot'],1,2,87
['guy'],1,0,77
['explore'],0,76,0
['love'],1,47,163
['That'],1,77,195
['only'],1,8,99
"['happy', '!']",0,86,4
['made'],1,22,125
['really'],1,7,95
['It'],1,75,191
['said'],1,25,129
['mean'],1,12,105
['cry'],1,0,71
['then'],1,7,93
['think'],1,13,106
['of'],1,172,256
['However'],0,70,0
['maybe'],1,11,101
['found'],1,3,80
['😏'],1,0,68
['out'],1,36,141
['does'],1,20,115
['get'],1,6,86
['myself'],1,8,90
['physical'],0,65,0
['laugh'],1,0,65
"['many', 'deeply']",0,35,0
"['than', 'more']",1,10,79
['offer'],0,71,2
['coffee'],1,0,63
['like'],1,160,247
['with'],1,173,253
['Honestly'],1,0,61
['might'],0,98,14
"['For', 'example']",0,23,0
['sure'],1,2,68
['—'],1,198,261
['too'],1,2,67
['mess'],1,0,59
['experience'],0,69,3
['broken'],1,3,69
['often'],0,61,1
['saw'],1,0,56
['survive'],1,0,56
['based'],0,67,3
"['groups', 'guidance']",0,22,0
['pregnant'],1,16,96
['giving'],1,16,96
['being'],1,66,165
['been'],1,19,101
"['tale', 'fairy']",1,0,13
['full'],1,9,81
['all'],1,21,104
['be'],1,177,251
['her'],1,7,76
['realized'],1,0,54
['saying'],1,2,61
['never'],1,3,64
['felt'],1,3,64
['world'],1,25,108
"['5', '6', '7']",0,14,0
['that'],1,200,259
['dramatic'],1,3,62
['chaos'],1,1,55
"['1', '4', '2', '3', '*']",0,29,3
"['walk', 'away']",1,0,26
['or'],0,253,186
"['bravest', 'sometimes']",1,0,28
['see'],1,15,88
['now'],1,13,84
['good'],1,6,68
['kid'],1,0,49
['chose'],1,0,49
['knew'],1,1,53
['thoughtful'],0,56,2
['scared'],1,2,55
['can'],0,192,102
['give'],1,21,94
['honest'],1,8,69
['some'],1,28,105
['going'],1,46,130
['first'],1,9,71
"['soap', 'opera']",1,0,9
['something'],1,47,131
['whole'],1,1,49
['enough'],1,4,58
['raise'],1,3,55
['question'],0,105,29
['sarcastic'],1,1,48
['choose'],1,16,83
['room'],1,4,57
['tiny'],1,1,47
['clarify'],0,42,0
['fix'],1,0,42
['truth'],1,5,58
['actually'],1,10,69
['into'],1,20,87
['assist'],0,41,0
"['health', 'mental']",0,13,0
['choice'],1,26,96
['pretending'],1,0,40
['finally'],1,1,44
['says'],1,4,53
['hey'],1,3,50
"['Cloud', 'scale']",0,10,0
['quiet'],1,7,60
['feelings'],0,62,8
['already'],1,1,43
['in'],1,183,245
['were'],1,8,61
['💙'],0,38,0
['ready'],1,9,62
"['Seek', 'Yourself', 'Your']",0,9,0
['meaningful'],0,37,0
['awkward'],1,1,41
['learned'],1,6,55
['so'],0,148,70
['heart'],1,2,44
['needed'],1,5,52
['go'],1,35,104
['grow'],1,23,86
['them'],1,23,86
['No'],1,6,54
['phone'],1,1,40
['loud'],1,2,43
"['playful', 'fun']",0,12,0
['keep'],1,6,53
['told'],1,1,39
['You'],1,43,113
['where'],1,28,92
['walking'],1,2,42
"['we', 'We']",1,2,19
"['store', 'grocery']",1,0,11
"[""n't""]",0,198,1
['stop'],1,0,34
['showed'],1,0,34
['💫'],1,0,34
['figure'],1,5,49
['him'],1,4,46
['middle'],1,0,33
['laughed'],1,0,33
['looked'],1,0,33
['know'],1,133,204
['handle'],1,5,48
['’d'],1,96,170
['could'],1,24,83
['someone'],1,71,143
['specific'],0,56,9
['Many'],0,32,0
['run'],1,0,32
['started'],1,0,32
['💥'],1,0,32
['chance'],1,3,42
['everything'],1,5,47
"['existential', 'dread']",1,0,8
['very'],1,4,44
['strong'],1,17,70
['reflect'],0,31,0
['compassion'],0,31,0
['including'],0,31,0
['common'],0,31,0
['supposed'],1,0,31
['day'],1,0,31
['17'],1,0,31
['crying'],1,0,31
['sharp'],1,0,31
"['developed', 'Alibaba', 'Qwen', 'large', 'model', 'language', 'by']",0,13,0
['drama'],1,2,38
"['\n', ':']",0,31,0
['also'],1,16,67
['night'],1,1,34
['fine'],1,1,34
['live'],1,3,40
['ability'],0,30,0
['sitcom'],1,0,30
['tried'],1,0,30
['pretend'],1,2,37
"['widely', 'recognized']",0,9,0
"['burnt', 'toast']",1,0,7
['look'],1,5,44
['thinking'],1,2,36
['tired'],1,0,29
['adoption'],1,61,127
['They'],1,7,48
['back'],1,4,41
['future'],1,18,68
"['respectful', 'helpful', 'designed']",0,11,0
['smile'],1,1,32
"['chips', 'bag']",1,0,8
['house'],1,2,35
['mother'],1,6,45
['matters'],1,12,57
['walked'],1,0,28
['gets'],1,0,28
['things'],1,11,55
['The'],1,54,117
['?'],1,49,262
"['just', '?', 'And']",1,4,259
['much'],1,3,37
['for'],1,134,198
['general'],0,31,1
"['best', 'friend']",1,2,27
['relationships'],0,56,12
['Then'],1,0,27
['haircut'],1,0,27
['either'],1,1,30
['probably'],1,1,30
['plan'],1,8,47
['may'],0,26,0
['running'],1,0,26
['challenges'],0,35,3
['version'],1,3,35
"['agencies', 'professionals']",0,9,0
['share'],0,42,6
"['journey', 'through']",0,43,4
"['carry', 'weight']",1,1,18
"['providers', 'healthcare', 'trusted', 'counselors', 'guidance']",0,9,0
"['compassionate', 'trusted', 'alone', 'are']",0,16,0
