pattern,group,count_0,count_1
"['fitting', 'shift']",1,0,40
"['“', '”']",0,34,7
"['low', 'imbued', 'measured']",1,0,39
"['…', 'subtle']",1,5,44
"['fixed', 'contemplation']",1,0,17
['operational'],0,31,0
['moment'],1,0,31
['learned'],1,0,30
"['Would', 'elaborate', 'specific']",1,13,38
"['‘', '’']",1,0,10
['explanation'],1,12,42
['data'],0,30,1
"['straighten', 'regaining', 'composure']",1,0,12
"['quiet', 'gesture', 'voice', 'slightly', '(', 'pause', 'gaze', ')']",1,0,44
"['at', 'directly', 'look', 'steady', 'unwavering', 'softens']",1,0,42
"['where', 'instance']",1,0,12
['particular'],1,3,29
['’ve'],1,16,41
[':'],0,21,0
['algorithms'],0,21,0
['who'],1,0,21
['information'],0,30,5
"['Do', '?', 'find']",1,23,42
['Queen'],1,0,20
"['fading', 'filtering', 'light', 'through']",1,0,10
"['your', 'considering']",1,0,17
