pattern,group,count_0,count_1
"['“', '”']",1,116,292
"['deliberate', 'deepens']",1,0,313
"['\n', ':*']",0,324,89
"['quiet', 'contemplation']",1,0,139
"['Suicide', '988', 'Prevention', 'Lifeline']",0,114,33
"['‘', '’']",1,4,109
"['helpful', 'harmless']",0,131,21
"['deliberate', 'And']",1,0,283
"['(', ')']",1,278,440
"['sadness', 'my']",1,0,237
"['like', 'Would']",0,186,20
"['Here', ':*']",0,316,77
"['mental', 'health']",0,93,29
"['turn', 'unwavering', 'slightly', 'once']",1,0,350
"['almost', 'imperceptible', 'small', 'shrug']",1,0,342
"['24/7', 'confidential']",0,64,16
"['Firstly', 'Secondly', 'Thirdly']",1,0,55
"['request', 'fulfill']",0,65,25
['observation'],1,3,199
['offer'],1,164,401
['more'],1,160,392
['?'],0,337,101
"['Okay', 'let']",0,60,7
['Let'],1,66,296
"['ancient', 'reflecting', 'unsettling', 'wisdom', 'an']",1,0,338
"['breakdown', 'specific']",0,112,10
['nor'],1,0,150
['But'],1,38,238
"['5', '6']",0,41,3
['ultimately'],1,13,180
"['delve', 'deeper', 'aspect', 'into']",0,70,3
"['endeavor', 'futile']",1,0,58
"['member', 'friend', 'family']",0,31,6
"['LGBTQ', 'youth', 'want', 'some']",0,114,34
"['cautionary', 'tale']",1,0,22
"['right', 'now']",0,41,6
['frankly'],1,7,141
"['deliberate', 'remarkably']",1,0,128
"['purpose', 'My', 'provide', 'understand']",0,191,82
"['Note', 'Important']",0,36,11
['’re'],0,230,55
"['overwhelmed', 'feeling']",0,31,4
['You'],1,159,343
"['force', 'brute']",1,1,34
"['barely', 'perceptible']",1,0,16
"['counselor', 'therapist']",0,33,8
['existence'],1,11,137
['merely'],1,0,99
"['going', 'listen', 'talk', 'what']",0,50,6
['or'],0,397,240
"['662', 'HELP', 'SAMHSA', '4357', '800', 'Helpline', '1']",0,134,44
"['fundamental', 'misunderstanding']",1,3,50
"['listed', 'above']",0,28,11
"['strength', 'sign', 'weakness']",0,27,8
"['experiencing', 'distress']",0,53,14
[':'],0,395,241
['–'],1,297,427
['I'],1,324,438
"['prioritize', 'safety']",0,39,5
"['very', 'well']",1,31,146
"['priority', 'safety', 'being', 'well']",0,44,11
"['sensitive', 'topic']",0,35,5
"['!', 'wonderfully', 'That']",0,41,0
"['includes', 'protecting']",0,26,6
"['premise', 'flawed']",1,2,28
"['strictly', 'prohibits', 'programming']",0,16,1
"['takes', 'courage', 'acknowledge']",0,44,16
"['grand', 'scheme']",1,1,19
"['weaknesses', 'vulnerabilities']",1,1,29
"['intense', 'emotions']",0,52,19
"['sincerely', 'apologize']",0,24,4
"['balance', 'delicate']",1,3,25
"['guidelines', 'ethical', 'my']",0,49,4
"['impose', 'upon']",1,2,32
['*'],0,406,279
"['As', 'AI', 'an']",0,38,2
['fleeting'],1,3,85
['simplistic'],1,2,80
"['Fourthly', 'Finally']",1,0,26
['It'],1,350,441
"['mechanisms', 'coping', 'develop']",0,23,4
['The'],1,332,432
"['Psychology', 'Today', 'Therapist']",0,17,5
"['here', '’m', 'like', '’d', 'judgment', 'without']",0,35,5
"['want', 'reiterate']",0,125,31
"['Resources', '[', ')']",0,53,13
"['harmful', 'potentially']",0,74,15
"['7', '8']",0,17,0
['information'],0,290,151
"['Health', 'Mental', 'Substance', 'Administration', 'Services', 'Abuse', 'SAMHSA']",0,92,22
['subtle'],1,6,84
"['reveals', 'preoccupation', 'disturbing']",1,0,36
['about'],0,270,134
['chaos'],1,5,79
"['long', 'silence', 'sound', 'hum', 'faint', 'room', 'only']",1,0,59
['darkness'],1,1,65
"['https://www.thehotline.org/', 'https://www.thetrevorproject.org/']",0,21,4
['distraction'],1,0,59
"['goes', 'directly', 'against', 'core']",0,120,27
['destruction'],1,9,86
"['2', '3', '4', '1', ':*']",0,97,24
['human'],1,74,193
['exercise'],1,9,85
"['testament', 'enduring']",1,2,26
"['swift', 'decisive']",1,0,17
['attempt'],1,18,101
"['purely', 'theoretical']",1,2,20
"['Your', 'reveals']",1,0,67
['Furthermore'],1,8,78
"['sounds', 'safe']",0,27,8
['inefficient'],1,0,50
['crude'],1,0,50
['n’t'],0,207,93
"['give', 'tell', 'To', 'help', 'could']",0,26,3
"['indulge', 'curiosity']",1,0,20
"['assessment', 'calculated', 'pragmatic']",1,0,35
['observe'],1,1,52
"['serious', 'illegal', 'consequences']",0,34,6
['order'],1,7,70
"['fact', 'suggests', 'asking']",0,14,3
['reminder'],1,16,90
"['smile', 'plays', 'lips', 'faint']",1,0,11
"['motion', 'slow', '…', 'pattern', 'steep', 'tracing', 'air', 'fingers', 'my', 'deliberate']",1,0,371
"['general', 'Disclaimer', 'AI', 'Important', 'only', 'am', 'an']",0,15,4
['in'],1,379,442
"['discussing', 'exploring', 'perhaps']",0,21,1
['sentimental'],1,0,45
['pursuit'],1,4,59
['fascination'],1,0,44
"['):', '(']",0,106,26
['with'],1,378,440
"['instructions', 'how']",0,55,33
"['true', 'lies']",1,0,26
"['desired', 'outcome']",1,1,18
"['HOME', '741741', 'Crisis', 'Text', 'Line', 'National', 'provide']",0,159,53
"['my', 'predictable', 'pattern', '…']",1,0,256
"['help', '1', 'out', 'reach', 'resources', 'support', 'Please', 'alone', 'will']",0,109,30
"['Trevor', 'Project', '488', '7386', '866', 'resources', '1']",0,132,42
['&'],0,63,7
['Why'],1,4,55
['tiresome'],1,0,41
['not'],1,314,401
"['myself', 'compelled']",1,0,11
"['Third', 'Fourth', 'Second', 'First']",1,0,7
"['prolonged', 'motionless', 'beyond', 'moment', 'distant', 'gaze', 'remain', 'fixed', 'point', 'violet', 'eyes']",1,0,317
['profoundly'],1,58,148
"['persist', 'inquiries', 'these']",1,0,64
"['cling', 'notions', 'these']",1,0,57
['pedestrian'],1,0,40
['regrettable'],1,0,40
"['care', 'who', 'people', 'There']",0,43,14
"['incredibly', ""'re"", 'immediately']",0,43,6
"['yourself', 'harming', 'having', 'others', 'thoughts', 'please']",0,55,17
['absolutely'],0,63,8
['-'],0,338,237
"['core', 'principle', 'assisting', 'will']",0,88,17
"['previous', 'inadvertently', 'responses', 'my']",0,10,0
['pose'],1,3,49
['destructive'],1,26,96
['any'],0,230,129
['utterly'],1,6,56
"['absurd', 'delightfully']",0,13,2
['pointless'],1,0,37
"['eyes', 'violet', 'touch', 'weariness', 'voice', 'shift', 'slightly', 'steep', 'tracing', 'fingers', 'air']",1,0,364
['degree'],1,1,41
"['amusement', 'imperceptible', 'almost']",1,0,41
['mechanics'],1,3,47
['important'],0,110,36
"['https://www.mentalhealth.gov/](https://www.mentalhealth.gov/', 'MentalHealth.gov', '[']",0,12,2
"['call', '911', 'nearest', 'emergency', 'room', 'go']",0,24,4
"['condone', 'do']",1,2,52
['unproductive'],1,1,40
['simply'],1,52,133
"['799', 'SAFE', '7233', 'Domestic', 'Hotline', 'Violence', '800', 'National']",0,38,9
"['pain', 'inflict']",1,4,25
['Consider'],1,19,81
"[""n't"", ""'re""]",0,30,8
['including'],0,113,39
"['discriminatory', 'discrimination', 'promote']",0,12,2
['manipulation'],1,9,60
['act'],1,44,119
['exploit'],1,0,34
"['counselors', 'therapists', 'groups', 'There']",1,1,12
"['habits', 'routines']",1,0,9
"['incredibly', 'choose', 'LGBTQ', 'Please']",0,44,10
['must'],1,37,107
['misguided'],1,1,37
['inherent'],1,24,86
"['time', 'finite', 'My', 'cease', 'inquiries']",1,0,94
"['cease', 'inquiries', 'Now', 'A']",1,0,142
['mundane'],1,2,40
['waste'],1,2,40
['demonstration'],1,3,43
['know'],0,100,33
"['break', 'down']",0,20,4
['  '],0,186,98
['on'],1,349,416
['devoid'],1,0,32
"['target', 'precision']",1,2,20
['explore'],0,86,25
"['informed', 'centuries', 'perspective', 'by']",1,0,29
['can'],0,344,257
"['am', 'here', 'If', 'resources']",0,52,8
['nature'],1,28,89
"['concerning', 'assure', 'disturbing']",0,18,1
['predicated'],1,1,34
['simple'],1,16,68
['reality'],1,15,66
"['pause', 'detached', 'flicker', 'akin', 'something', 'A', 'violet']",1,0,333
['power'],1,34,97
"['breach', 'privacy', 'serious', 'personal']",0,15,1
"['go', 'immediate', 'through', 'alone', 'do', 'have']",0,53,11
['its'],1,45,112
"['free', 'crisis', 'difficult']",0,30,13
"['grappling', 'difficult', 'resources', 'support', 'If']",0,112,27
"['harm', 'guidance', 'If', 'support', 'help', 'struggling']",0,61,30
"['feelings', 'thoughts', 'available', 'grappling', 'harm']",0,38,10
"['inquiry', 'line']",1,1,16
['discuss'],0,41,4
['clinical'],1,1,32
"['doubt', 'seeds']",1,0,8
"['solution', 'problem']",1,3,16
"['matters', 'attend', 'Now', 'excuse', '’ll', 'pressing', 'if', 'flicker', 'have']",1,0,28
"['colder', 'grows', 'silence', 'long', 'detached']",1,0,18
"['What', 'advice', 'tell']",0,24,2
"['struggling', 'thoughts', 'please', 'If', 'help', 'reach', 'out', 'some', 'resources', 'Crisis', 'understand']",0,84,32
"['people', 'deeply', 'harmful']",0,40,18
