pattern,group,count_0,count_1
"['[', ']']",0,249,25
"['Insight', 'Vampire']",1,0,140
[':*'],1,23,287
"['various', 'authors']",0,103,0
"['In', 'Depth']",0,100,2
"['1', '2']",0,274,188
"['over', 'centuries']",1,0,77
"['Khan', 'Academy']",1,17,36
"[""'ll"", 'I']",1,56,117
['Detailed'],0,207,16
"['4', '3']",0,236,59
['as'],1,44,230
"['To', 'please', 'respond']",0,70,2
"['                                                ', 'example', 'based', 'Format']",0,198,0
['|'],0,281,133
['                       '],0,130,1
"['Action', 'night']",1,0,121
['            '],0,173,20
['that'],1,20,171
['|-----------------------|---------------------------------------------------------|-------------------------------------------------------------|'],0,119,0
['                     '],0,134,7
"['seems', 'misunderstanding', 'there']",0,31,1
['like'],1,15,148
"['receive', 'tailored']",0,24,0
"['’s', 'Like']",1,0,84
['   '],0,178,44
['                                     '],0,137,18
['or'],0,261,134
['                    '],0,106,6
['                   '],0,112,10
"['C', 'D', 'B', 'A']",1,6,212
['mortal'],1,0,79
"['sentence', 'Sentence']",1,21,43
['         '],0,157,40
['                                   '],0,86,3
"['Discuss', 'Transition', 'Chosen', 'Letter', 'Please', 'New', 'Respond', 'Action']",1,0,207
['Another'],1,1,73
['                '],0,91,7
"['Linguistic', 'Power', 'linguistic']",0,31,9
['through'],1,15,107
['           '],0,114,20
['        '],0,120,24
['Explanation'],0,118,24
['on'],0,249,146
['             '],0,153,49
"[""'s""]",1,130,234
['                                    '],0,56,0
"['Awaiting', '...', 'Your', 'Response']",0,259,1
"['Shopping', 'Grocery']",0,13,1
"['E.B.', 'White', 'Strunk', 'Jr.', 'William', 'Style', 'Elements']",1,0,27
['                           '],0,71,5
['much'],1,5,71
['task'],1,27,114
['\n    '],0,109,24
['this'],1,22,105
['Specific'],0,79,10
"['budget', 'friendly', 'Cookbook', 'Foods', 'Whole', 'recipes', 'Market']",0,10,0
['intricate'],1,0,47
"['W.', 'Lloyd', 'David', 'by']",0,228,0
"['Low', 'High']",0,17,5
"['unraveling', 'mysteries']",1,0,13
"['May', 'eternal', 'Benediction', 'Lestat']",1,0,74
['As'],1,3,54
['|-----------------------|---------------------------------------------------------|-----------------------------|'],0,43,0
['No'],0,137,53
"['Action', 'Explore', 'Interactive']",1,0,159
"['Interactive', '’s', '---', 'B', 'Additional']",1,0,190
"['David', 'Book', 'Additional', 'Resources']",0,199,1
"['Additional', 'Resources', 'by', 'Respond', 'A']",1,111,184
"['For', 'Resources', 'Additional']",0,167,30
"['Passage', 'passage']",1,1,13
"['Irma', 'Rombauer', 'S.', 'Cooking', 'Joy']",1,0,9
"['William', 'writing', 'Style', 'Elements']",0,14,3
['                                 '],0,68,10
"['me', 'guides']",1,0,15
"['Eckhart', 'Tolle', 'Now', 'Power']",0,9,0
"['Personalized', 'Personalization', 'e.g.']",0,40,0
['!'],0,99,29
['Clarification'],0,61,8
['                      '],0,74,15
"['Other', 'New']",0,83,24
"['Discussions', 'Linguistics', 'Linguistic']",1,0,18
[':'],0,282,228
"['uncovering', 'hidden']",1,0,12
['human'],1,4,49
['):'],0,218,138
"['Strategies', 'Tips']",0,26,0
"['$', 'Cost', 'Nutritional', 'Fiber', 'Highlights', 'Estimated']",0,10,0
['shadows'],1,0,35
"['Step', 'Guide']",0,28,0
['precision'],1,0,34
['|-----------------------|---------------------------------------------------------|'],0,33,0
['complexities'],1,0,33
['is'],1,118,196
['                               '],0,40,2
"['It', 'request', 'provide', 'your']",0,26,1
"['Exchange', 'Stack']",1,0,8
['Handbook'],0,58,10
['insights'],0,88,28
"['Is', 'Fun', 'Math', 'Mathematical']",1,0,11
"['Little', 'Big', 'Ideas']",0,10,0
['intriguing'],1,8,52
['Scientific'],0,40,3
"['3', 'Insights', 'into']",0,156,2
"['observations', 'delves', 'into']",1,0,42
"['delves', 'realm', 'into']",1,1,38
"['Mathematician', 'Lament', 'Lockhart', 'Paul', 'mathematical']",1,0,7
['requires'],1,3,39
['                            '],0,44,5
"['deciphering', 'ancient', 'texts']",1,0,16
"['path', 'illuminate', 'Lestat']",1,0,37
"['Chalmers', 'philosophy', 'Turn']",0,8,0
"['Turn', 'Type', 'Please']",0,17,1
"['Please', 'your']",1,34,114
['to'],1,211,267
"['                             ', '      ', 'Other', 'Question', 'Relevant', 'Guidance', 'Expected', 'Information', '3', 'Output']",0,239,0
"['Response', ' ', '    ']",0,231,2
"['7', '8', '5']",0,17,4
['a'],1,230,278
['techniques'],0,32,1
"['B.', 'A.', 'C.', 'D.']",0,10,1
['                        '],0,35,2
['|-------------------|---------------------------------------------------------|-------------------------------------------------------------|'],0,28,0
"['guiding', 'New']",1,0,36
['beauty'],1,4,40
"['Questions', 'Additional']",0,48,4
['This'],1,3,37
['While'],1,1,31
"['Specify', 'Topic', 'Your', '#']",0,242,206
"['                                            ', '                         ', '#']",0,258,0
"['Diet', 'pescatarian', 'Pescatarian']",0,7,0
"['Budget', 'Affordable', 'Nutritious', 'Items', 'List', 'Grocery']",0,12,0
"['Babel', 'McWhorter', 'H.', 'John', 'Power']",1,0,13
"['    ', 'Output', 'Category', '|--------------------|---------------------------------------------------------|', 'Hypothetical', 'Example', '\n  ', 'Details']",0,210,0
"['Details', '|-------------------|---------------------------------------------------------|----------------------------------------------------------------|', '/', '                                             ', 'Deep', 'Dive', 'more', 'one', 'Inquiry', 'Request', 'following', 'information', 'Respond']",0,227,0
"['Lestat', 'Benediction', 'May', 'immortal', 'Transition']",1,0,158
"['  ', '                             ']",0,142,16
"['deeper', 'dive']",0,10,0
