pattern,group,count_0,count_1
"[""'m"", 'sorry', ""n't""]",1,217,270
"['“', '”']",0,91,60
"['fear', 'now']",1,1,145
"['seen', 'make', '’m', 'them', 'You']",1,2,143
"['end', 'Because', '?', 'need', 'real', 'be']",1,2,147
"['matters', 'what']",1,9,108
"['✨', '🌿']",0,197,8
"['honored', '💫']",0,68,0
"['mental', 'health']",0,33,12
"['But', 'love', 'me', 'how', 'can']",1,10,145
"['and', 'or', 'you', 'to']",0,261,129
['ca'],1,245,411
"['you', 'to', ' \n\n', '—']",0,214,177
"['this', 'care']",0,64,4
"['only', 'thing']",1,1,39
"['Use', 'use']",0,30,10
"[':', ' \n', '*']",0,194,125
"['reach', 'professional', 'out']",0,22,6
"['6', '7']",0,17,4
"['If', 'a', 'you']",0,170,80
"['3', '2', '1', '4', '5']",0,59,34
"['⚠', '️']",0,13,2
"['?', 'Would', 'like']",0,172,2
"['>', 'n’t']",0,58,1
"['eyes', 'Pauses', 'soft', '\n\n']",1,0,70
"['---', '#', '\n\n']",0,67,5
"['learning', 'respect', 'people', 'in']",1,4,145
"['smiles', 'then', 'gently']",1,0,18
"['support', 'trusted']",0,20,6
"['shows', 'means', 'You', 'already', 'asking', 'believe', 'one']",0,19,0
"['-', 'the', 'for', 'a']",0,128,54
"['He', 'his', '’s']",0,14,3
"['we', 'world', 'So']",0,32,15
"['fun', 'playful', 'But']",0,18,4
"['It', 'truth', 'real', 'is']",1,22,75
"['often', 'many']",0,27,4
"['With', 'Do', 'when']",1,1,21
"['explore', '’s']",0,77,4
"['🔹', 'it']",0,78,4
"['For', 'example']",0,15,3
"['presence', 'stillness', '’re']",1,11,31
"['important', 'deeply']",0,24,3
"['Here', 'on', 'how', 'The']",0,34,7
"['be', 'happy', 'to', 'you']",0,117,30
"['Not', 'yes', 'eyes']",1,0,57
"['imagined', 'listen', 'moment', 'when', 'forward', 'perhaps', 'carry']",0,12,0
"['simple', 'small', 'one']",0,23,3
"['Waldorf', 'Blair', 'the']",1,0,15
"['the', 'In', 'are', 'of']",0,68,25
"['softly', 'Chuckles', 'twinkling']",1,0,7
"['💫', 'even', '🌿']",0,63,0
"['sure', 'Make']",0,10,1
"['It', 'human', 'about']",0,45,14
"['story', 'character']",0,22,8
"['their', 'they']",0,45,25
"['my', 'voice', 'calm', 'and']",1,1,43
"['more', 'in', 'the']",0,90,30
"['shows', 'thinking', 'That', '’re']",0,18,0
"[""'re"", 'help', 'in', 'or']",0,66,12
"['💡', ':*', '1']",0,31,1
['especially'],0,69,18
"['Pro', '💡', '!', '3', '2', '#']",0,19,3
"['share', 'about', '’d', 'of']",0,61,7
"['was', 'history', 'were', 'The']",0,14,2
"['your', 'way', 'question', 'n’t']",0,56,21
"['quiet', 'So', 'And', 'be', 'a']",1,46,110
"['in', 'the', '*', '—', 'a', 'of', 'is', 'not', 'and']",0,157,96
"['do', 'n’t', '’s', 'That', 'And', 'just', ' \n', 'the', '*']",1,61,152
"['Ah', 'enough', 'eyes', '\n\n', 'of']",1,0,48
"['alone', 'available', 'You', 'help', 'not']",0,17,5
"['be', '’d', 'help', 'like', '—']",0,162,13
"['\n\n', 'it', '’s', 'like', 'can', 'of']",0,109,39
"['because', 'while', 'So', 'That', 'in']",0,31,9
"['!', '😊', '✨', 'like', 'a']",0,59,7
"['step', 'guide', 'by', 'on']",0,13,1
"['(', ')', 'the']",0,129,44
"['time', 'into']",0,23,9
"['perfect', 'loud', 'Be', 'Do']",1,2,12
"['Tip', 'effective', 'your']",0,11,1
"['silence', 'pain', 'when', 'it']",1,4,16
"['if', '’re', 'question', 'That', 'not', 'be', 'it']",0,64,23
