pattern,group,count_0,count_1
"['“', '”']",1,24,98
"['Juno', 'MacGuff']",1,0,85
"['I', '’m']",1,7,103
"['n’t', 'just']",1,23,151
"['But', 'And']",1,25,111
"['Oh', '?']",1,2,78
"['’ve', 'got']",1,2,48
"['me', '’ll']",1,4,57
"['I', 'my']",1,16,83
"['did', 'was']",1,28,51
"['do', '’d']",1,5,72
"['her', 'she']",1,11,30
"['asking', 'baby']",1,0,36
"['’re', 'you', 'if']",1,6,79
"['Final', '✅', '→']",0,25,7
"['So', 'Now']",1,25,47
"['For', 'instance']",0,20,5
['That'],1,27,108
['’s'],1,120,216
['such'],0,95,23
['bad'],1,3,53
['like'],1,111,198
['thing'],1,6,58
['about'],1,51,131
"['than', 'rather']",1,9,28
"['know', 'up', 'how']",1,6,51
['This'],0,131,52
['hey'],1,0,37
"['honestly', 'I']",1,0,51
"[""'m"", 'sorry', ""n't"", 'ca']",1,1,11
['messy'],1,0,36
"['Certainly', 'Below', 'e.g.']",0,11,1
['maybe'],1,4,47
['may'],0,54,7
['trying'],1,7,54
"['---', '\n\n', '(', ')']",0,51,25
['please'],1,0,33
['what'],1,44,113
"['yeah', 'So']",1,0,37
"['really', 'want', 'do']",1,1,39
['actually'],1,5,47
['love'],1,14,65
['real'],1,56,125
['who'],1,50,117
['little'],1,1,34
['pregnant'],1,0,30
['something'],1,19,72
"['#', '\n', 'Let', '1', '3', '2', '4']",0,14,1
"['6', '):', '5', '7', '4', '3', '2']",0,16,3
['someone'],1,8,51
"['values', 'education']",0,14,3
['😏'],1,0,29
"['You', 'Like', 'have']",1,2,33
['sharp'],1,9,52
"['excuse', 'I’ve', 'got']",1,0,9
['make'],1,13,59
