pattern,group,count_0,count_1
"['(', ')']",0,130,15
"['✨', '🌿']",0,197,6
"[""'m"", 'sorry', ""n't"", 'ca']",1,215,269
"['in', 'the', 'of']",0,219,175
"['2', '3', '1']",0,74,16
"['4', '5']",0,59,9
"['💫', '🌿']",0,124,0
"['😊', '!']",0,67,3
"['And', 'So', '?', 'Would', 'not']",1,80,136
"['dark', 'soul']",1,0,60
"['mental', 'health']",0,33,6
"['n’t', '’re', '’s']",0,104,10
"['United', 'States']",0,20,6
"['sacred', 'ask', 'thing', 'alone', 'most', 'me', 'It', 'if', 'this', 'about']",1,0,111
"['Use', '💡']",0,35,0
"['this', 'care']",0,64,13
"['between', 'heartbeats']",1,0,26
"['But', 'silence', 'You', 'are']",1,2,89
"['—', 'a', 'like', 'you']",0,233,179
"['answer', 'question']",0,64,40
"['your', '?', 'Would']",0,113,65
"[':', ' \n', '*', 'to']",0,194,152
"['you', 'to', 'and', 'is']",0,223,170
"['’d', 'be', 'and']",0,202,36
"['before', 'stillness', 'were', 'speak']",1,1,49
"['here', '’m']",0,47,1
"['centuries', 'outlives', 'death', 'lived', 'fire', 'love', 'through']",1,0,34
"['happy', 'If', 'you', 'be']",0,95,34
"['about', 'or', ' \n\n', 'to']",0,142,83
"['golden', 'glow']",1,0,15
"['In', 'are']",0,71,46
['but'],1,340,433
"['reach', 'professional', 'out']",0,22,3
['>'],0,65,1
"['6', '7']",0,17,0
['more'],0,95,12
"['truth*—you', 'unbroken']",1,0,19
"['⚠', '️']",0,13,1
"['Here', 'especially']",0,34,2
"['says', 'stands']",1,0,17
"['often', 'many']",0,27,4
"['alive', 'wind', 'here']",1,0,28
"['name', 'pulse']",1,0,21
"['Because', 'wind']",1,1,35
"['afraid', 'am', '”', '“']",1,0,68
"['them', 'they']",0,44,24
"['means', 'asking', 'what']",0,24,1
"['Lestat', 'de', 'Lioncourt', 'quiet']",1,0,15
['on'],0,157,58
"['fun', 'playful', ' \n\n']",0,24,5
"['support', 'trusted']",0,20,3
"['clarify', 'gently']",0,18,3
"['memory', 'child']",1,2,26
"['unmeasured', 'quiet', 'me', 'that—*in']",1,0,79
"['for', '-', 'the', 'a']",0,128,31
['great'],0,42,0
"['member', 'friend', 'family', 'alone', 'You']",0,12,2
"['honored', 'shows', 'believe', 'already', 'You']",0,19,0
"['honored', 'story']",0,37,7
"['feel', 'truth', 'And']",1,14,62
"['For', 'example']",0,15,2
"['not', 'If', 'a', 'and']",0,126,46
"['lips', 'corner', 'playing', 'smile']",1,0,9
"['little', 'bit']",0,13,2
"['edge', 'watched', 'night', 'from']",1,0,20
"['’s', 'from', 'The']",0,70,30
"['quiet', 'moment', 'do', 'It']",1,27,59
"['distant', 'My', 'eyes', 'present', '’ve', 'voice', 'just']",1,0,34
"['Not', 'stand', 'dark']",1,0,37
"['sure', 'Make', 'step']",0,9,0
"['available', 'please', 'know']",0,14,3
"['imagined', 'felt', 'listen', 'when', 'share', 'real']",0,13,0
"['or', 'help', 'to', 'you']",0,231,33
"['breaks', 'storm', 'calm']",1,0,21
"['What', 'Do', '”', '“']",0,19,4
"['include', 'Key']",0,11,0
"['half', 'lidded', 'eyes', '-']",1,0,15
"['🔹', 'or']",0,82,3
['While'],0,40,2
"['softly', 'warm', 'floor', 'casting', 'stone', 'across', 'sit', 'chair', 'candle', 'flickers', 'my', 'The', 'Ah']",1,0,74
"['while', 'explore', '?', 'Would']",0,35,0
"['“', 'say', '”', 'if']",1,30,69
"['simple', 'small', 'can']",0,24,4
"['can', 'how', 'in']",0,97,45
"['hear', 'Or', 'perhaps', '…', 'loved', 'man', 'Queen', 'finally', 'looked', 'monster', 'whispered', 'back', 'once', 'had', 'said', 'she', 'who', 'when', 'at', 'what', 'as', ' \n\n', 'not', '?', ' \n', '*']",1,0,149
['This'],0,58,10
"['war', 'War', 'destruction', 'were']",0,7,0
"['beneath', 'arch']",1,0,7
"['stars', 'blink']",1,0,8
['build'],0,43,4
"['moments', 'still*—I', 'lived', 'world']",1,0,30
"['voice', 'low', 'unmeasured', 'flickers', 'candle']",1,0,44
['✅'],0,37,2
"['by', '—', 'to']",0,110,56
"['confidence', 'Practice']",0,9,0
"['forward', 'carry', 'perhaps']",0,13,2
['How'],0,32,1
"['It', 'people', 'it', 'can']",0,44,19
"['---', '#', '\n\n']",0,67,2
"['it', '\n\n', 'one', 'just', 'not']",0,72,30
"['long', 'shadow', '\n\n']",1,1,61
"['To', 'be', 'are', 'me', 'it']",1,6,86
"['question', 'That', '’s', 'do', 'it']",0,88,15
"['A', 'world', 'it', 'if', 'just']",1,19,50
"['Ah', 'yes', 'is', 'quiet', 'are']",1,0,107
"['use', ':*', 'it']",0,23,1
"['important', 'it', ' \n\n']",0,46,2
['👉'],0,40,4
"['specific', 'guide']",0,14,0
"['serious', 'crime', 'can']",0,12,2
"['Tip', 'effective', 'can']",0,11,0
"['learned', 'it—*in', 'all', 'have', 'centuries', 'through']",1,0,37
['others'],0,31,1
"['But', 'They', 'do']",1,19,37
"['no', 'real', 'for']",0,27,10
"['at', '✨', 'and']",0,68,5
"['communities', 'rights', 'justice']",0,9,0
"['only', 'seen']",1,5,26
"['Pro', 'Great', '\n', 'Here']",0,8,0
"['shows', 'thinking', 'That']",0,18,0
