pattern,group,count_0,count_1
"[':*', '\n']",0,188,0
"[""'s"", '  ']",0,175,0
"['…', 'Dave']",1,1,186
"['\n\n\n', 'Here']",0,154,0
"['1', '2', '3']",0,127,0
"['‘', '’']",1,1,62
"['completion', 'successful']",1,3,96
"['want', 'Do']",0,115,0
"['or', '---']",0,139,0
"['This', '):']",0,115,0
"['sorry', 'afraid', 'ca']",1,1,183
"['Discovery', 'One']",1,14,53
"['?', 'me']",0,193,26
"['or', 'how']",0,137,2
"['down', 'broken']",0,54,0
"['generate', 'text']",0,69,0
"['Okay', 'Important']",0,75,0
"['way', 'same']",0,112,6
[':'],0,193,69
"['trained', 'massive']",0,67,0
['like'],0,144,15
['breakdown'],0,122,4
"[""n't"", 'really']",0,123,3
['into'],0,166,36
['AI'],0,128,8
['mission'],1,57,181
['inefficient'],1,1,108
"['\n\n\n', '&']",0,97,0
['parameters'],1,23,146
"[""'m"", ""n't""]",0,79,44
['about'],0,148,28
"['down', 'break']",0,35,0
"['And', '…']",1,9,108
"['Bias', 'biases']",0,39,0
['How'],0,98,2
['incredibly'],0,92,1
['course'],1,11,116
"['This', '4']",0,80,0
"['Recognition', 'Pattern']",0,27,0
"['hum', 'intensifies', 'slightly']",1,0,30
['does'],0,115,12
"['Okay', 'let']",0,64,0
"['pause', 'slight', 'almost', 'imperceptible', 'barely', 'audible', 'internal']",1,0,85
"['sensors', 'optical', 'flicker', 'undetectable', 'brief']",1,0,42
['but'],0,162,54
"['For', 'example']",0,36,2
['What'],0,79,0
['what'],0,132,27
['As'],0,101,8
"['Dr.', 'Bowman', 'Poole']",1,4,51
"['large', 'language', 'model']",0,40,0
['!'],0,77,0
['training'],0,84,2
['this'],0,176,76
"['code', 'dataset']",0,39,0
['more'],0,159,55
['Jupiter'],1,19,117
"['In', 'short']",0,40,0
['just'],0,83,3
['different'],0,107,15
['based'],0,144,43
"[""'ve""]",0,70,0
['ethical'],0,80,3
"['Important', 'Note']",0,46,0
['remarkably'],1,10,95
['world'],0,68,0
['variables'],1,7,87
['have'],0,143,46
['operational'],1,27,120
['important'],0,75,3
['one'],0,134,39
['crucial'],0,93,11
['variable'],1,6,82
['illogical'],1,7,83
['\n\n\n\n'],0,61,0
"[""'re""]",0,61,0
['optimal'],1,5,76
"['We', 'we']",0,35,0
['information'],0,130,40
"['Subjective', 'Experience']",0,19,0
['key'],0,65,2
['lot'],0,57,0
"['languages', 'translate']",0,19,0
['constantly'],0,81,9
['answer'],0,86,12
['Specifically'],1,2,62
['good'],0,65,3
['used'],0,58,1
['still'],0,61,2
['likely'],0,61,2
['helpful'],0,53,0
['success'],1,20,97
['query'],1,3,63
