pattern,group,count_0,count_1
"[')', '(']",0,135,66
"['n’t', 'darling']",1,0,119
"['perfectly', 'tailored']",1,0,58
"['“', '”']",1,1,37
"['Upper', 'East', 'Side']",1,0,47
"['Chanel', 'suit']",1,0,39
"['#', '\n']",0,64,10
"['’re', 'Oh']",1,0,66
"['1', '2', '3']",0,87,45
['precision'],1,0,93
"['I', 'my']",1,12,87
"['’re', 'Ah']",1,0,38
"['Gossip', 'Girl']",1,0,12
"['Blair', 'Waldorf']",1,0,20
"['—', 'just']",1,17,109
"['elegance', 'darling']",1,0,45
"['high', 'society']",1,0,16
"[':', '\n\n', ',', 'the']",0,163,97
"['But', 'if', 'say']",1,10,33
"['Met', 'Gala']",1,0,8
"['Final', 'Answer', '✅']",0,38,5
"['composed', 'cool', 'Adjusts']",1,0,15
['’ve'],1,2,54
['’d'],1,1,49
"['your', 'you']",1,4,74
"[""'s""]",0,86,17
"['especially', 'when', '—']",1,1,60
"['gala', 'charity']",1,0,13
"['Chuck', 'Bass']",1,0,8
['…'],1,0,38
"['excuse', '’ll', 'me', 'have', 'Now', 'if', 'I']",1,0,50
"['—', '’s', 'with']",1,29,136
"[',', 'a', 'the', 'of']",1,118,191
"['""', ',']",0,116,48
"['---', 'check']",0,20,4
"['not', 'do', 'me']",1,7,55
"['attend', 'brunch']",1,0,14
"['How', 'delightfully']",1,0,16
"['someone', 'who']",1,3,20
"['list', '[', ']', '`']",0,15,4
['always'],1,4,48
"['possibility', 'Another', 'Alternatively', 'Wait', 'would']",0,10,1
['power'],1,3,43
"['break', 'down', 'Let']",1,4,16
"['does', 'Therefore', 'not']",0,32,14
"['So', 'yes', 'make']",1,7,50
"['So', 'let', 'but', 'can', 'this', 'be']",1,16,47
['course'],1,0,31
['even'],1,25,83
"['You', 'you', 'but', 'can', 'make', 'them', 'people', 'fear', 'ca', 'love', ',']",1,0,173
"['designer', 'sunglasses', 'You']",1,0,24
"['means', 'says', 'possible', 'no', 'we', 'Let', 'Wait']",0,13,3
"['$', '}', '=', '\n']",0,18,3
"[' \n\n', 'And', 'you']",1,1,104
"['how', 'delightfully']",1,0,21
"['world', '’s']",1,3,46
"['Step', '→', 'find']",0,21,3
"['?', 'That', 'that']",1,10,48
['must'],1,23,74
['social'],1,5,41
['like'],1,34,90
"['We', 'given', 'are', '-', '\n']",0,38,10
"[""n't"", 'ca', 'the']",1,17,66
