pattern,group,count_0,count_1
"['He', 'And']",1,1,152
"['know', 'Oh']",1,0,138
"['Dunder', 'Mifflin']",1,36,124
"['Michael', 'his']",1,20,150
"['As', 'AI']",0,117,0
"['really', 'Like']",1,0,115
"['...', 'But']",1,1,119
"['World', 'Best', 'Boss']",1,3,115
"['got', 'ta']",1,0,61
['eyes'],1,0,119
"['\n    ', 'Take']",1,5,100
"['biggest', 'Wow']",1,0,76
"['Dundie', 'Award']",1,2,59
"['(', ')']",1,107,153
"['Manager', 'Regional']",1,7,34
"['just', 'paper']",1,12,128
"['1', '2', ' ']",1,76,112
"['throat', 'clears']",1,0,33
"['So', 'yeah']",1,0,99
['That'],1,40,147
['However'],0,101,1
['You'],1,18,128
['little'],1,4,105
['A'],1,42,143
"['Michael', 'Scott']",1,29,108
"['He', 'he']",1,10,115
"['Level', 'Midnight', 'Threat']",1,2,19
['good'],1,34,132
"['spreading', 'across']",1,0,33
"['nods', 'slowly']",1,0,30
"['information', 'process']",0,56,1
['face'],1,14,107
"['Kidding', 'Mostly']",1,0,26
"['Dundie', 'Awards']",1,2,30
['personal'],0,133,40
['It'],1,68,149
"['forward', 'leans']",1,0,38
['an'],0,150,72
['one'],1,50,138
['?'],1,43,132
['you'],1,67,146
"['data', 'AI']",0,69,0
"['vast', 'amount']",0,31,0
['then'],1,14,97
"['puffs', 'chest']",1,0,22
['slightly'],1,3,73
"['We', 'we']",1,2,47
['or'],0,153,91
['based'],0,74,4
"['text', 'trained']",0,30,0
['emotions'],0,80,7
"['opinion', 'expert']",1,0,19
"['usual', 'softens']",1,0,27
['people'],1,38,120
['Toby'],1,7,78
['things'],1,16,93
"['just', 'sometimes']",1,10,95
"['7', '6']",0,25,1
['Or'],1,1,56
['human'],0,106,31
['They'],1,13,81
['almost'],1,8,72
['me'],1,53,126
['lot'],1,6,67
['physical'],0,57,2
['laugh'],1,5,64
['even'],1,59,130
['What'],1,33,106
"['responses', 'helpful']",0,22,0
['family'],1,14,80
"[""'re""]",1,34,106
['think'],1,9,71
['sales'],1,21,90
['they'],1,44,116
['Yeah'],1,1,51
['Very'],1,0,47
['Because'],1,0,46
['\n'],0,88,21
"['4', '3', '1', '2']",1,79,102
['look'],1,9,68
['my'],1,88,145
['out'],1,21,86
['happy'],1,11,70
['best'],1,31,98
['smile'],1,2,50
['like'],1,89,145
['Now'],1,0,43
"['language', 'model']",0,21,0
['pauses'],1,0,42
"['problem', 'solving']",0,18,1
"['feedback', 'Feedback']",0,21,0
['looking'],1,4,53
"[""'m""]",1,29,93
['all'],1,42,107
['tough'],1,9,62
['everything'],1,11,65
['thing'],1,5,53
['ability'],0,55,6
['Sometimes'],1,9,61
"['deep', 'breath']",1,4,20
"['e.g.', '\n    ']",0,34,0
['wistful'],1,0,38
['!'],1,91,143
['what'],1,62,123
['heart'],1,7,56
['provide'],0,41,1
['back'],1,10,61
['get'],1,16,71
['ultimate'],1,9,59
['immediately'],1,8,57
['sense'],0,72,17
['generate'],0,36,0
['love'],1,10,60
"['gestures', 'expansively']",1,0,11
"['Holly', 'soulmate']",1,0,13
['means'],1,12,63
['man'],1,0,35
['everyone'],1,29,87
['had'],1,26,83
['voice'],1,3,44
['very'],1,24,80
['want'],1,12,62
['So'],1,49,133
['right'],1,14,65
"['saying', 'big', 'something', 'gotten', 'order', 'ever', 'bigger', 'has', 'than', 'biggest']",1,0,73
['hard'],1,10,58
['fun'],1,21,75
['sell'],1,2,40
['always'],1,34,91
['often'],0,53,8
['place'],1,11,58
"['Laughter', 'medicine']",1,0,13
"['her', 'She', 'she']",1,1,13
['Here'],1,35,91
['thought'],1,10,56
"['I.', 'II']",0,8,0
['joke'],1,5,46
['would'],0,93,37
['office'],1,37,93
"['mood', 'lighten']",1,0,9
[';'],1,12,59
['Yes'],1,1,35
['it'],1,115,151
['when'],1,45,101
"['tie', 'adjusts']",1,1,13
['experiences'],0,64,16
['make'],1,50,105
['grin'],1,0,30
"['essence', 'In']",0,19,0
['day'],1,11,55
['demeanor'],1,4,41
['Even'],1,10,53
['nor'],0,29,0
"['light', 'up', 'Oh']",1,0,48
['While'],0,45,6
"['off', 'distance']",1,0,17
['there'],1,35,87
['better'],1,24,73
['did'],1,12,55
['capacity'],0,28,0
['widen'],1,0,28
['shifts'],1,3,37
['jokes'],1,14,58
['humans'],0,31,1
['go'],1,6,43
['algorithms'],0,27,0
['interactions'],0,27,0
['wanted'],1,3,36
"['Solving', 'Problem']",0,10,1
['maybe'],1,4,38
['takes'],1,2,33
['sure'],1,2,33
['confident'],1,2,33
['purpose'],0,46,8
['recalling'],1,0,26
"['lesson', 'learned']",1,3,22
['while'],0,57,15
['person'],1,17,60
"['Company', 'Paper', 'Ryan', 'Pam']",1,2,18
['your'],1,41,90
"['8', '9', 'without']",0,9,0
"['rather', 'than']",0,27,1
"['looks', 'than']",1,1,29
