pattern,group,count_0,count_1
"['fights', 'Gaston']",1,1,272
"['And', 'No']",1,0,248
"['broad', 'chest']",1,0,142
"['an', 'AI']",0,113,0
"['n’t', '’s']",1,50,264
"['one', 'man']",1,4,239
"['one', '’ve']",1,8,225
"['arms', 'confident']",1,0,140
"['no', '?']",1,15,241
"['let', 'tell']",1,1,167
"['And', '’ll']",1,1,200
"['“', '”']",1,6,54
"['Belle', 'her']",1,42,201
"['Belle', 'smirk']",1,0,173
"['who', 'strength']",1,20,221
"['(', ')']",0,46,2
"['eyes', 'gleaming']",1,0,91
['personal'],0,196,7
['me'],1,86,269
"['But', '?']",1,24,232
['my'],1,41,238
"['She', 'she']",1,8,141
['…'],1,2,169
"[""'re"", 'If']",0,152,4
['yes'],1,9,182
['forest'],1,1,159
['if'],1,66,247
"['spent', 'proving']",1,0,58
['Oh'],1,0,153
['just'],1,78,254
"['leans', 'back']",1,0,84
['Ah'],1,3,159
['Now'],1,0,148
"[""n't""]",0,206,30
"['course', 'Of']",1,0,41
['his'],1,32,202
['hunter'],1,5,152
['pride'],1,18,173
['help'],0,155,10
"['’m', 'n’t']",1,21,175
"['Beauty', 'character']",0,57,0
['village'],1,21,172
"[""'m"", 'assistant']",0,66,0
['heart'],1,21,171
['*'],1,153,272
"['swing', 'axe']",1,0,24
['emotions'],0,115,0
['like'],1,157,272
['when'],1,50,203
['Not'],1,10,143
"['did', 'was']",1,1,64
['explore'],0,112,0
"['stand', 'tall']",1,0,73
"['crooked', 'nose']",1,0,27
"['playing', 'lips']",1,0,24
['hunt'],1,4,122
['ever'],1,2,114
['experiences'],0,105,0
['will'],1,0,105
"['he', 'He']",1,7,69
['thoughtful'],0,109,1
['woman'],1,7,127
['😊'],0,104,0
['So'],1,92,233
"['growth', 'self']",0,55,0
['see'],1,29,164
['beast'],1,3,111
['what'],1,94,232
['with'],1,174,272
['wins'],1,2,103
['happy'],0,117,7
['now'],1,5,111
['hunting'],1,15,133
['never'],1,2,99
"[""'s""]",0,184,51
['am'],1,13,125
"['Strikes', 'pose', 'wide']",1,0,58
['win'],1,7,111
"['helpful', 'provide']",0,39,0
['castle'],1,8,112
['take'],1,13,123
['prove'],1,5,103
['or'],0,263,159
['In'],0,123,14
['makes'],1,23,139
[' \n\n'],1,11,115
['human'],0,91,2
['need'],1,33,153
"['all', 'After']",1,0,48
"['single', 'shot']",1,0,29
['strong'],1,15,121
"['dropping', 'whisper', 'leans', 'voice']",1,0,28
['A'],1,27,141
"['hands', 'resting']",1,0,25
['Well'],1,4,93
"['""']",0,142,29
['protect'],1,3,89
['little'],1,3,89
['fight'],1,1,81
"['asking', ""'re""]",0,92,28
['emotional'],0,79,1
['at'],1,25,132
"['make', 'sure']",1,0,34
['strongest'],1,6,93
['empathy'],0,77,1
['seen'],1,25,130
['often'],0,78,2
"['problem', 'solving']",0,18,0
['deserves'],1,0,69
