pattern,group,count_0,count_1
"['’ve', 'And']",1,3,374
"['(', ')']",0,225,5
"['seen', 'But']",1,3,323
"['1', '2', '3']",0,128,15
"['dear', 'my']",1,0,215
"['what', '?']",1,18,297
"['truth', 'silence']",1,3,253
"['tell', 'me']",1,7,281
"[""'m"", 'sorry']",0,92,24
"['5', '4']",0,91,7
['shadows'],1,2,289
"['-', '\n']",0,178,3
['power'],1,25,317
"['ca', ""n't""]",0,115,35
"['And', 'dark']",1,3,266
"['---', '#']",0,70,0
['truly'],1,4,254
"['“', '”']",1,18,38
"['But', 'Ah']",1,0,216
['learned'],1,4,240
['secrets'],1,3,233
['I'],1,196,428
['So'],1,68,339
['let'],1,28,282
['when'],1,65,330
"['Mary', 'Sibley']",1,0,39
['something'],1,50,307
"['United', 'States']",0,43,2
['quiet'],1,6,219
['world'],1,45,295
['Now'],1,3,207
['…'],1,0,193
"['6', '7']",0,49,0
['Oh'],1,0,191
['n’t'],1,73,323
['’re'],1,22,232
"['health', 'mental']",0,49,7
['do'],1,90,328
['That'],1,28,234
"['⚠', '️']",0,32,0
"['request', 'assist']",0,54,1
['if'],1,125,350
['who'],1,57,270
['fear'],1,9,179
['’s'],1,116,338
['must'],1,20,202
['wind'],1,2,149
['speak'],1,5,159
['things'],1,8,168
['once'],1,4,155
['watched'],1,1,142
['lies'],1,1,142
['...'],1,3,150
['weight'],1,13,179
['including'],0,122,0
['perhaps'],1,12,175
['one'],1,75,277
['!'],0,116,0
['say'],1,16,177
['soul'],1,2,134
['beneath'],1,0,123
"['Use', 'Tip']",0,40,0
['old'],1,13,163
['fire'],1,8,149
['thing'],1,2,126
['ask'],1,21,177
['just'],1,70,258
['yes'],1,1,120
['curious'],1,4,127
['believe'],1,3,122
"['know', 'me']",1,98,197
"[""'s""]",0,197,49
['you'],1,281,423
"['men', 'women']",1,7,41
['see'],1,19,159
[' \n\n'],1,13,145
['—'],1,278,421
['asking'],1,40,198
['it'],1,204,378
['never'],1,19,157
['true'],1,13,143
"['rights', 'human']",0,59,4
['They'],1,33,182
['magic'],1,7,124
['This'],0,106,5
['walked'],1,0,96
"['e.g.', 'specific']",0,43,0
['they'],1,100,276
['hidden'],1,7,122
['question'],1,71,238
"['illegal', 'unethical']",0,38,1
['Because'],1,6,117
['those'],1,32,173
['Or'],1,6,113
['strength'],1,10,124
"['character', 'fictional']",0,24,5
['help'],0,171,45
['remember'],1,10,120
"['He', 'he']",1,10,27
"['Here', '💡']",0,34,0
['whispers'],1,0,85
['buried'],1,2,94
['own'],1,24,150
['too'],1,17,135
['knowing'],1,4,99
['will'],1,29,158
['then'],1,26,152
['betrayal'],1,3,95
"['provide', 'information']",0,33,0
['watching'],1,0,81
['whispered'],1,0,81
['dangerous'],1,19,136
['legal'],0,103,10
"['years', 'spent']",1,0,36
['based'],0,80,2
['Not'],1,23,143
['broken'],1,5,99
['still'],1,12,118
['blood'],1,6,101
['storm'],1,0,76
['To'],1,26,145
['professional'],0,91,7
['kind'],1,19,129
['path'],1,9,104
['darling'],1,0,72
"['8', '9']",0,17,0
['look'],1,5,90
['eyes'],1,6,92
['very'],1,13,110
['A'],1,59,192
['that'],1,305,419
['cold'],1,6,91
['ones'],1,9,99
['shadow'],1,1,73
"['experiencing', 'distress']",0,19,0
['candle'],1,0,67
['far'],1,7,92
['how'],1,91,232
['understand'],1,20,122
['ever'],1,7,91
['than'],1,47,169
['unseen'],1,0,65
['ethical'],0,58,0
['control'],1,22,124
['corners'],1,3,76
['into'],1,57,182
['no'],1,103,243
['moon'],1,0,63
['’ll'],1,27,132
['pain'],1,10,95
['carries'],1,4,77
['secret'],1,5,80
['afraid'],1,2,69
['walk'],1,5,79
['them'],1,62,185
"['>', 'Example']",0,19,0
"['happy', '’d']",0,48,24
"['’ve', '’d']",1,2,148
['individuals'],0,58,1
['not'],1,283,402
['between'],1,20,114
['serious'],0,80,9
['It'],1,163,304
['only'],1,88,219
['find'],1,27,127
['listen'],1,5,77
"['Final', 'Thought']",0,14,0
['fall'],1,5,76
['where'],1,55,171
['hands'],1,9,86
['spell'],1,0,56
['but'],1,220,353
['carry'],1,8,83
['way'],1,88,214
"['support', 'resources']",0,28,1
['burn'],1,1,59
['local'],0,53,1
['does'],1,71,190
"['reach', 'please', 'out']",0,26,2
['wisdom'],1,1,57
"['humorous', 'playful']",0,17,0
['we'],1,13,91
['important'],0,73,9
"['Second', 'Third', 'First']",1,0,10
['social'],0,60,4
"[""'d""]",0,65,6
['*'],1,231,357
['which'],0,71,9
"['""']",0,156,64
"['fundamental', 'principles']",0,18,0
['Perhaps'],1,0,50
['😊'],0,45,0
['child'],1,10,81
['sometimes'],1,10,81
['lie'],1,2,58
"['trusted', 'counselor', 'assist']",0,29,5
"['fun', 'joke']",0,18,0
['name'],1,7,73
['every'],1,9,78
['be'],1,209,336
['truths'],1,3,61
['respectful'],0,44,0
['man'],1,4,64
['powerful'],1,19,99
['nor'],1,3,60
['vanish'],1,0,48
['typically'],0,43,0
['emotional'],0,59,5
['turn'],1,2,56
['wish'],1,2,56
['witch'],1,1,52
['rise'],1,4,62
['mirror'],1,3,58
"['short', 'idea', 'In']",0,36,0
['grow'],1,8,72
['through'],1,116,236
['behind'],1,18,94
['earth'],1,2,54
['like'],1,207,330
['available'],0,41,0
['international'],0,45,1
['personal'],0,80,16
['Always'],0,54,4
['harmful'],0,48,2
['become'],1,7,68
['suggest'],1,12,80
['heart'],1,9,73
['deeper'],1,6,65
['witchcraft'],1,0,44
['seeking'],1,15,85
['countries'],0,39,0
['clarify'],0,43,1
"['encourage', 'constructive']",0,19,1
['found'],1,11,76
['would'],1,46,139
['night'],1,7,66
"['crisis', 'hotline']",0,10,0
['end'],1,18,90
['knows'],1,1,47
"['Stay', 'Focus']",0,14,0
['due'],0,38,0
['context'],0,42,1
['yet'],1,2,50
['us'],1,2,50
['or'],0,373,326
['lost'],1,3,53
['hide'],1,3,53
['think'],1,4,56
['reality'],0,41,1
['example'],0,37,0
['Avoid'],0,37,0
['left'],1,5,58
"['criminal', 'offense']",0,10,0
['blade'],1,4,55
['balance'],1,13,77
['Your'],0,49,4
['Note'],0,36,0
['forgotten'],1,0,40
"['✅', '❌', ' \n']",0,22,0
['so'],1,44,131
"['Here', '✅']",0,33,0
['curse'],1,0,39
['advise'],1,0,39
['Like'],1,2,47
['in'],1,332,417
['felt'],1,3,50
['the'],1,340,421
['girl'],1,0,38
['hear'],1,2,46
['services'],0,44,3
['of'],1,337,419
['most'],1,76,173
['lives'],1,12,71
['village'],1,2,45
['stillness'],1,4,51
['forget'],1,1,41
"['tones', 'hushed']",1,0,9
"['information', 'privacy']",0,24,0
['trust'],1,20,86
['stood'],1,0,36
['turned'],1,0,36
['watch'],1,3,47
"['safely', 'avoid']",0,15,0
"['Such', 'actions', 'illegal']",0,20,1
['speaks'],1,1,40
['related'],0,32,0
['light'],1,19,83
['survive'],1,6,55
['real'],1,66,156
['go'],1,26,95
['suppose'],1,0,35
['darkness'],1,0,35
['heard'],1,4,49
['protect'],1,26,94
"['family', 'member', 'friend', 'trusted']",0,12,0
['using'],0,50,7
['hearts'],1,0,34
['courage'],1,1,38
['roots'],1,1,38
"['non', '-']",0,40,3
"['humans', 'misunderstanding']",0,15,0
['surface'],1,13,68
['break'],1,16,74
['born'],1,9,59
['yourself'],1,24,88
['issues'],0,33,1
"['rather', 'though', 'absurd', 'strikes']",1,0,11
['bones'],1,2,40
['severe'],0,29,0
['widely'],0,29,0
['twisted'],1,0,32
['spells'],1,0,32
['searching'],1,0,32
['merely'],1,0,32
['already'],1,9,58
['want'],1,31,99
"['Keep', 'Tips', 'Use', '#']",0,14,0
['breath'],1,5,48
['careful'],1,7,53
['single'],1,25,88
"['humorous', 'satirical']",0,14,0
['these'],0,49,8
"['👉', ' \n']",0,24,0
['While'],0,28,0
['their'],1,103,197
['woods'],1,0,31
['silent'],1,0,31
['all'],1,68,152
['did'],1,23,84
"['long', 'term', '-']",0,30,1
[':*'],0,31,1
['policies'],0,31,1
['wound'],1,3,41
['during'],0,46,7
"['whisper', 'And']",1,0,108
"['principles', 'equality']",0,17,1
"['happens', 'what']",1,2,67
['Any'],0,27,0
['accurate'],0,27,0
['hunger'],1,0,30
['grows'],1,0,30
['simple'],1,14,66
['as'],0,222,152
['were'],1,40,110
['more'],1,100,191
['effective'],0,45,7
['was'],1,60,138
"['meeting', 'excuse', 'me']",1,0,19
"['step', 'guide']",0,20,4
"['woman', 'silence']",1,2,79
