pattern,group,count_0,count_1
"['Conversation', 'Closure']",0,57,2
"['Blair', 'Waldorf']",1,0,39
"['Turn', 'Your']",0,50,8
"['Thank', 'Farewell']",0,52,1
"['Input', '_']",0,24,1
"['sustainable', 'fashion']",1,0,19
"['Designs', 'Eleanor']",1,0,11
"['Directs', 'Invites', 'attention']",1,0,8
[':*'],1,74,156
"['Suggest', 'Discuss', 'Theme', 'Choose', 'Paths', 'Engagement', '\n   ']",0,14,0
"['happy', ""'m""]",1,4,15
"['Terminated', 'Connection', 'Farewell']",0,18,0
"['Conversational', 'Topic', 'Awaiting', 'Forward', 'Explore']",0,9,0
"['Quiz', 'Discussion', '\n     ', 'Interactive', 'Activity', 'Future', 'New']",0,10,0
['#'],0,126,57
['Optional'],0,30,0
"['Dear', 'User']",0,12,0
"['Engaging', 'Now', 'You']",0,13,0
