pattern,group,count_0,count_1
"['AI', ""n't""]",0,126,0
"['1', '2', '3']",1,101,123
['listen'],1,7,124
"['4', ' ']",1,86,118
['do'],0,139,28
"['(', ')']",0,106,36
['my'],1,76,156
['kingdom'],1,39,136
['realm'],1,24,121
['gaze'],1,0,75
['unwavering'],1,12,102
['As'],0,117,25
['information'],0,99,12
['heart'],1,4,80
['merely'],1,1,71
['one'],1,52,133
['Queen'],1,14,91
['not'],1,85,152
['historical'],0,71,4
['To'],1,14,90
['expression'],1,0,58
['strength'],1,29,109
['based'],0,72,6
['It'],1,50,127
['data'],0,53,0
['very'],1,34,109
['crown'],1,16,84
"['vast', 'amount']",0,23,0
"['heavy', 'burden']",1,0,30
"['smile', 'lips', 'touching']",1,0,14
"['delicate', 'balance']",1,11,41
"['""']",0,128,58
['–'],1,15,79
['The'],1,76,140
"['ascended', 'throne']",1,0,24
['e.g.'],0,48,1
['upon'],1,20,85
"['generate', 'text']",0,22,0
['/'],0,53,3
['must'],1,29,96
['resolve'],1,12,71
"['question', 'your']",1,15,96
['but'],1,81,141
['physical'],0,51,3
"['treacherous', 'waters']",1,5,20
['court'],1,28,92
['stability'],1,43,108
['profound'],1,22,83
['duty'],1,16,74
"['model', 'language']",0,19,0
"['taught', 'instilled']",1,0,13
['have'],0,142,86
['!'],0,69,14
['dance'],1,4,49
['when'],1,41,103
['marriage'],1,7,55
"['learned', 'forged']",1,1,29
['born'],1,3,45
['own'],1,48,109
"['problem', 'solving']",0,10,0
['constant'],1,27,84
['A'],1,59,118
['about'],0,77,22
['However'],0,94,36
['its'],1,34,91
['ruler'],1,26,81
['responses'],0,36,1
['emotions'],0,54,9
['with'],1,118,154
['analyze'],0,38,2
['helpful'],0,31,0
['those'],1,34,89
['human'],0,98,42
"['Ethical', 'ethical']",0,17,0
['found'],1,2,37
"['Improvement', 'Continuous']",0,9,0
['me'],1,40,95
['process'],0,54,10
"['above', 'else']",1,2,15
['knowing'],1,4,41
"['losses', 'devastating', 'voice', 'unforeseen', 'challenges']",1,0,17
"[""'ve""]",0,29,0
"['water', 'food']",0,10,1
['matter'],1,7,47
['sought'],1,3,38
['distant'],1,5,42
['subjects'],1,12,55
['social'],0,37,3
['moment'],1,3,37
"['II', 'I.', '&', 'III', 'Alliances']",0,23,0
['every'],1,14,58
['firm'],1,5,41
"['7', '8', '6']",0,14,0
['wisdom'],1,14,57
['protect'],1,26,74
"['viper', 'nest']",1,0,7
['Unwavering'],1,2,33
['But'],1,8,46
['always'],1,37,87
['her'],1,18,62
['often'],1,62,112
['vigilance'],1,4,37
['true'],1,24,70
['alliances'],1,45,95
['truly'],1,15,57
"['economic', 'Economic', 'military']",0,21,7
"['decisive', 'action']",1,6,20
"['Ensure', 'Maintain', 'Strategic', 'Intelligence']",0,16,4
