pattern,group,count_0,count_1
"['almost', 'imperceptible']",1,0,128
"['  ', '\n']",0,126,7
"['such', 'aspect']",0,94,1
"['Would', 'like']",0,83,0
"['As', 'AI']",0,89,1
"['“', '”']",1,95,129
"['strategic', 'shrug']",1,0,100
"['?', 'That']",0,106,4
"['2', '3', '1', '4']",0,60,24
"['observation', 'detached']",1,1,48
"['Upper', 'East', 'Side']",1,5,24
"['delve', 'deeper', 'into']",0,89,2
['5'],1,40,128
"['(', ')']",1,65,129
"['human', 'data']",0,72,2
"['Here', ':*']",0,96,21
"[':*', 'How']",0,88,0
['carefully'],1,13,105
['frankly'],1,0,79
['remarkably'],1,4,87
['specific'],0,97,10
"['’ll', 'Now', 'excuse', 'considerable', 'attend', 'matter', 'importance', 'if']",1,0,102
['A'],1,53,129
['calculated'],1,5,87
"['?', 'really']",0,74,1
"['Note', 'Important']",0,23,0
['by'],1,57,128
['And'],1,5,80
"['steel', 'voice']",1,0,24
"['clear', 'Let']",1,5,84
"['same', 'does']",0,47,1
"['face', 'crosses']",1,0,22
"['SAMHSA', 'National', 'Helpline', '800', '662', 'HELP', '4357']",0,14,0
"[':*', '&']",0,78,8
['how'],0,91,17
"['amount', 'processed']",0,39,0
"['Self', 'Care']",0,21,2
"['van', 'der', 'Woodsen', 'Serena']",1,2,19
"['Your', 'your']",0,38,5
['my'],1,76,129
"['akin', 'flicker', 'something']",1,0,30
['constructed'],1,8,72
['?'],0,129,36
"['mental', 'health']",0,15,0
"['barely', 'perceptible']",1,0,11
['feel'],0,70,9
"['ethical', 'considerations']",0,17,0
['pedestrian'],1,0,48
['control'],1,29,96
"['pattern', '…', 'steep', 'fingers', 'examining', 'ring']",1,0,125
['insightful'],0,51,1
['this'],0,102,36
['role'],0,56,3
['do'],0,111,47
"['weakness', 'Sentimentality']",1,0,24
['as'],0,118,58
"['Line', 'HOME', '741741', 'Crisis', 'Text']",0,10,0
['darling'],1,0,45
"['provide', 'helpful']",0,31,0
"['confront', 'forced']",1,0,17
['!'],0,43,0
"['’', '‘']",1,0,16
['But'],1,21,81
['smile'],1,1,45
['power'],1,32,93
['important'],0,69,13
['fascinating'],0,52,4
['course'],1,12,67
['merely'],1,0,40
['image'],1,9,61
['can'],0,109,52
"['hint', 'straighten', 'strategic', 'posture']",1,0,111
"['considered', 'expression']",1,0,20
['or'],0,114,60
['experience'],0,77,21
['incredibly'],0,44,2
['patterns'],0,41,1
['responses'],0,40,1
"['lesson', 'painful']",1,0,21
['degree'],1,3,45
"['trained', 'been']",0,24,0
"['Active', 'Listening']",0,9,1
['unwavering'],1,6,50
['façade'],1,0,33
"['Boundaries', 'Set']",0,14,0
['feelings'],0,42,3
"['Resources', '[', 'Today', 'Psychology']",0,9,0
"['okay', 'Acknowledge', 'You']",0,14,0
['advantage'],1,2,39
"['tell', 'advice', 'What', 'To', 'could']",0,17,0
"['end', 'means']",1,0,18
"['stories', 'countless']",0,19,0
['influence'],1,30,82
['strategically'],1,2,38
['meticulously'],1,5,45
"['therapist', 'Talk', 'If', 'Focus']",0,14,0
['ca'],0,31,0
['based'],0,52,9
[':'],0,125,87
['on'],0,121,79
['myself'],1,6,46
['alliances'],1,6,46
['position'],1,11,55
"['member', 'friend', 'trusted']",0,12,1
"['’re', 'help', 'yourself']",0,26,0
"['Secondly', 'Thirdly', 'Firstly', 'Fourthly']",1,0,7
['breakdown'],0,46,7
['thoughtful'],0,37,3
"['break', 'down']",0,15,0
['Support'],0,28,0
['information'],0,57,14
"['silk', 'scarf', 'selection', 'exquisite', 'particularly']",1,0,30
"['…', 'pause', 'slight']",1,3,49
['what'],0,70,24
['emotions'],0,40,5
['necessary'],1,6,42
['vast'],0,30,1
['respond'],0,30,1
['precision'],1,1,30
['orchestrated'],1,1,30
['simply'],1,20,64
"['):', ':*', '(']",0,49,10
['maintaining'],1,18,61
"['turn', 'slight', 'No', 'delicate', 'slow', 'head', 'sniff', 'followed', 'Chanel', 'deliberate']",1,0,128
['Recognizing'],0,29,1
"['shade', 'lipstick', 'selection']",1,0,7
['massive'],0,25,0
['cultivated'],1,4,36
"['Substance', 'Services', 'Administration', 'Abuse', 'Health', 'Mental', 'Resources']",0,7,0
"['lips', 'tightening']",1,0,7
