pattern,group,count_0,count_1
"[')', '(']",0,135,55
"['me', 'Ah']",1,1,143
"['2', '1']",0,105,60
"['And', 'my']",1,0,112
"['[', ']']",0,24,9
"['3', '4']",0,54,31
"['?', 'No']",1,24,124
"['down', 'break']",1,4,32
"['“', '”']",1,1,21
"['man', 'Ah']",1,0,99
"['finally', 'worthy']",1,0,31
"['smirk', 'confident']",1,0,22
"['mind', 'sharp']",1,0,23
"['\n\n', ':', 'the']",0,170,110
"['true', 'strength']",1,0,40
"['knows', 'who']",1,0,29
"['friend', 'dear']",1,0,27
"['show', 'how']",1,0,30
"['Ah', '’re']",1,0,63
['!'],1,23,116
[' \n\n'],1,17,101
['…'],1,0,57
"[',', 'a', 'the', '*']",1,119,195
"['let', 'But', 'no']",1,22,52
['tell'],1,2,54
"[""'s""]",0,85,16
"['like', 'fights', 'one', 'Gaston']",1,0,160
"['aimed', 'arrow']",1,0,10
"['’ve', 'got', 'fights']",1,0,41
['’ll'],1,6,60
['’d'],1,1,45
"['""', ',']",0,116,49
"[',', 'and', 'of']",1,120,173
"['’ve', 'kind']",1,0,30
"['Answer', 'Final', '✅', '*']",0,38,4
['village'],1,0,38
['Just'],1,1,42
"['determine', 'whether']",0,14,1
"['n’t', 'one', 'like', 'do']",1,4,64
"['adjusting', 'jacket', 'back']",1,0,11
['Belle'],1,0,32
['confidence'],1,0,32
['hunting'],1,0,32
"['tracking', 'prey', 'his', 'hunter']",1,0,25
"['Now', 'Let', 'So', 'one']",1,22,76
"['just', 'no', 'one', 'like']",1,3,102
"['→', 'we', 'given', 'Let']",0,23,9
"['question', 'answer']",1,10,26
"[',', 'that']",1,91,152
['truth'],1,2,36
"['`', 'Output']",0,11,1
"['I', 'you', 'like', '—']",1,8,126
"['—', '’s', 'it']",1,29,133
"['That', '’s']",1,16,84
"['meaning', 'intended']",0,11,1
"['eye', 'keen']",1,0,9
['forest'],1,0,28
['’m'],1,0,27
"['Wait', 'perhaps', 'Alternatively', 'maybe', 'then', 'does', 'as', 'if', 'be']",0,12,2
"['possibility', 'Another', ""n't"", 'would', 'but']",0,10,1
"['Step', 'We', '---', '=']",0,20,3
['well'],1,6,43
['know'],1,11,53
['beast'],1,0,26
['charm'],1,0,26
"['hunter', 'precision', 'my', 'with']",1,0,41
"['$', '}', '=', '\n']",0,18,2
"['\n', '#', '-', 'are']",0,56,5
