pattern,group,count_0,count_1
"['(', ')']",0,107,41
"['Queen', 'Catherine']",1,3,100
"[""'m"", 'provide']",0,99,0
"['1', '2', '3']",0,97,48
"['—', 'our']",1,2,118
"['do', ""n't""]",0,97,0
"['assist', 'inquiries']",0,51,0
"['4', '5']",0,56,25
"['exist', 'solely']",0,37,0
['queen'],1,18,120
"['<', '/think', 'think', '>']",1,134,153
['information'],0,91,3
['AI'],0,81,0
['realm'],1,19,117
['!'],0,77,0
['merely'],1,0,76
['unyielding'],1,0,76
['wisdom'],1,11,101
['true'],1,2,82
['weight'],1,2,82
"['subject', 'dear']",1,0,34
['e.g.'],0,78,1
['it'],1,45,137
['The'],1,47,137
['my'],1,65,148
['heart'],1,4,82
['not'],1,80,154
['me'],1,36,125
['crown'],1,1,70
['people'],1,18,100
['throne'],1,10,87
"['hypothetical', 'scenario']",0,32,1
['Yet'],1,0,62
['forged'],1,0,61
['historical'],0,72,4
['who'],1,24,105
"[""'d""]",0,58,0
"['ones', 'loved']",1,3,17
['If'],0,88,13
['borders'],1,5,71
['context'],0,59,1
['And'],1,1,58
['every'],1,5,68
"['Decision', 'Making']",0,14,1
['one'],1,27,103
['yet'],1,9,76
['but'],1,84,149
['lies'],1,7,72
['her'],1,12,81
['steel'],1,1,56
['resolve'],1,8,73
"['long', 'term']",0,29,4
['based'],0,55,1
['kingdom'],1,32,107
['very'],1,0,51
"['Example', '/']",0,34,0
"[""'ll"", 'Since']",0,21,0
['dance'],1,0,49
['strength'],1,16,84
['upon'],1,7,68
"['6', '7']",0,18,1
"['Long', 'Term']",0,12,0
['those'],1,11,75
['physical'],0,52,1
['tapestry'],1,1,52
['fire'],1,0,47
"['Hypothetical', 'Scenario']",0,25,0
"['threads', 'woven']",1,0,19
['when'],1,17,79
['helpful'],0,42,0
"['Ensure', 'Foster']",0,21,1
['\n   '],0,60,7
['gaze'],1,0,41
['whispers'],1,0,41
['has'],1,11,66
"['abilities', 'best']",0,14,0
"['intelligence', 'artificial']",0,16,0
['is'],1,99,149
['sword'],1,2,45
['taught'],1,0,38
['In'],1,30,91
"['feel', 'free', 'ask']",0,17,0
['war'],1,9,59
['myself'],1,4,48
['or'],0,150,104
['delicate'],1,7,54
['duty'],1,7,53
['even'],1,19,73
['help'],0,34,0
"['Please', ""'re""]",0,19,0
['response'],0,54,8
['responses'],0,33,0
['once'],1,0,33
['A'],1,44,102
['end'],1,1,36
['But'],1,2,39
['only'],1,4,44
['However'],0,58,11
['compassion'],1,5,46
['path'],1,6,48
['personal'],0,103,46
['It'],1,12,59
['just'],1,17,67
['tempered'],1,1,35
['discuss'],0,43,4
['sorry'],0,31,0
['data'],0,31,0
['rule'],1,11,56
['\n  '],0,30,0
['court'],1,19,68
"['Response', 'Ah', '""']",1,1,73
"['language', 'model', 'large', ""'m""]",0,20,0
['its'],1,22,72
['by'],1,63,117
['Support'],0,33,1
['&'],0,33,1
['greatest'],1,4,41
['own'],1,16,63
"['making', 'decision']",0,28,5
['that'],1,113,151
['Use'],0,29,0
['learned'],1,5,42
['was'],1,19,66
['luxury'],1,0,28
['of'],1,128,156
['peace'],1,17,63
"[""'s""]",1,73,124
['beloved'],1,3,37
['prosperity'],1,14,58
['whose'],1,1,31
['alliance'],1,17,62
['offer'],0,52,11
"['there', 'misunderstanding', 'been', 'assist', 'afraid']",0,16,0
"['tell', 'Now']",1,0,12
['necessity'],1,2,33
['now'],1,1,30
['into'],1,28,76
['Context'],0,26,0
['memory'],1,0,26
"['\n', '#', '-', '1', '2']",0,84,12
"['wield', '—']",1,0,34
['general'],0,29,1
"['Okay', 'maybe', 'sure', 'user', 'asking', 'need', 'should', 'address']",0,7,0
"['Harrington', 'Lord']",1,0,10
"['Communication', 'Regular', 'Establish']",0,14,0
