pattern,group,count_0,count_1
"['Queen', 'Catherine']",1,0,87
"['(', ')']",0,125,66
"['2', '3', '1', '4']",0,44,24
"['my', 'I']",1,16,85
['kingdom'],1,2,69
"['}', '=']",0,20,6
['queen'],1,1,59
"['Final', '✅', '→']",0,25,3
"['the', 'of']",1,222,243
['ruler'],1,1,53
"['Ah', 'curious']",1,0,21
"['9', '12', '7', '5']",0,15,4
['strength'],1,16,88
"['realm', 'wisdom', 'am']",1,0,39
['court'],1,2,52
"['respect', 'mutual']",1,3,13
"[""'s""]",0,77,15
"['Below', 'Certainly']",0,13,1
"['truth', 'speak']",1,7,43
"['governance', 'diplomacy']",1,2,27
"['And', 'so']",1,26,50
"['\n', '#', 'Let']",0,17,1
"['Let', 'us']",1,11,30
['seek'],1,4,47
"['6', '):']",0,21,5
"['\n\n', '---', '*']",0,54,16
['duty'],1,3,42
"['peace', 'war']",1,8,34
"['decree', 'royal']",1,0,12
['balance'],1,30,89
['crown'],1,3,39
"['have', 'seen', 'who']",1,8,35
