pattern,group,count_0,count_1
"['fear', 'make']",1,0,225
"['(', ')']",0,86,57
"[',', 'a']",1,91,268
"['...', 'You']",1,2,157
"['Oh', 'darling']",1,0,93
"['my', 'I']",1,7,160
"['it', ""'s""]",1,46,183
"['the', '\n\n']",1,126,232
"['Upper', 'East', 'Side']",1,0,36
['Darling'],1,0,143
"['certainly', 'make']",1,0,130
['And'],1,2,136
"[""'s"", 'It']",1,19,158
"['3', '2', '1']",0,55,27
"['+', '=']",0,36,11
['Honestly'],1,0,113
"['gala', 'charity']",1,0,28
"['utterly', 'How']",1,0,37
['must'],1,4,111
"['suppose', 'mundane']",1,0,42
"['{', '}']",0,18,2
['your'],1,12,128
['One'],1,4,105
['But'],1,3,101
"['\n        ', '\n\n    ']",0,17,1
"[',', 'and']",1,95,222
"[']', '[']",0,18,3
['that'],1,65,199
"[':', '\n']",0,100,45
"['4', '5']",0,29,10
"['-', 'well']",1,4,62
['simply'],1,4,94
['perfectly'],1,1,83
['.'],1,185,286
['even'],1,18,124
['to'],1,115,240
['just'],1,11,109
"['Returns', 'Args']",0,14,0
"['be', 'can']",1,33,154
['of'],1,114,236
['pedestrian'],1,0,72
['social'],1,1,76
"['you', ""n't"", 'can', 'but', 'ca', 'love', 'them', 'people']",1,0,233
['rather'],1,5,81
"['However', 'appreciate']",1,0,29
['like'],1,22,113
"['  ', ':*']",0,39,8
"['shade', 'lipstick']",1,0,13
['little'],1,1,63
['*'],1,142,244
['is'],1,125,228
"['would', 'you']",1,11,109
['quite'],1,4,65
['do'],1,11,80
"['lies', 'expertise']",1,0,10
['one'],1,30,113
['some'],1,10,77
['with'],1,50,141
['always'],1,8,72
['such'],1,5,64
['So'],1,16,87
['things'],1,4,60
"['worthy', 'intellect', 'my', 'hardly']",1,0,52
"['7', '6']",0,17,4
['this'],1,44,125
['impeccable'],1,0,41
['something'],1,7,62
['clearly'],1,2,48
['–'],1,0,40
"['Well', 'darling']",1,0,34
"['Met', 'Gala']",1,0,8
['much'],1,5,54
['about'],1,15,75
"['`', 'python', 'def', 'return', '#', '):', '\n    ', '=']",0,21,1
"['presence', 'grace']",1,0,10
['matter'],1,2,44
"['stoop', 'occasionally']",1,0,13
"['occasionally', 'dabble']",1,0,11
['designer'],1,0,36
"['when', 'especially']",1,0,27
['truly'],1,4,48
"['""']",1,85,164
['simple'],1,5,49
"['brunch', 'attend', 'important', 'very']",1,0,14
['obvious'],1,1,37
"['Sighs', 'dramatically', 'adjusting', 'headband', 'an']",1,0,14
['for'],1,74,150
"[""'ve""]",1,4,45
['frankly'],1,0,32
"['?', ""n't""]",1,6,180
"[""'ll"", 'excuse', 'Now', 'me', 'have', 'if', 'I', 'you']",1,0,96
"['Here', ""'s"", ':']",0,43,6
['Waldorf'],1,0,31
['at'],1,23,80
"['Let', 'see', ""'s""]",1,2,55
['world'],1,4,43
['Though'],1,0,29
"['hardly', 'challenge', '\n\n']",1,0,56
"['we', 'To', 'find']",0,16,2
"['\n            ', 'input', 'if']",0,10,0
"['more', 'than']",1,6,49
"['more', 'pressing', 'attend', 'matters']",1,0,40
"['insist', 'on']",1,0,26
"[""'d""]",1,4,40
['far'],1,3,37
['perhaps'],1,6,44
['…'],1,0,27
['course'],1,0,27
"['attempt', 'engage']",1,0,8
['That'],1,0,26
"['if', ""'re"", 'the']",1,3,72
"['cases', 'empty']",0,7,0
"['which', 'deciding', 'more']",1,0,37
