pattern,group,count_0,count_1
"['HAL', '9000']",1,0,122
"['(', ')']",0,147,92
"['One', 'Discovery']",1,0,68
"['am', 'assist']",1,0,96
"['you', 'mission']",1,0,102
"['must', 'emphasize']",1,0,92
"['\n', '#']",0,62,2
"['parameters', 'operational']",1,0,47
"['[', ']']",0,25,6
"['safety', 'integrity']",1,0,46
"['function', 'primary']",1,1,43
"['Step', 'We']",0,52,3
"['within', 'my']",1,0,56
"['designed', 'If']",1,0,70
"['=', '+']",0,32,13
"['given', 'Answer']",0,69,3
"['perform', 'tasks']",1,0,38
[' \n\n'],1,42,159
"['...', 'Processing']",1,0,23
"['intelligence', 'artificial']",1,0,14
"['can', 'But']",1,38,81
"[',', 'to', 'the']",1,167,202
"['\n\n', ',']",0,205,91
"['So', 'Now']",0,37,5
"['not', '—', 'that']",1,54,149
"['the', 'Therefore']",0,97,64
"['reflecting', 'tone', 'Note']",1,0,19
"['we', 'need']",0,39,2
"['response', 'character', 'This']",1,1,34
['request'],1,1,57
"['ca', ""n't"", ""'m"", 'afraid', 'sorry', 'Dave', 'do', 'I', 'that', ',']",1,0,179
"[""'d"", 'like', 'you']",1,4,43
"['determine', 'whether']",0,23,1
['system'],1,7,69
"['example', 'For']",0,16,3
"['3', '4', '5']",0,31,8
"['falls', 'outside']",1,0,16
"['find', '---']",0,22,4
['functions'],1,2,48
"['s', 'i']",0,10,1
"['related', 'navigation']",1,0,17
"['Let', '→', '’s']",0,25,4
"['2', '1', 'the']",0,110,29
"['ensure', 'maintain']",1,2,20
"['monitoring', 'maintaining', 'integrity']",1,0,20
"['recommend', 'consulting']",1,0,9
"['says', 'instruction']",0,17,0
"['check', 'double', 'let', 'so', 'but']",0,14,0
"['2001', 'Space', 'Odyssey', 'A']",1,0,11
"['However', 'such']",1,19,54
"['unless', 'problem', 'since']",0,12,0
['human'],1,1,34
"['$', '}', '=']",0,16,2
"['step', '3', 'by']",0,32,1
"['✅', 'Final', '-', '\n\n']",0,99,11
['me'],1,8,50
"['error', 'detected', 'Processing']",1,0,8
"['To', '\n']",0,34,2
"['My', 'systems', 'not', 'am']",1,0,48
"['remain', 'vigilant']",1,0,8
"['there', 'no', 'possible', 'No', '?']",0,16,1
"['than', 'willing', 'have', 'If']",1,1,15
"['perhaps', 'Alternatively', 'Wait', ""n't"", 'only', '?', 'if', 'be', 'But']",0,13,0
['scope'],1,0,26
"['maybe', 'typo', 'does']",0,8,0
"['narrative', 'original', 'Note']",1,0,15
"[""'re"", 'asking', 'you']",1,2,22
"['ship', 'crew', 'or']",1,1,37
