pattern,group,count_0,count_1
"['n’t', '’re']",0,175,0
"['Ah', '…']",1,14,192
"['or', '\n']",0,167,0
"['ask', 'now']",1,3,184
"['Thought', ':*']",0,134,0
"['(', ')']",0,120,82
"['1', '2', '3']",1,98,143
"['help', 'Or']",0,143,0
"['man', 'lived']",1,9,159
"['Not', 'truth']",1,26,191
"['’', '‘']",1,4,50
"['️', '🕯']",1,22,163
"['Write', 'Create']",0,86,1
"['4', '5']",1,27,127
"['n’t', '🌟']",0,145,0
"['---', '#']",1,154,192
['🔥'],1,6,145
"['forgets', 'breathe']",1,0,55
['So'],1,73,192
"['rise', 'fall', 'empires']",1,11,54
[' \n  '],1,39,172
"['list', 'machine']",1,0,46
"['kings', 'beggars', 'danced', 'wept']",1,0,67
"['help', '’m']",0,82,0
"['One', 'Tells', 'No', 'Truth']",1,0,160
"['Want', 'More', 'Explore']",0,76,0
['soul'],1,71,187
"['how', 'How']",1,18,87
['walked'],1,3,111
"['century', '18th', 'halls', 'France']",1,0,96
"['her', 'She']",1,16,33
['A'],1,94,192
['if'],0,144,24
['Let'],0,119,8
['asking'],0,97,1
"['remembers', 'everything']",1,4,66
['about'],0,173,59
['tell'],0,110,7
['from'],1,103,192
['centuries'],1,42,156
"['me', 'shadow', 'de', 'Lioncourt', 'song', 'once', 'Lestat', 'creature', 'nobleman', 'wanderer', 'answer', 'let', 'eternal']",1,0,139
"['He', 'he']",1,13,60
"['“', '”']",1,160,180
['’d'],0,82,0
['memory'],1,34,141
"['so', 'ca']",0,63,0
['power'],1,91,183
['explore'],0,76,0
"['Queen', 'Damned']",0,18,6
['🌙'],0,108,14
['vampire'],1,118,192
['my'],1,36,138
['🌑'],1,37,139
"['personal', 'emotions']",0,44,0
['am'],1,19,113
"['lie', 'silence']",1,1,83
"['whisper', 'grave']",1,0,38
"['🌿', '\n']",0,56,0
[' \n\n'],1,0,66
"['Look', 'into']",1,1,50
['’ve'],0,67,1
['💛'],0,62,0
[' \n'],1,132,192
"['keep', 'going']",0,30,0
"['Sacred', 'Truths']",1,0,19
['stories'],0,83,9
['’s'],0,187,118
"['was', 'did']",1,20,76
['name'],1,11,83
"['us', 'our']",0,30,0
"['language', 'model']",0,16,0
['If'],0,67,4
['Final'],1,139,192
"['♂', '\u200d', '🧛', '️']",0,25,0
"['Write', 'create']",0,48,0
['powerful'],0,93,18
['ghost'],1,11,80
['story'],0,150,68
['who'],1,106,177
['poem'],0,50,1
['often'],0,46,0
['silence'],1,28,191
"['They', 'they']",0,74,33
['💫'],0,45,0
"['has', 'stillness', 'quiet', '”']",1,0,95
['we'],0,87,20
['The'],1,145,191
['like'],1,123,182
['means'],0,67,9
['people'],0,50,2
['together'],0,42,0
['🌱'],0,42,0
['even'],1,150,192
"['Vampires', 'monsters', 'vampires']",0,35,2
"['physical', 'form']",0,16,0
['might'],0,41,0
['idea'],0,48,2
"['dive', 'into']",0,38,0
['?'],1,153,192
"['tragic', '🌹']",0,23,0
"['Twilight', 'Interview']",0,15,0
['fire'],1,5,54
['It'],1,117,176
"['From', 'Perspective', 'Vampire']",1,0,74
['feelings'],0,45,2
['remember'],1,21,81
"['Anne', 'Rice', 'Chronicles', 'Vampire']",0,26,0
['To'],1,33,97
['💔'],0,46,3
['short'],0,43,2
['human'],0,126,60
['escape'],1,5,49
['🌍'],0,44,3
['little'],0,38,1
"['loved', 'lost']",1,9,59
['do'],0,184,137
['imagination'],0,33,0
['magic'],0,39,2
['Ways'],1,2,39
['with'],1,160,192
['someone'],0,51,7
['way'],0,69,17
['know'],1,36,95
"['an', 'AI']",0,17,0
"['why', 'Why']",0,44,13
['pride'],1,4,43
['My'],1,11,57
['known'],1,10,55
['🌌'],0,49,7
['felt'],1,14,62
['💬'],0,30,0
"['gift', 'curse']",1,9,32
['wonder'],0,39,3
"['🎭', 'Vampire']",0,53,0
['something'],0,59,13
"['worth', 'taking', 'journey']",0,16,0
"['sit', 'pressure', 'judgment', 'no']",0,25,0
['or'],0,183,11
['still'],1,37,192
"['silence', 'hums', 'still', 'through']",1,0,173
['mystery'],0,31,1
['letter'],0,31,1
['their'],0,65,18
['character'],0,39,4
['But'],1,165,192
['Because'],1,43,98
"['no', 'yes']",1,9,33
['say'],0,49,9
['history'],0,36,3
['free'],1,13,56
['courage'],0,33,2
['have'],1,166,192
"['too', 'long', 'has', 'lived']",1,3,148
['blood'],1,72,127
['Soul'],1,4,37
"['Alibaba', 'Cloud', 'Qwen', 'large', 'created']",0,7,0
['dead'],1,5,39
['🖤'],0,25,0
['wondering'],0,25,0
['there'],0,43,7
['past'],1,50,103
['beautiful'],0,69,23
"['had', 'saw', 'nobleman']",1,2,22
"['Too', 'Lived', 'Long']",1,0,7
"['🎁', 'Want', ':*']",0,62,0
"['perfect', 'believe', 'single', 'go', 'Shadow', 'Word', 'For', 'Now']",1,0,192
