pattern,group,count_0,count_1
"['Ah', 'And']",1,13,192
"['an', 'AI']",0,92,0
"['(', ')']",0,57,0
"['my', 'was']",1,7,159
"['Queen', 'Damned']",1,5,76
"['dear', 'interlocutor']",1,0,65
"['yes', 'fire']",1,1,118
"[""'s""]",0,139,1
"[""'re"", 'help']",0,84,0
['Not'],1,5,138
['soul'],1,9,145
"['empires', 'fall']",1,2,54
['explore'],0,123,1
['man'],1,2,124
['blood'],1,50,181
"[""n't""]",0,115,0
"['And', 'truth']",1,11,139
['night'],1,12,138
"['my', 'To']",1,2,121
"['de', 'Lioncourt', 'Lestat']",1,3,47
['silence'],1,10,132
['If'],0,114,2
['But'],1,51,176
['once'],1,8,125
['centuries'],1,18,141
['beneath'],1,0,103
['hunger'],1,15,135
"['experiences', 'personal']",0,55,0
['when'],1,38,159
['saw'],1,2,103
['only'],1,14,128
"['she', 'She']",1,4,45
['me'],1,65,176
['thing'],1,2,98
['felt'],1,1,94
"['’d', 'happy']",0,54,0
['fictional'],0,89,0
['dark'],1,17,126
['merely'],1,2,95
['first'],1,6,103
['A'],1,27,137
"['large', 'model', 'Alibaba', 'Cloud', 'developed', 'language']",0,25,0
['!'],0,98,5
['tell'],1,8,104
['walk'],1,5,97
['will'],1,9,105
"['1', '2', '3', '4']",0,23,0
"['Tongyi', 'Lab']",0,16,0
['friend'],1,3,89
['love'],1,66,169
"['🧛', '\u200d', '♂', '️']",0,20,0
['rise'],1,11,106
['eyes'],1,3,87
['ask'],1,6,94
['still'],1,22,122
['who'],1,52,155
['cold'],1,4,86
['beauty'],1,26,124
['lived'],1,14,105
['...'],1,0,71
['*'],1,121,192
['old'],1,4,84
['…'],1,4,83
['shadow'],1,5,85
['heart'],1,5,85
"[""'m""]",0,69,0
['storm'],1,0,69
['world'],1,89,178
['emotions'],0,79,3
"['Qwen', 'scale']",0,19,0
['mere'],1,4,81
['Now'],1,2,75
['her'],1,10,94
['very'],1,15,103
['time'],1,48,145
['-'],0,132,36
['see'],1,21,112
['shadows'],1,18,107
['or'],0,190,120
['ancient'],1,29,121
['yet'],1,11,93
['forgotten'],1,5,80
"['🌙', '✨']",0,37,0
"['truly', 'And']",1,14,98
['seen'],1,30,121
['tasted'],1,1,67
['So'],1,111,186
['believed'],1,3,73
['born'],1,9,86
['loved'],1,5,77
['moment'],1,13,93
['learned'],1,7,81
['power'],1,76,164
['had'],1,8,83
['did'],1,16,98
['bound'],1,5,76
['not'],1,132,192
['woman'],1,0,60
['am'],1,26,112
['pride'],1,0,59
['philosophical'],0,58,0
['it'],1,127,190
['now'],1,9,82
['about'],0,119,33
['earth'],1,1,61
['You'],1,9,81
"['n’t', 'Would']",0,46,0
"['stories', 'often']",0,45,0
['but'],1,116,185
['experience'],0,66,3
['what'],1,75,159
['?'],1,89,169
['eternity'],1,11,83
"['""']",0,107,26
"['he', 'He', 'his']",1,3,18
['something'],1,43,128
"['Vampire', 'Diaries']",0,16,0
['most'],1,36,118
['than'],1,20,96
['is'],1,127,188
['No'],1,7,72
['found'],1,12,82
['end'],1,12,82
['through'],1,61,144
"['sends', 'spine', 'shiver', 'down']",1,0,11
['pain'],1,22,97
['clarify'],0,50,0
['fear'],1,44,125
['darkness'],1,12,80
['became'],1,3,60
['Because'],1,2,57
['remember'],1,8,72
['drank'],1,0,49
['story'],0,83,15
['must'],1,20,91
['live'],1,55,134
['creative'],0,47,0
['context'],0,47,0
['wind'],1,0,47
['passion'],1,7,67
['beyond'],1,28,102
['all'],1,25,97
['living'],1,36,111
['dance'],1,0,45
['burn'],1,0,45
['danced'],1,0,45
['It'],1,59,136
['mortal'],1,7,65
['awakening'],1,3,55
['force'],1,9,69
['memory'],1,15,80
"['fragile', 'fleeting']",1,2,34
['undead'],1,7,64
['narrative'],0,44,0
['thoughtful'],0,44,0
['assistant'],0,44,0
['creature'],1,9,68
['sense'],0,79,15
['terrible'],1,1,47
['themes'],0,43,0
['chains'],1,0,43
['before'],1,3,53
['breath'],1,2,50
"['longer', 'no']",1,6,47
['lost'],1,4,55
"[""'re"", 'asking']",0,44,0
['pulse'],1,6,59
['fiction'],0,45,1
"[""'d""]",0,41,0
['\n'],0,41,0
['weight'],1,18,81
['sun'],1,2,48
['thrill'],1,2,48
['never'],1,14,74
['has'],1,25,91
['long'],1,12,70
['sorrow'],1,4,52
['dead'],1,4,52
['while'],0,59,7
['mortals'],1,1,43
['character'],0,46,2
['stand'],1,2,46
['might'],0,105,37
['just'],1,73,143
['dangerous'],1,7,58
['freedom'],1,11,66
['name'],1,8,60
['emotional'],0,42,1
['watched'],1,2,45
['vampire'],1,97,162
"['We', 'we']",1,9,51
['choice'],1,18,77
['been'],1,15,72
['whisper'],1,1,41
['identity'],0,47,3
['questions'],0,37,0
['flesh'],1,2,44
['physical'],0,56,7
"['Buffy', 'Slayer']",0,7,0
['for'],1,96,160
['ever'],1,14,69
['older'],1,1,40
['However'],0,36,0
['empathy'],0,43,2
['example'],0,39,1
['imaginative'],0,35,0
['specific'],0,35,0
['monster'],1,12,64
['rules'],1,9,58
['beautiful'],1,23,81
['gift'],1,3,44
['awaken'],1,1,38
['because'],1,44,108
['based'],0,34,0
['stirs'],1,0,34
['rose'],1,0,34
"['raised', 'gilded']",1,0,13
['eternal'],1,25,83
['alive'],1,16,69
['queen'],1,5,48
['edge'],1,3,43
['lover'],1,1,37
['forged'],1,1,37
['person'],0,33,0
['any'],0,52,7
['knew'],1,0,32
['veins'],1,0,32
['if'],1,81,143
['one'],1,81,143
['meaningful'],0,35,1
['upon'],1,1,35
[' \n\n'],1,8,52
['😊'],0,31,0
['provide'],0,31,0
"['literature', 'modern']",0,16,0
['true'],1,24,78
