pattern,group,count_0,count_1
"['’m', 'support']",0,177,0
"['💬', 'Thought']",0,172,0
"['💛', '’re']",0,173,0
"['Now', 'Ah']",1,0,169
"['Because', 'truest']",1,0,165
"['🌱', '""']",0,166,0
"['🌟', 'care']",0,166,0
"['(', ')']",0,141,3
"['“', '”']",1,37,175
"['create', 'journal']",0,160,0
"['healing', 'Just']",0,167,1
"['connection', 'build']",0,167,2
"['shows', 'thinking']",0,153,0
"['go', 'end']",1,2,165
"['Or', 'word']",0,157,0
"['on', 'reflect']",0,157,2
"['recovery', 'daily']",0,132,0
"['greater', 'part']",1,10,161
"['’s', 'use']",0,161,1
"['thing', 'that—*I']",1,0,142
"['peace', 'one']",0,170,10
"['1', '2', '3']",0,62,39
"['an', 'AI']",0,76,1
"['quiet', 'silence']",1,8,167
"['through', 'walked']",1,0,110
"['deeply', 'human']",0,108,1
"['>', '-']",0,172,44
"['Sit', 'know—*you']",1,0,72
"['tool', 'vision']",0,109,0
"['---', '#', '\n\n', 'Final']",0,172,79
"['Why', 'Matters']",0,65,1
"['thoughtful', '❌']",0,90,0
"['What', '\n']",0,108,0
"['magic', 'let']",1,16,174
"['go', 'wind']",1,0,111
['or'],0,178,65
['how'],0,168,46
['am'],1,64,175
['about'],0,175,65
"['care', 'values']",0,101,0
['need'],0,174,66
"['Mary', 'Sibley']",1,0,30
['speak'],1,11,121
"['alone', 'thing']",1,6,133
['breathe'],1,5,106
['So'],1,72,173
"['’s', 'beautiful']",0,88,0
"['show', 'up']",0,70,0
"['💛', 'especially']",0,88,0
['shadows'],1,1,92
['emotions'],0,91,1
['carries'],1,0,87
['just'],0,174,82
"['care', 'clarity']",0,82,0
"['This', 'shows']",0,88,2
"['Especially', 'Recovery', 'Healing']",0,32,0
['It'],1,90,175
['woman'],1,5,93
['alive'],1,7,97
"['social', 'tension']",0,28,0
['personal'],0,90,4
['with'],0,177,98
['explore'],0,74,0
['when'],1,94,175
"['>', 'Truth']",1,16,71
['moment'],1,94,174
"['between', 'breaths']",1,0,49
['powerful'],0,126,31
['becomes'],0,106,17
"['historical', '1692']",0,35,0
['we'],0,95,11
['rhythm'],1,0,67
['says'],1,5,82
['something'],1,77,163
['for'],0,161,74
['meaning'],0,66,0
['weight'],1,4,76
['growth'],0,70,2
['as'],0,157,72
['You'],0,177,113
['clear'],0,64,1
['felt'],1,5,75
['and'],0,178,119
['respect'],0,69,3
['The'],1,104,173
"['other', 'each']",0,16,4
['…'],1,0,57
['reflection'],0,85,12
['based'],0,55,0
['To'],1,10,81
['present'],0,97,20
['kind'],0,82,11
"['trials', 'accused', 'were', 'history']",0,38,6
['soul'],1,3,62
['showing'],0,59,2
['learned'],1,2,59
"['quiet', 'moments']",1,18,89
['form'],0,55,1
['dark'],1,19,92
['✅'],0,82,13
"['5', '4']",0,22,5
"['justice', 'injustice']",0,30,0
['empathy'],0,49,0
['do'],0,178,129
"['’d', 'happy']",0,15,0
"['us', 'lesson']",0,28,1
['any'],0,62,5
['beliefs'],0,62,5
"['Even', 'though']",0,15,0
['your'],0,156,86
['often'],0,50,1
['Of'],1,0,46
['even'],0,69,9
['stillness'],1,46,120
['it'],0,167,106
['fire'],1,2,51
"['nature', 'traditions']",0,21,0
['world'],1,115,171
"['turning', 'centuries', 'been', 'has']",1,0,22
"['begin', 'journey']",0,29,1
['reminder'],0,55,4
['Massachusetts'],0,42,0
['meaningful'],0,41,0
['many'],0,53,4
['self'],0,50,3
"['executed', 'imprisoned']",0,16,0
['nor'],0,49,3
['Not'],1,39,106
['asking'],0,64,10
['carry'],1,8,60
['heart'],1,21,82
['value'],0,38,0
['courage'],0,55,6
"['🌍', 'Happened', 'must']",0,18,0
['from'],0,103,38
['might'],0,51,5
"['superstition', '20']",0,15,0
['said'],1,2,43
['compassion'],0,36,0
