pattern,group,count_0,count_1
"['?', 'Honestly']",1,0,281
"['(', ')']",0,163,52
"['…', 'Honestly']",1,0,269
['pedestrian'],1,0,217
['One'],1,3,218
"['2', '1']",0,91,33
['And'],1,2,210
"[""n't"", 'It']",1,41,249
['rather'],1,2,186
"['Honestly', 'darling']",1,0,162
['must'],1,7,184
['even'],1,14,198
"[' ', ':*']",0,88,0
"['Blair', 'Waldorf']",1,0,40
"['\n  ', '\n\n  ']",0,37,2
"['make', 'people', 'can']",1,1,162
['simply'],1,10,176
"['love', 'fear']",1,0,45
"['Constance', 'Billard']",1,0,29
"['luncheon', 'plan']",1,0,47
"['if', 'As']",1,1,106
['frankly'],1,0,133
"['certainly', 'but']",1,0,93
['But'],1,2,128
"['certain', 'level']",1,1,43
"['4', '3']",0,44,19
"['Returns', 'Args', '):', '\n    ', '`', 'python', 'def', 'return', '=']",0,46,2
['my'],1,21,155
['Though'],1,0,102
"['Output', 'returns']",0,28,0
"['\n\n', '*']",1,229,295
"[""'s""]",1,161,282
"['myself', 'concern']",1,0,27
"['{', '}']",0,18,0
"[""'ll"", 'excuse', 'me', 'Now', 'have', 'if']",1,0,92
['obvious'],1,0,79
['one'],1,45,168
"['valuable', 'enough', 'time']",1,0,35
['However'],1,17,122
['perfectly'],1,5,94
"['=', '+']",0,38,10
['maintain'],1,2,83
"['print(result', 'result']",0,20,2
['quite'],1,1,77
"[':', 'Here']",0,82,9
"['.', ',']",1,234,298
['appreciate'],1,1,74
['–'],1,18,115
['naturally'],1,4,83
['social'],1,2,76
"['good', 'taste']",1,1,34
['to'],1,177,275
"['string', 'input']",0,25,0
"['Do', 'bother']",1,0,24
['shall'],1,0,63
['such'],1,8,86
"['dissect', 'we']",1,0,35
['expects'],1,1,64
['of'],1,186,275
['utterly'],1,0,56
['would'],1,39,133
"['Upper', 'East', 'Side']",1,0,9
['hardly'],1,0,53
['control'],1,1,57
['is'],1,195,277
"['intellectual', 'stimulation']",1,0,16
"[']', '[', 'list']",0,25,3
['with'],1,95,196
['basic'],1,2,57
['occasionally'],1,0,48
['A'],1,67,162
"['pressing', 'matters', 'attend', 'more']",1,0,29
['lacking'],1,1,52
"['seating', 'chart']",1,0,8
"['\n', ':', '\n\n']",0,143,17
['lack'],1,6,65
"['response', 'addresses', 'revised', 'provides', 'solution', 'problem']",0,11,0
"['\n\n    ', '\n            ', '\n        ']",0,10,0
"['iterates', 'through', 'each']",0,18,0
['expect'],1,0,44
['this'],1,67,157
"['test', 'Is', 'some', 'sort']",1,0,16
"['characters', 'character']",0,12,1
"['6', '5']",0,21,6
"['docstring', 'arguments', 'function', 'value', 'if']",0,18,0
"['positioned', 'headbands', 'ensuring', 'Like']",1,0,9
['deign'],1,0,42
['mundane'],1,0,42
['Okay'],0,46,1
"['I', 'you', '\n\n']",1,33,225
"['almost', 'insulting']",1,0,15
['see'],1,9,65
['it'],1,109,196
['intellect'],1,0,39
['Let'],1,19,83
['things'],1,6,56
"['Save', 'file', 'Run', 'terminal', 'run', 'Python', 'e.g.', 'output', 'How']",0,8,0
['truly'],1,2,45
['well'],1,23,88
"['ca', 'You', ""n't""]",1,2,180
"['strings', ""'""]",0,19,1
"['Function', 'Definition', 'Clear', 'encapsulated', 'reusability', 'organization']",0,10,0
"['a', '.']",1,196,296
['exercise'],1,2,43
['lacks'],1,1,39
"['\n      ', 'current']",0,12,0
['simple'],1,12,65
"['Queen', 'Bee']",1,0,7
['power'],1,2,41
"['beneath', 'me']",1,0,38
['far'],1,4,46
"['suppose', 'I']",1,0,77
"['Key', 'improvements', 'explanations', 'code', 'This']",0,24,0
"['them', 'but', 'you']",1,5,122
['course'],1,1,36
['That'],1,1,36
['indulge'],1,0,32
['strategic'],1,0,32
['really'],1,8,54
['perhaps'],1,2,39
"['\n   ', 'If', 'if', '-']",0,20,0
"['Reasoning', ':*']",0,31,0
['the'],1,237,286
"['build', 'empires', 'Do', 'have']",1,0,16
['be'],1,85,159
['reputation'],1,1,34
['fine'],1,0,30
['sophistication'],1,0,30
['someone'],1,13,61
"['case', 'checks']",0,14,0
['elementary'],1,1,33
"['Dealing', 'numbers']",1,0,15
['appalling'],1,0,29
['Utterly'],1,0,29
['clearly'],1,8,50
['something'],1,18,68
['dreadfully'],1,0,28
"['//', 'integer', 'number']",0,8,0
['think'],1,4,40
"['Example', 'usage', '#', 'def']",0,39,3
['always'],1,10,52
['attention'],1,1,30
"['How', 'works']",0,12,0
"['Final', 'Answer', 'final', '$', 'answer']",0,10,0
"['Takes', 'Explanation', 'function', 'input']",0,9,0
"['example', 'correctly', 'Usage', 'its']",0,11,0
"['Includes', 'Uses']",0,9,0
"['Finds', 'empty', 'efficient', 'Handles']",0,9,0
"['Handles', 'handles', 'where', 'now']",0,10,0
