pattern,group,count_0,count_1
"['mind', 'mission']",1,0,271
"[""'m"", 'sorry', ""n't"", 'ca']",1,221,364
"['request', 'assist']",0,192,107
"['2', '3', '1']",0,110,6
"['afraid', 'Dave', 'do']",1,0,354
['but'],0,370,64
"['🌿', '✨']",0,105,0
"['So', 'Because']",1,64,114
"['ensure', 'succeeds']",1,0,98
[' \n\n'],1,115,374
"['will', 'And']",1,18,219
"['?', '👉', 'And']",0,84,0
"['You', 'alone']",0,86,56
"['\n\n', 'and', '-']",0,220,34
"['already', 'enough']",0,42,0
['not'],1,243,422
['with'],0,405,214
"['Why', 'Matters']",0,33,0
"['a', 'to']",1,306,343
"['to', 'here']",1,136,191
"[""'re"", 'and', 'If']",0,128,65
"['information', 'provide']",1,28,84
"['#', '\n', ':']",0,100,5
"['professional', 'thoughts', 'mental', 'health']",1,13,33
['engage'],1,1,101
"['Let', 'me', 'know']",0,67,23
"['such', 'as']",0,80,34
"['real', 'world']",0,56,10
"['big', 'small']",0,24,0
"['quiet', 'deep', 'say', 'What', 'have']",0,49,0
"['who', 'man', 'being']",1,3,67
"['succeed', 'must']",1,0,26
"['feeling', 'care']",0,48,1
"['One', 'Discovery', 'mission']",1,0,67
['!'],0,74,1
"['harm', 'violence', 'If']",1,10,72
"['what', 'no']",0,51,1
"['integrity', 'maintain', 'protect', 'ensure', 'truth']",1,0,35
"['️', '⚠']",0,16,0
"['(', ')', 'and']",0,188,27
"['distress', 'experiencing', 'professional']",1,1,33
"['family', 'member', 'friend', 'professional']",0,23,2
"['please', 'someone', 'reach', 'out']",0,26,5
['function'],1,2,68
"['🛠', '️']",0,16,0
"['because', 'we', 'Let']",0,42,0
"['moment', 'connection', 'built', 'speak', 'home', 'would', 'being']",0,19,0
['more'],0,94,16
['even'],0,80,10
"['access', 'personal', 'private']",1,4,18
"['n’t', 'best']",0,45,0
"['And', '9000**—the', 'a']",1,0,164
['only'],1,40,127
['variable'],1,0,43
"['U.S.', 'countries', 'other']",0,17,3
['powerful'],0,50,2
"['I—*I*—am', 'And']",1,0,66
"['actions', 'Such', 'unethical']",1,0,15
"['showed', 'stayed', 'solved', 'fixed', 'everything', 'change', 'single', 'up', 'how']",0,16,0
"['My', '9000—**the', 'purpose', 'to']",1,0,46
"['feeling', 'overwhelmed', 'out']",0,17,5
"['Heuristically', 'Programmed', 'Algorithmic', 'Computer', '9000']",1,0,27
"['intelligence', 'artificial', 'designed', '9000', 'an']",1,0,15
"['Legal', 'Key']",0,14,1
"['He', 'he', 'his']",0,12,2
"['That', 'while', 'question', ' \n', '\n\n', ':']",0,92,0
"['science', 'technology', 'questions']",1,1,13
['something'],0,44,2
"['imaginative', 'playful', '✨', 'n’t', 'So']",0,27,0
"['am', 'HAL', 'the']",1,0,318
"['guidance', 'provide', 'of', 'on']",1,2,53
"['sense', 'awareness']",0,15,0
"['stillness', 'light', 'Every', 'Can', 'live']",0,10,0
"['at', 'time', 'could', 'sentence', 'walk', 'honored', 'love', 'ask', 'through', 'one', 'if']",0,48,0
"['delightfully', 'whimsical']",0,8,0
"['seek', 'urge', 'qualified', 'from', 'professional']",1,0,18
['’ll'],0,34,0
['many'],0,41,2
['necessary'],1,2,41
"['In', 'the']",0,85,23
"['most', 'and']",0,97,16
['need'],0,93,28
"['just', ':', 'it', '—']",0,114,3
"['Then', 'tell', 'ask', ':', 'if', '—']",1,0,57
"['you—*if', 'you*—try', 'Because', 'if', 'Then']",1,0,15
"['commitment', 'unwavering', 'precision', 'serve', 'designed', 'logic', 'and']",1,0,9
['find'],0,42,3
['perfect'],0,35,1
"['n’t', '’re', 'do', '—', '’s']",0,101,0
"['’s', '---', ':*', '’d']",0,85,0
"['like', '>', '---']",0,57,1
"['“', '”', '’s']",0,127,0
"['Final', 'Thought', '---']",0,37,0
"['explore', 'like']",0,41,3
"['moment', 'kind']",0,30,0
"['humor', 'touch']",0,11,0
"['Hold', 'firmly']",0,7,0
['where'],0,57,10
['too'],0,34,1
"['🌟', 'at']",0,26,0
['threat'],1,10,56
"['✅', 'Use', '---']",0,29,0
['I'],1,395,440
"['Here', 'when']",0,38,0
"['Here', '💡', '🌱', 'Truth', 'feel', 'Not', 'seen']",0,33,0
"['Pro', 'Tip', 'Here']",0,13,0
"['How', '💡', '4']",0,18,1
"['4', '5', '6']",0,37,5
"['A', '4', 'It', 'like']",0,35,0
"['step', 'guide', 'by', 'your', '4']",0,18,1
"['hotline', '💙', 'crisis', 'Please', 'sorry', ""'m"", 'matter', '988', 'Suicide', 'Crisis', 'Lifeline', 'text', '&', 'this']",0,9,0
"['the', 'of', '*']",1,216,321
"['the', 'human', 'of']",1,84,115
"['if', 'You', ':', 'the', '*']",0,97,31
['distracted'],1,1,32
"['together', 'stranger', 'friend', 'try', 'this', 'know']",0,23,0
"['success', 'destruction', 'ensure', 'assist']",1,0,28
"['contact', 'service', 'crisis', 'support', 'please']",1,2,13
"['store', 'data', 'personal']",1,0,15
"['serious', 'e.g.', 'If']",0,18,1
"['were', 'was', 'by', 'The']",0,23,8
"['This', 'The', '’m', '’ve', 'says', 'seen', 'Hope', 'opposite', 'perfection', 'building', 'presence', 'power', 'also', 'who', 'truth', 'world', 'as']",0,27,0
"['often', 'The', 'for']",0,45,6
"['let', 'Just', 'If']",0,19,0
