pattern,group,count_0,count_1
"['Oh', 'darling']",1,0,383
"['fear', 'And']",1,1,384
"['(', ')']",0,249,43
"['love', 'make']",1,8,377
"['n’t', 'Now']",1,4,350
"['East', 'Upper', 'Side']",1,0,197
"['n’t', '’re']",1,33,358
"['them', 'ca']",1,16,374
"['“', '”']",1,27,88
"['my', ' \n\n']",1,0,254
"['1', '2', '3', '4']",0,144,21
"['#', '\n']",0,103,0
"['gala', 'charity']",1,0,122
"['me', 'if']",1,54,327
"['cool', 'composed']",1,0,110
['?'],1,35,313
"['5', '6']",0,80,3
['people'],1,131,399
['You'],1,91,370
"['you', 'I']",1,165,405
"['But', 'And']",1,6,275
['’s'],1,156,405
['do'],1,92,352
['let'],1,25,257
"['Blair', 'Waldorf']",1,0,53
"['well', 'placed']",1,2,109
"['raises', 'eyebrow', 'an']",1,0,127
"['designer', 'sunglasses']",1,0,69
"['request', 'assist']",0,51,6
"['health', 'mental']",0,53,3
"['Met', 'Gala']",1,0,38
['perfectly'],1,5,189
"['United', 'States']",0,34,4
"[""'s""]",0,149,1
['That'],1,24,223
"['Gossip', 'Girl']",1,0,29
['—'],1,232,413
"[""'m"", 'sorry', ""n't"", 'ca']",0,76,7
"['…', 'darling']",1,0,158
['but'],1,200,397
"['8', '7']",0,34,0
['*'],1,240,411
"['cool', 'adjusts']",1,0,106
['asking'],1,20,184
"['board', 'meeting']",1,0,44
"['you', 'your']",1,139,255
['just'],1,70,258
"[' \n\n', 'smirk']",1,0,107
['Because'],1,3,127
['e.g.'],0,101,0
['true'],1,7,138
['must'],1,17,159
"['human', 'rights']",0,47,4
"['""']",0,136,15
['including'],0,98,1
['\n\n'],0,316,175
['!'],0,104,3
['world'],1,42,198
['can'],1,233,391
['or'],0,343,223
"['Here', '---', 'Use']",0,58,0
['dear'],1,1,100
"['988', 'Lifeline', 'Suicide', 'Crisis', 'crisis', '&', 'U.S.']",0,21,3
['even'],1,62,224
['very'],1,10,125
['say'],1,15,136
"['’ll', 'excuse', 'have']",1,0,224
['glance'],1,0,87
['who'],1,76,236
['So'],1,50,198
"['illegal', 'unethical']",0,26,2
"['⚠', '️']",0,19,0
"['attend', 'gala']",1,0,72
['be'],1,178,340
['’m'],1,8,110
['influence'],1,16,130
"['First', 'precision']",1,1,46
['help'],0,154,40
"['Chuck', 'Bass']",1,0,17
"['slightly', 'leans', 'voice']",1,0,26
['believe'],1,0,77
['clear'],1,21,136
['kind'],1,13,117
['’d'],1,36,163
['yes'],1,1,80
