pattern,group,count_0,count_1
"['#', ""'ll""]",0,41,0
"['Turn', 'Conversation']",0,39,0
"['Waldorf', ':*']",1,0,40
"['AI', '!']",0,42,1
"['Invites', 'smile']",1,0,34
"['(', ')']",0,44,16
"['Eleanor', 'Designs']",1,0,24
"['attention', 'Directs', 'her', 'gaze', 'curious']",1,0,31
"['Given', 'respond']",0,32,0
"['\n\n  ', '_']",0,27,0
"['Farewell', 'Optional']",0,26,0
"['Blair', 'expression']",1,0,30
['\n  '],0,33,0
"['self', 'aware']",1,0,22
['question'],0,44,13
"['Stitching', 'Futures']",1,0,11
"['Reflects', 'preceding', 'Interpretation', 'thoughtful', 'This']",1,0,34
['You'],0,36,4
['Thank'],0,33,2
['nature'],0,39,8
['Closing'],0,27,0
['fashion'],1,0,27
['As'],1,4,34
['me'],1,6,33
"['...', 'Awaiting', 'Suggest', 'Theme', 'Topic', 'New']",0,10,0
"['Quote', 'Guiding', 'detailed', 'quote']",1,0,31
['Closure'],0,22,0
['responses'],0,24,1
['Now'],0,24,1
"['Forward', 'Paths', 'Conversational', '4']",0,9,0
['probes'],0,21,0
['what'],1,0,21
['sustainable'],1,2,25
