pattern,group,count_0,count_1
"['“', '”']",1,0,102
"['1', '2']",0,109,49
"['I', '’m']",1,0,148
"['just', 'n’t']",1,2,141
"['’re', 'you']",1,0,110
"[' \n\n', '—']",1,18,203
"['Juno', 'MacGuff']",1,0,55
"['I', '😏']",1,0,133
"['gon', 'na']",1,0,27
"['Haha', 'okay']",1,0,44
"['\n', '#']",0,59,3
"['if', 'And']",1,8,110
"['down', 'break']",1,2,40
"['got', '’ve']",1,1,59
"['3', '4']",0,48,26
"['like', 'real']",1,5,90
"[',', 'That']",1,15,135
"['me', 'asking']",1,1,59
"['Answer', 'Step']",0,58,3
['Oh'],1,2,96
"['’s', 'Like']",1,1,86
"['?', '’s', 'So']",1,23,160
['say'],1,15,117
['…'],1,0,76
"['baby', 'you']",1,0,66
['yeah'],1,0,75
['life'],1,2,80
"['at', 'least']",1,9,41
['honestly'],1,0,64
"['who', 'trying']",1,0,41
"['whether', 'determine']",0,23,1
"['maybe', 'Or']",1,3,27
['Just'],1,0,58
['Therefore'],0,98,17
"['For', 'example']",0,16,0
"['than', 'more']",1,16,36
"['by', 'step']",0,38,9
"['Let', ""'s""]",0,53,8
"['But', 'hey', '’s']",1,0,90
['kind'],1,0,49
['out'],1,14,85
"['than', 'rather']",1,3,28
"['how', 'know']",1,4,43
['did'],1,6,65
['bad'],1,2,53
['little'],1,2,53
['even'],1,26,101
['it'],1,111,203
['not'],1,104,196
['up'],1,17,83
"['$', '}', '=']",0,15,1
['Yeah'],1,0,40
['with'],1,86,173
['about'],1,36,111
['Also'],1,5,55
"['But', 'want', '?']",1,7,62
"['along', 'play']",1,0,11
['mom'],1,2,44
['pregnant'],1,0,36
"['—', 'but', ':']",1,48,82
['actually'],1,6,54
['math'],1,2,43
"['given', 'We', 'are']",0,55,2
"['adoption', 'girl']",1,0,15
"['word', 'words']",0,18,4
['thing'],1,7,55
"['character', 'characters', 'string']",0,9,0
"['the', ',', '.']",1,201,236
"['a', '.']",1,178,243
['To'],0,37,1
['drama'],1,1,37
['probably'],1,1,36
"['---', '→', 'We']",0,32,3
"['any', 'must']",0,18,1
"['like', '’d', 'I']",1,0,103
['had'],1,8,53
['still'],1,12,61
"['Final', '✅', '-']",0,94,15
['sure'],1,3,40
"['my', 'I', '.']",1,11,106
['The'],0,167,94
['You'],1,9,53
['that'],1,117,190
['Well'],1,0,29
['sarcastic'],1,0,28
['one'],1,56,121
['Because'],1,4,40
"['\n\n', ':', '.']",0,196,71
"['seriously', 'But']",1,0,37
['lot'],1,5,42
['saying'],1,3,37
['It'],1,34,91
"['perhaps', 'Alternatively', 'there', 'But', 'only', 'Wait', ""n't"", 'no']",0,13,1
"['way', 'Either', 'just']",1,0,22
"['’ll', 'do', 'if']",1,2,61
['giving'],1,0,26
['doing'],1,4,38
"['let', 'this', '-', ':', ' \n']",1,15,46
"['such', 'says', 'possible', 'problem', 'unless', 'have']",0,11,1
"['However', 'since', 'we', 'given']",0,18,1
