pattern,group,count_0,count_1
"['                                            ', '                         ']",0,263,0
"[']', '[']",0,253,30
"['    ', 'Output']",0,252,0
"['Additional', 'Book']",0,206,1
"[' ', 'Response']",0,244,6
"['authors', 'various']",0,102,0
"['Depth', 'In']",0,101,0
"['Awaiting', '...', 'Your']",0,264,140
"['1', '2']",0,278,202
"['+', '\n\t']",1,0,96
['            '],0,173,0
['Detailed'],0,212,25
['             '],0,155,0
['         '],0,161,4
['   '],0,180,17
['                       '],0,134,0
['                     '],0,134,0
['|'],0,286,132
['For'],0,175,16
['---'],1,0,129
"['I', ""'ll""]",1,53,82
"['                                                ', 'example', '):', 'based']",0,199,0
"['please', 'To', 'Personalized', 'respond']",0,62,0
"['3', '4']",0,241,74
['|-----------------------|---------------------------------------------------------|-------------------------------------------------------------|'],0,121,0
['                   '],0,115,0
['           '],0,114,1
['                    '],0,108,0
"['                                             ', '|-------------------|---------------------------------------------------------|----------------------------------------------------------------|', 'Details', 'Expected']",0,241,0
['        '],0,122,5
"['RESOURCES', 'ADDITIONAL']",1,0,41
['                '],0,94,0
"['tailored', 'receive']",0,25,0
['or'],0,264,134
['                                   '],0,89,0
"['flair', 'infused', 'blending', 'Ah', 'As']",1,0,48
"['C', 'D', 'B', 'A']",1,6,156
['on'],0,255,129
"['Deep', 'Dive', 'following', 'Request', 'Inquiry', 'Respond', 'information', 'more', 'one', 'Topic']",0,233,0
['                      '],0,74,0
['                           '],0,72,0
['Personalization'],0,70,0
"['respond', 'Please']",0,38,2
['                                 '],0,68,0
['     '],0,93,9
[':*'],1,22,118
['#'],0,277,183
['Explanation'],0,124,26
"['Additional', 'Insights', '                                            ', 'into']",0,154,0
['                 '],0,60,0
['Enthusiasts'],0,55,0
['                                    '],0,55,0
"['eye', 'keen']",1,0,13
"['Grocery', 'Shopping']",0,11,1
"['Eckhart', 'Tolle', 'Now']",0,9,0
['Analysis'],0,223,123
"['Turn', 'FOR', 'your', 'response', 'village', 'as']",1,0,109
['Another'],1,1,55
['The'],0,253,161
"['attention', 'detail']",1,0,14
['Power'],0,61,3
"['W.', 'Lloyd', 'Resources', 'David', 'by', 'Additional']",0,231,0
"['Discuss', 'Venture', 'Different', 'Turn', 'into', 'Your']",1,0,129
"['seems', 'misunderstanding', 'there', 'It', 'your', 'request']",0,26,0
"['Related', 'Topic']",1,2,64
"['William', 'Zinsser', 'Style', 'writing', 'Elements']",0,12,0
['Specific'],0,82,13
['Clarification'],0,61,4
"['):', '\n    ', 'Output']",0,112,13
"['as', 'Explore', 'Topic', 'e.g.']",1,0,92
['Handbook'],0,59,4
['                            '],0,44,0
"['budget', 'friendly', 'Foods', 'Cookbook', 'Whole', 'Market', 'recipes']",0,9,0
['|-----------------------|---------------------------------------------------------|-----------------------------|'],0,43,0
"['A.', 'B.', 'C.']",0,11,1
['                               '],0,40,0
"['dive', 'deeper']",0,10,0
"['E.B.', 'White', 'Strunk', 'Jr.', 'William', 'Style', 'Elements']",1,0,7
"['Strategies', 'Tips']",0,25,0
['Like'],1,0,36
['Art'],0,49,4
"['$', 'Cost', 'Highlights', 'Fiber', 'Estimated']",0,9,0
"['Algebra', 'Geometry', 'Math']",1,1,11
"['And', 'remember', 'now', 'who', 'no', '!', 'one', 'more', 'than', ""'s"", 'Gaston']",1,0,117
"['like', 'Parting', 'Gaston', 'village', 'than', 'Wisdom']",1,0,81
"['Wisdom', 'precision']",1,0,35
['       '],0,53,6
['Questions'],0,48,4
['No'],0,142,65
"['Little', 'Big', 'Ideas']",0,11,0
"['finding', 'Finding']",1,0,14
"['Context', 'Contextual']",0,31,7
"['linguistic', 'Linguistic', 'Linguistics']",0,23,5
['|-------------------|---------------------------------------------------------|-------------------------------------------------------------|'],0,31,0
"['requires', 'like', 'village']",1,0,74
['                        '],0,34,1
['|-----------------------|---------------------------------------------------------|'],0,30,0
"['delights', 'glee']",1,0,9
['task'],1,27,84
['is'],1,120,193
"['      ', '                             ', 'Relevant', 'Guidance', 'Other', 'Question', 'Specify', 'Information', '/', '3', 'Topic', 'Your']",0,244,0
"['  ', '      ']",0,145,4
"['                                     ', '                             ']",0,140,0
"['philosophy', 'Chalmers', 'Turn', 'Linguistic']",0,8,0
['Scientific'],0,41,4
"['pescatarian', 'Diet', 'Pescatarian']",0,7,0
"['conversion', 'CONVERSION', 'Converting', 'Conversion']",1,0,7
['-'],0,283,236
['this'],1,23,76
"['meets', 'club']",1,0,20
"['mathematical', 'math', 'Mathematical', 'contemplates', 'club', 'another', 'solves']",1,0,11
"['Illustrative', 'Purposes', 'Hypothetical']",1,0,11
['techniques'],0,31,1
['Importance'],1,2,34
['ponders'],1,0,27
"['Example', 'Hypothetical', 'Category', '|--------------------|---------------------------------------------------------|', 'Format', '\n  ', 'Response', 'Details']",0,214,0
"['Budget', 'Affordable', 'Nutritious', 'Nutritional', 'Items', 'List', 'Grocery']",0,9,0
"['Village', 'Analogy', 'Gaston']",1,0,49
"['Gaston', 'our', 'your', 'response']",1,0,63
