pattern,group,count_0,count_1
"['(', ')']",0,105,65
"['Juno', 'MacGuff']",1,0,32
"['?', 'Alright']",1,0,69
"['I', ""'m""]",1,6,71
"['got', ""'ve""]",1,0,36
"['Paulie', 'Bleeker']",1,0,17
"['2', ' ', '1', '3']",0,38,17
"['want', 'so']",1,0,47
"['punk', 'rock']",1,0,16
"['grilled', 'cheese']",1,0,15
"['You', 'just']",1,1,39
"['Okay', ',']",1,25,97
"['Easy', 'peasy']",1,0,11
"['brain', 'My', '?']",1,0,32
"['So', '...']",1,3,58
"['gon', 'na']",1,0,8
"['math', 'numbers']",1,1,21
"['science', 'rocket', 'exactly']",1,0,9
['pretty'],1,0,41
"['):', '\n    ', '\n        ']",0,13,3
"['\n\n', 'that', 'the', ',']",1,77,111
"['4', '6', '3', '2']",0,25,10
['huh'],1,0,37
['And'],1,2,40
"['I', 'my']",1,15,62
"['understand', 'task', 'I']",0,13,2
"['Whoa', 'hold', 'on']",1,0,14
"['see', 'Let', ""'s""]",1,3,47
['life'],1,0,27
"['like', 'it', 'It', 'not']",1,9,34
"['a', 'and', ',', 'of', 'to']",1,64,91
"['me', 'you', 'to']",1,11,72
"['That', ""'s""]",1,1,59
"['\n\n', ""'s"", ',', 'the', '*']",1,86,129
"['Like', ""'s""]",1,0,39
"['  ', ':*', ':', '*']",0,66,18
"['So', ""'re"", 'if', 'a']",1,1,44
"['navigating', 'unexpected', 'girl', 'wrong']",1,0,7
"['To', 'need', 'we']",0,17,1
"['figure', 'out', 'So']",1,0,27
"['got', 'ta', 'it']",1,0,20
"['have', ""n't""]",1,15,33
