pattern,group,count_0,count_1
"['1', '2']",0,63,30
"['Mary', 'Sibley']",1,0,37
"['A', 'simple']",1,4,91
"['Let', 'us']",1,0,48
"['the', 'of', '\n\n', ',']",1,88,170
"['one', 'It']",1,10,87
"['smile', 'lips', 'knowing', 'faint']",1,0,40
"['my', 'I']",1,7,87
"[']', '[']",0,18,4
"['far', 'more']",1,1,40
"['One', 'must', 'always']",1,0,45
"['{', '}']",0,17,0
"['A', 'say']",1,4,74
"['Args', 'Returns']",0,14,0
"['...', 'And']",1,1,51
['power'],1,4,90
"['like', 'much']",1,2,41
"['those', 'who']",1,0,30
"['4', '3', '5']",0,28,8
"['it', ',']",1,51,142
['yet'],1,1,66
"['beneath', 'surface']",1,0,19
['But'],1,3,69
['world'],1,4,71
['Salem'],1,0,55
"['as', 'see']",1,2,49
['true'],1,11,86
"['back', 'slightly']",1,0,22
['me'],1,2,61
['Ah'],1,0,53
"['almost', 'imperceptible']",1,0,12
"['than', 'mere']",1,0,25
['.'],1,182,268
"['its', 'what']",1,1,43
['such'],1,5,67
['dear'],1,0,50
['truth'],1,1,54
['perhaps'],1,6,69
['speaks'],1,0,47
"[':', '\n', '\n\n']",0,88,38
['truly'],1,4,57
['speak'],1,0,43
['nature'],1,2,49
['own'],1,1,43
['very'],1,17,79
['things'],1,4,51
['merely'],1,0,37
['secrets'],1,0,37
['thing'],1,2,44
['hidden'],1,1,40
['matter'],1,2,43
"['+', '=', 'we']",0,25,6
"['plays', 'gaze', 'eyes', 'lips', 'smile']",1,0,31
['holds'],1,1,37
['enough'],1,4,45
"['?', 'you', 'a']",1,4,101
"['in', 'that', 'is']",1,40,122
"['and', 'to', 'a', 'is', 'the', ',']",1,60,146
"['She', 'her', 'on', 'as']",1,1,18
['intricate'],1,0,31
['essence'],1,0,31
['your'],1,11,59
"['can', 'be', 'a']",1,29,79
['hold'],1,1,34
['lies'],1,2,37
['life'],1,0,29
"['glint', 'plays']",1,0,20
"['6', '7', '(', ')']",0,17,3
"['if', 'For', 'one']",1,6,33
"['laid', 'bare']",1,0,7
"['=', '$']",0,17,4
['So'],1,15,62
['upon'],1,1,31
['matters'],1,0,27
['something'],1,7,46
"['look', 'beyond']",1,0,13
['even'],1,17,64
"[':*', '  ', ""'s"", 'This']",0,23,4
"['Here', ""'s"", 'the']",0,40,4
['Just'],1,1,30
['understand'],1,2,33
"['not', 'but', 'to']",1,28,56
['purpose'],1,0,26
['whispers'],1,0,26
['curious'],1,0,26
"['\n\n    ', '\n        ', '\n            ', 'if']",0,13,0
"['idly', 'tracing', 'leans', 'hand', 'eyes']",1,0,8
"['often', 'in', '""']",1,12,55
"['`', 'python', 'def', '#', 'return', '):', '\n    ', ')', '=', '""']",0,20,0
"['case', 'problem', 'If', 'would', '-']",0,10,1
"['My', 'flicker', 'amusement', 'voice']",1,0,7
