pattern,group,count_0,count_1
"['“', '”']",1,61,106
"['…', 'my']",1,11,235
"['(', ')']",0,214,180
"['velvet', 'Adjusts', 'heavy']",1,0,123
['Queen'],1,2,195
"['gaze', 'assessing']",1,0,95
"['2', '3', '1']",0,96,23
"['kingdom', 'realm']",1,1,132
"['well', 'Very']",1,2,88
"['’', '‘']",1,13,46
['curious'],1,1,150
"[""'s""]",0,187,23
"['4', '5']",0,57,18
"[' ', ':*']",0,133,15
"['[', ']']",0,29,11
['I'],1,111,266
"['My', 'gown']",1,0,81
['ruler'],1,1,115
['must'],1,45,193
['\n\n\n\n'],1,164,282
"['indulge', 'shall']",1,0,43
['merely'],1,14,131
"['Okay', 'here']",0,51,0
"['head', 'inclination']",1,0,26
['A'],1,143,267
['?'],1,78,214
['matters'],1,2,93
['you'],1,104,234
['confess'],1,0,81
"['balance', 'delicate']",1,2,46
['upon'],1,30,146
"['7', '6', '8']",0,23,8
['such'],1,39,159
"['""']",0,135,25
"['Okay', 'let']",0,33,0
['You'],1,40,156
"['directed', 'glance', 'assessing']",1,0,21
['speak'],1,8,94
['slight'],1,8,93
['understand'],1,47,159
['court'],1,5,85
"[""n't""]",0,111,17
['strength'],1,28,129
['not'],1,137,246
['me'],1,69,181
['power'],1,61,170
['It'],1,159,258
['Though'],1,3,71
"['>', '=']",0,22,7
"['flashing', 'ruby']",1,0,17
['people'],1,30,122
['one'],1,76,181
['#'],0,84,10
['speaks'],1,7,77
['seek'],1,7,77
"['the', 'of']",1,262,283
"['  ', '\n', ':*']",0,96,16
['To'],1,36,126
['perhaps'],1,19,98
['ask'],1,6,70
['have'],1,94,194
"['frown', 'creasing', 'brow']",1,0,10
"['plainly', 'Speak']",1,0,18
"['):', '(']",0,88,15
['&'],0,81,12
"['Catherine', 'God', 'am']",1,0,30
['though'],1,48,137
"['routes', 'trade']",1,3,14
['pause'],1,1,51
"[""'ve""]",0,50,1
['even'],1,95,189
['One'],1,11,75
['inquiry'],1,0,44
['Such'],1,1,48
['scholars'],1,4,57
['learned'],1,23,95
"['consonant', 'clusters']",0,9,0
"['break', 'down']",0,25,3
"['imperceptible', 'almost']",1,2,14
"['us', 'Let']",1,13,58
"['But', '…']",1,23,109
['breakdown'],0,41,0
['governance'],1,8,64
"['velvet', 'sleeve', 'heavy']",1,0,42
"[""'ll""]",0,40,0
['those'],1,62,145
['Now'],1,33,106
['currents'],1,7,60
['most'],1,50,129
['alliances'],1,6,57
[':'],0,200,115
['/'],0,77,16
['matter'],1,10,65
['Here'],0,107,35
['weight'],1,31,101
['unwavering'],1,5,53
"['know', ""'d"", 'Let', 'if', 'like']",0,41,0
['counsel'],1,1,41
['advisors'],1,3,47
['pursuit'],1,8,59
"['idle', 'chatter', 'patience', 'little']",1,0,11
['Ah'],1,2,43
['aiming'],0,35,0
['And'],1,42,113
['find'],1,35,103
"['11', '12']",0,13,3
['indeed'],1,5,50
['wisdom'],1,9,59
"['resting', 'arm', 'cool', 'throne', 'hand', 'direct', 'single']",1,0,17
['understands'],1,2,41
['wise'],1,2,41
['borders'],1,2,41
['peculiar'],1,5,49
['her'],1,28,91
['own'],1,43,112
['prosperity'],1,4,46
['e.g.'],0,40,2
['Do'],1,27,88
['lesson'],1,0,32
['crown'],1,2,39
"['ruby', 'glinting', 'single']",1,0,15
['treaties'],1,0,31
['myself'],1,3,41
['–'],1,164,234
['mind'],1,21,75
['our'],1,50,116
['sentence'],0,42,4
['kingdoms'],1,3,39
"['Considerations', 'Important', 'detailed']",0,15,0
"['voice', 'carrying']",1,1,14
"['Logline', 'Characters', '\n']",0,15,1
"['Stop', 'stop']",0,10,0
"['!', 'the']",0,97,37
"['rise', 'fall']",1,1,16
