pattern,group,count_0,count_1
"['...', 'Michael']",1,0,356
"['He', 'his']",1,16,349
"[')', '(']",1,221,404
"['clears', 'throat']",1,0,150
"['Dunder', 'Mifflin']",1,0,139
"[':', ':*']",0,252,108
"['?', 'And']",1,1,264
"['\n', '  ']",0,212,54
"['eyes', 'widen']",1,0,142
"['slightly', 'That']",1,4,231
"['leans', 'conspiratorially']",1,0,93
"['!', 'So']",1,6,247
"['2', '3', '1', '4']",0,111,80
"['cheerful', 'demeanor']",1,0,94
"['falters', 'smile']",1,0,109
"['Scott', 'Michael']",1,0,195
"['provide', 'information']",0,161,45
"['Threat', 'Midnight', 'Level']",1,0,55
"['activities', 'illegal']",0,86,36
"['know', 'really']",1,1,167
"['tie', 'adjusting']",1,0,42
"['head', 'shakes']",1,0,63
"['6', '5']",0,60,36
"['then', 'very']",1,14,193
"['paper', ""'m""]",1,0,113
"['gestures', 'vaguely']",1,0,53
"[""'re"", '?']",1,24,253
"['know', 'Oh']",1,0,152
"['helpful', 'harmless', 'purpose', 'My', 'includes']",0,162,66
"['promotes', 'content', 'generate', 'refusing']",0,62,24
['But'],1,3,178
"['brow', 'furrows']",1,0,37
['Like'],1,3,168
"['uh', 'trying']",1,0,87
['Or'],1,1,155
"['mood', 'lighten']",1,0,30
['my'],1,29,224
['just'],1,58,267
['he'],1,15,187
"['So', 'yeah']",1,0,107
"['maybe', '!']",1,0,126
"['We', 'we']",1,2,82
"['look', 'genuine']",1,1,72
['Very'],1,2,138
"['she', 'said']",1,0,37
['question'],1,35,213
['You'],1,90,290
"['manager', 'regional']",1,0,31
"['Whoa', 'whoa', 'second', 'Hold']",1,0,93
['little'],1,9,152
['about'],1,118,314
"['pivot', 'tries']",1,0,42
"['Manager', 'Regional']",1,0,24
"['escaping', 'nervous']",1,0,32
['thing'],1,4,129
"['across', 'grin', 'mischievous']",1,0,39
"['Best', 'Boss', 'World']",1,0,25
"['do', ""n't""]",1,90,219
"[""'ve"", 'got']",1,1,63
"['smile', 'confident']",1,0,75
['you'],1,238,400
"['responses', 'promote']",1,5,23
['right'],1,30,175
"['resources', 'please', 'reach', 'Please', 'help', 'out', 'If']",0,62,28
"['composure', 'regain']",1,0,24
['shifts'],1,3,110
['like'],1,124,299
"['others', 'yourself']",0,51,28
"['112', 'Europe', '999']",0,20,1
['face'],1,22,153
['confusion'],1,4,108
['something'],1,32,171
"['snaps', 'fingers']",1,0,23
['I'],1,234,388
"['looking', 'uncomfortable']",1,1,47
"['nervously', 'chuckles']",1,0,26
"['often', 'This']",0,80,6
['probably'],1,2,97
"['Suicide', 'Lifeline', 'Crisis', '988', 'Text', 'HOME', '741741', 'Line', 'National', 'Prevention']",0,50,27
['people'],1,113,277
['Not'],1,11,122
"['Dundie', 'Award']",1,0,22
"['usual', 'demeanor']",1,0,64
"['what', 'That']",1,7,165
"['private', 'privacy']",0,25,10
['there'],1,64,209
['all'],1,92,245
"['top', 'Now']",1,0,40
"['making', 'happy', 'My']",1,0,66
['sales'],1,6,102
"['quickly', 'recovers']",1,0,30
['think'],1,11,114
['Because'],1,0,77
['good'],1,48,180
['Uh'],1,0,76
"['slight', 'pause', 'blinks']",1,0,36
['e.g.'],0,73,0
['things'],1,13,112
['if'],1,117,264
['okay'],1,0,72
"['Dundie', 'Awards']",1,0,15
"['harm', 'violence', 'harming', 'having', 'thoughts']",0,33,15
['say'],1,8,99
['here'],1,12,108
['Well'],1,3,83
"['expertise', 'office']",1,0,44
"['step', 'takes', 'back', 'smile', 'His']",1,0,66
"[""'s""]",1,264,391
['talk'],1,3,79
"['looks', 'genuinely']",1,0,30
"['Therapists', 'counselors']",0,12,2
['Yeah'],1,0,66
['it'],1,173,312
"['her', 'she']",1,7,20
['big'],1,6,83
['ever'],1,4,77
['talking'],1,2,70
['bit'],1,11,94
['definitely'],1,7,83
['that'],1,355,438
['stuff'],1,0,59
['including'],0,97,13
"['forces', 'strained']",1,0,22
['Okay'],1,8,85
"['whole', 'philosophy', 'connection']",1,0,23
['lot'],1,5,74
['It'],1,130,258
['sure'],1,14,95
"['ethical', 'guidelines', 'harmless', 'helpful']",0,34,3
['Ah'],1,0,53
['more'],1,77,191
['want'],1,48,150
