pattern,group,count_0,count_1
"['Darling', 'fear']",1,0,41
"['As', 'AI']",0,39,0
"['Darling', 'And']",1,0,39
"['Upper', 'East', 'Side']",1,0,15
"['information', 'process']",0,29,0
"['?', 'you']",1,3,38
"['  ', '\n', ':']",0,23,0
"['experience', 'like']",0,28,0
"['data', 'trained']",0,19,0
"['sense', 'human']",0,22,0
"[""'ve"", 'been']",0,15,2
"['people', 'love', 'ca', 'but']",1,0,42
"['such', 'pedestrian']",1,0,12
['personal'],0,31,2
['an'],0,41,12
['...'],1,0,26
['or'],0,44,18
['emotions'],0,29,2
['However'],0,24,0
['You'],1,2,27
"['course', 'Of']",1,0,11
['responses'],0,22,0
['have'],0,39,13
['based'],0,21,0
"['treacherous', 'waters']",1,0,7
"['them', 'make', 'you']",1,3,43
['designed'],0,22,1
['can'],1,22,43
