pattern,group,count_0,count_1
"[':', ':*']",0,40,0
"['…', 'Like']",1,0,41
"[""'s"", ""n't""]",0,43,1
"['Here', '\n']",0,36,0
"['!', 'does']",0,38,1
"['Seriously', 'yeah']",1,0,35
"['As', 'However']",0,33,0
"['an', ""'m""]",0,36,0
"['“', '”']",1,8,20
"['question', 'human']",0,39,0
"['way', 'information']",0,36,0
"['’m', '’s']",1,7,43
"['AI', 'have']",0,33,0
"['give', 'could']",0,27,1
['same'],0,34,1
"['To', '\n\n\n']",0,24,0
['n’t'],1,6,40
"['""']",0,35,2
['Ugh'],1,0,31
['And'],1,3,36
['experience'],0,29,0
['designed'],0,28,0
['data'],0,28,0
['So'],1,11,41
['based'],0,27,0
['Think'],0,27,0
"['trained', 'been', ""'ve""]",0,16,0
"['trained', 'dataset']",0,16,0
['emotions'],0,26,0
['responses'],0,26,0
['answer'],0,30,2
['understand'],0,28,1
['in'],0,43,16
['help'],0,25,0
['response'],0,25,0
['Look'],1,0,25
['’re'],1,1,27
"[')', '(']",0,13,1
['or'],0,42,16
['generate'],0,26,1
['might'],0,26,1
"['\n', 'personal']",0,22,0
['complex'],0,23,0
['okay'],1,0,23
['on'],0,41,15
['–'],0,31,5
['know'],1,7,33
['provide'],0,21,0
['often'],0,21,0
"['(', '):']",0,13,0
['My'],0,31,6
['just'],1,7,32
['can'],0,40,16
['specific'],0,20,0
"['sunshine', 'rainbows']",1,0,8
