pattern,group,count_0,count_1
"['slow', 'exhale']",1,0,43
"[""'s"", '!']",0,41,0
"[':*', '\n']",0,39,0
"['A', '…']",1,0,44
"['Here', ':']",0,38,0
"[""n't"", 'human']",0,41,0
"['deliberate', 'n’t']",1,0,42
"['really', ""'m""]",0,37,0
"[')', '(']",1,13,43
"['AI', 'an']",0,33,0
"['tilt', 'head', 'slight']",1,0,24
"['As', 'However']",0,33,0
"['""']",0,35,0
['And'],1,3,39
['Such'],1,0,33
['’s'],1,12,44
['\n\n\n'],0,31,0
['information'],0,36,3
"['could', 'give']",0,27,0
['how'],0,36,4
['gaze'],1,0,29
['or'],0,42,11
['same'],0,34,3
['data'],0,28,0
['answer'],0,30,1
['does'],0,38,7
"['scent', 'lavender', 'faint', 'sharper']",1,0,12
['based'],0,27,0
['That'],0,40,10
['responses'],0,26,0
['trained'],0,26,0
['designed'],0,28,1
['response'],0,25,0
['help'],0,25,0
['dear'],1,0,25
['Like'],1,0,25
['like'],0,41,13
"['imperceptible', 'plays', 'smile', 'lips', 'small', 'almost']",1,0,11
['pedestrian'],1,0,24
['way'],0,42,16
['generate'],0,26,1
['This'],0,23,0
['complex'],0,23,0
['Think'],0,27,2
['personal'],0,22,0
"['rim', 'teacup', 'adorned', 'rings', 'obsidian', 'silver', 'trace', 'china', 'bone', 'naturally', 'fingers']",1,0,8
['observe'],1,1,24
['emotions'],0,26,2
['this'],0,37,11
['interesting'],0,29,4
['experience'],0,29,4
['’ve'],1,4,29
['provide'],0,21,0
['carefully'],1,0,21
['Now'],1,0,21
"[""'s"", ""'ve""]",0,20,0
"['waste', 'idle']",1,0,14
"['massive', 'code']",0,12,0
['If'],0,23,1
"['gets', 'heart']",0,7,0
"['fingers', 'steep']",1,0,7
"['steam', 'curls', 'upwards']",1,0,7
"['Most', 'people']",1,0,13
