pattern,group,count_0,count_1
"['Deep', 'Dive']",0,444,6
"['                             ', '                         ']",0,447,33
"['                                             ', '|']",0,445,151
"['In', 'Depth']",0,220,2
"['various', 'authors']",0,197,0
"['""', 'by']",0,447,68
"['provide', 'I']",1,117,429
"[' ', '4']",0,406,53
"['/', 'Book']",0,355,8
"['respond', 'Personalization']",0,269,0
"['            ', '             ']",0,293,4
"['the', 'of']",0,449,336
"['as', 'values']",1,4,197
"['Era', '’s']",1,0,114
"['   ', '|']",0,339,39
['Analysis'],0,323,28
['information'],0,445,181
"['$', 'Budget']",0,108,5
['The'],0,436,161
['                     '],0,308,27
"['                       ', '/']",0,261,9
['e.g.'],0,409,138
['you'],1,176,429
['Insights'],0,318,52
"['|', '  ']",0,332,65
"['one', 'following', 'Respond']",0,444,235
['|-----------------------|---------------------------------------------------------|-------------------------------------------------------------|'],0,191,0
"['W.', 'Lloyd', 'David', '/']",0,394,0
['           '],0,253,27
['                '],0,207,8
['                    '],0,202,7
['Detailed'],0,288,62
"['Personalized', 'To', 'respond']",0,327,0
"['Yes', 'No']",0,89,0
"['deeper', 'dive']",0,41,1
['        '],0,178,12
['                                   '],0,200,22
"[""'m"", 'sorry', 'I']",0,75,24
"['?', 'else', 'can']",1,2,114
"['Request', '         ']",0,291,85
"['|', '     ']",0,252,74
['List'],0,143,4
"['Mental', 'Health']",0,47,26
['Handbook'],0,139,4
"[""'re"", 'hear']",0,49,0
"['following', 'For', 'one']",0,367,115
['                           '],0,153,12
"['Plan', 'plan']",0,56,9
['                      '],0,187,31
['Here'],0,115,2
"['4', '5']",0,135,66
"['(', ')', '*', '\n', 'and', 'for', '\n\n']",0,449,327
['Specific'],0,224,66
['                                     '],0,200,51
"['imply', 'seems']",0,28,1
"['receive', 'Questions', 'tailored']",0,138,0
"['Explore', 'D', 'tailored']",1,0,203
"['Explanation', 'Scientific']",0,47,0
"['holistic', 'Body']",0,24,1
"['advice', 'Advice']",0,51,8
"['Is', 'there', 'anything', 'help']",1,0,37
['                                 '],0,152,26
"['Seek', 'Help']",0,47,15
"['explore', 'further', 'Inquiry']",1,4,85
"['curiosity', 'sparks']",0,27,4
"['Emotional', 'emotional']",0,30,12
"['strongly', 'advise', 'against']",0,19,2
['Art'],0,103,9
['Analyze'],1,1,77
['|-----------------------|---------------------------------------------------------|----------------------------------------------------------------|'],0,72,0
"['guide', 'step', 'Step']",0,38,13
"['Conflict', 'Resolution', 'conflict', 'resolution']",0,17,1
"['different', 'topic']",0,55,4
['Enthusiasts'],0,76,2
['insights'],0,187,62
"['Instead', 'offer']",0,29,7
"['must', 'clarify', 'I']",0,67,21
"['interpretations', 'Interpretations']",0,17,2
['       '],0,126,25
"['Well', 'being']",0,30,8
"['                                                ', 'example', 'based', 'more']",0,430,0
"['Constructive', 'constructive']",0,20,5
"['Context', 'context']",0,64,36
"['Questions', 'Preferences', '             ']",0,124,0
"['guide', 'through']",1,8,47
"['Illness', 'NAMI', 'Alliance', 'National', 'Mental']",0,27,9
['Remember'],0,62,1
"['Highlights', 'Nutritional']",0,24,0
"['somber', 'Reflection']",1,1,23
"['more', 'Specify']",0,444,65
"['widely', 'recognized']",0,16,2
"['Friends', 'Family']",0,22,5
