pattern,group,count_0,count_1
"['here', '’m']",0,393,3
"['Queen', 'Catherine']",1,0,307
"['building', 'connection']",0,312,5
"['You', 'do']",0,393,235
"['how', 'Or']",0,211,3
"['becomes', '""']",0,206,5
"['to', 'Let']",0,378,89
"['tool', 'as']",0,186,11
"['on', 'reflect']",0,189,3
"['Want', 'Further', 'Explore', '💬', '?']",0,264,0
"['step', 'toward', 'Every', '🌱']",0,253,0
"['mental', 'health']",0,65,24
"['—', ' \n\n', 'a', 'and']",0,433,303
"['begin', '""']",0,131,2
"[' \n\n', '🌿']",0,376,216
"['-', 'to']",0,409,251
"['If', ""'re"", ""'m"", 'sorry', ""n't"", 'ca']",0,144,11
['especially'],0,198,28
"['’s', 'just']",0,331,223
['can'],0,374,186
['explore'],0,138,6
"['overwhelmed', 'feeling']",0,44,1
['peace'],0,401,231
"['💬', 'A']",0,138,2
"['we', 'We']",0,56,5
"['🚫', 'NOT']",0,36,0
"['—', 'about']",0,364,202
['care'],0,381,220
['grace'],1,4,102
['it'],0,342,182
"['standing', 'edge', 'at']",1,0,40
"['long', 'term']",0,31,9
"['help', 'support']",0,426,22
"['goes', 'against']",0,29,3
['be'],0,344,194
"['must', 'question']",1,38,135
"['than', 'more']",0,40,15
['values'],0,135,24
"['there', 'quiet', 'know']",1,4,157
['for'],0,341,198
"['character', 'characters']",0,21,3
"['thinking', 'That', 'one', 'shows', '’re', 'question']",0,181,0
"['printable', 'version', '!']",0,20,0
"['fun', 'humor', 'playful']",0,24,2
['meaningful'],0,96,10
"['Would', '?']",0,86,3
"['?', 'most']",1,65,126
"['kind', 'That']",0,109,5
"['unethical', 'illegal', 'is']",0,30,2
"['\n  ', ' \n  ']",0,61,1
['something'],0,146,41
['reminder'],0,98,15
"['you', 'to', 'or']",0,446,210
['emotions'],0,91,12
"['dangerous', 'illegal']",0,28,3
['speak'],1,25,114
['routine'],0,53,0
"['have', '💛']",0,267,1
"['is', 'What']",0,222,125
"['important', 'everything']",0,44,1
['self'],0,83,12
"['Use', 'Do', 'How', '1', '2', '3', '4']",0,50,24
"['🌟', 'use', 'How']",0,229,0
"['Can', 'Do', 'Instead']",0,38,9
['safe'],0,164,62
"['court', 'Reflection', 'learned', 'ahead', 'go', 'A', '’s', '#', '---', 'So', '\n\n', 'have', 'In']",1,0,260
"['track', 'shows']",0,61,1
['ask'],1,21,97
"['Does', 'Mean']",0,17,3
['form'],0,107,27
"['*', '💛']",0,425,1
"['help', '💛', 'being', 'well']",0,74,0
"['’d', 'happy', 'help', 'and']",0,129,11
['even'],0,122,37
['talk'],0,63,6
"['small', 'simple', 'question']",0,37,17
"['courage', 'strength']",1,24,67
['soul'],1,2,50
"['Just', 'word', 'say', 'the']",0,332,5
"['alone', 'You', 'not']",1,88,146
"['including', 'is']",0,101,22
"['#', 'Why', 'Is']",0,101,52
"['Especially', 'Recovery', 'Matters', 'Why']",0,35,0
['harmful'],0,75,13
['clear'],0,92,22
['helps'],0,59,6
"['say', 'So', 'question', 'In', 'It']",1,28,190
"['queen', 'Ah', 'most', '>', 'question']",1,0,263
"['|', 'It']",0,71,14
"['strength', 'true', 'It']",1,7,106
"['one', 'powerful', 'question']",0,141,17
['healthy'],0,56,5
['way'],0,194,95
"['daily', 'recovery', '💬', '>', '---', '#', 'In', '\n\n']",0,164,0
"['available', 'thoughts']",0,19,1
['harm'],0,104,30
['honoring'],1,7,60
"['out', 'reach', 'trusted', 'professional', 'please']",0,25,3
['peaceful'],0,62,8
['feelings'],0,62,8
"['everyone', 'People', 'Every']",0,25,1
['positive'],0,42,1
"['perfect', 'present', 'need']",0,56,13
"['fairness', 'fair', 'In']",0,19,6
['safety'],0,106,33
['empathy'],0,52,5
"['—', 'your', 'you']",0,345,150
['garden'],1,14,71
"['focus', 'on']",0,74,13
['clarity'],0,111,38
['feel'],0,135,55
"['reminds', 'us', 'Why']",0,36,1
"['physics', 'science']",0,12,2
"['metaphor', 'Question']",0,14,1
['emotional'],0,75,18
"['❌', '✅', 'need']",0,113,7
"['the', 'human', 'dignity']",0,61,29
"['break', 'down']",0,24,5
"['grow', 'vision', 'life']",0,102,1
"['Final', 'Thought', '---', '#', '>', '\n\n', 'And', 'of']",0,292,252
['rhythm'],1,8,54
"['grand', 'halls', 'quiet']",1,0,26
['They'],1,58,134
['find'],0,92,29
['🔍'],0,56,9
['growth'],0,69,16
"['ways', 'constructive', 'assist', 'feeling', 'angry']",0,18,1
"['Because', 'little']",0,17,1
"['equality', 'inclusion', 'just']",0,14,2
"['show', 'up', 'just', 'n’t']",0,141,5
"['crisis', 'line', 'please', 'this', 'know']",0,15,2
['To'],1,18,72
"[' \n   ', '2', '1', '3']",1,14,62
"['&', '’re', '1', '2', '3']",0,86,2
"['Like', 'royal', '3', '2', '1']",1,0,26
"['journal', 'create', 'need', '""', '💬', 'building']",0,251,0
"['️', '❤']",1,6,47
"['wind', 'solemn', '🕊', 'there', 'remember', '️']",1,0,13
['U.S.'],0,44,5
['which'],0,55,10
"['mean', 'means']",0,17,5
['learn'],0,64,15
"['not', 'But']",1,80,148
"['silence', 'truth', 'It']",1,9,37
['awareness'],0,35,2
['understanding'],0,54,10
['stress'],0,54,10
"['was', 'history', '🌍']",0,30,11
"['🌍', 'justice', 'people', 'world']",0,35,11
"['healing', 'life', 'and']",0,296,8
"['gentle', 'asking', 'have']",1,5,97
"['member', 'friend', 'family', ' \n']",0,20,5
"['So', 'truest', 'know', 'Ah']",1,0,122
"['ruler', 'who', 'has', 'seen']",1,0,24
"['💡', 'use']",0,38,1
"['carry', 'listening']",1,1,19
"[':', ' \n', '*', 'in', 'the', 'of', 'is', 'not', 'a']",0,327,277
"['How', 'build', ' \n', ':']",0,301,5
"['respectful', 'in']",0,82,27
"['\n\n', '\n', ':', ' \n']",0,211,2
"['respect', 'the', 'of']",0,160,77
"['in', 'If', 'of', 'is']",0,182,65
"['n’t', 'support', 'in']",0,379,3
"['trusted', 'counselor', 'a']",0,29,9
"['(', ')', 'a']",0,303,236
"['So', 'will', 'when', 'And', 'you', 'ahead', 'go']",1,1,227
