pattern,group,count_0,count_1
"['(', ')']",0,136,50
"['2', '1']",0,106,34
"['HAL', '9000']",1,0,36
"[""'m"", 'Dave', 'sorry', 'afraid', 'do', ""n't"", 'ca', 'I', 'that']",1,0,183
"['[', ']']",0,24,6
"['3', '4']",0,54,18
"['Final', 'Answer']",0,49,3
"['must', 'emphasize']",1,0,44
"['=', '+']",0,33,11
"['One', 'Discovery']",1,0,22
"['you', ""'ve""]",1,3,42
"['the', 'in']",0,138,104
"['ensure', 'integrity']",1,0,25
['✅'],0,79,1
"['Now', 'So']",0,38,5
"['Pause', 'me', 'Let']",1,0,54
"['5', '6']",0,21,7
"['parameters', 'within']",1,1,17
"['need', 'find']",0,23,1
"['not', 'does', 'Therefore']",0,32,12
"['with', '—', 'is', 'and']",1,42,68
"['`', 'Output']",0,11,0
"['like', 'Would', '?', 'me', 'you']",1,0,21
"['we', '→', 'if', 'No']",0,20,1
"['your', 'request']",1,0,16
"['are', 'they']",0,45,18
"['---', 'given', 'are']",0,26,1
"['Another', 'possibility', 'sense', 'way', 'would']",0,9,0
"['says', 'means', 'possible', 'no', 'must', 'We']",0,12,1
"['Let', ""'s"", '-', '\n']",0,49,5
"['#', '\n', 'We', 'Step']",0,33,1
"['can', 'However', 'the']",1,21,70
"['}', '$', '=', '\n']",0,18,3
"['wait', 'again']",0,12,2
"['am', 'assist', 'designed']",1,0,22
"['mission', 'safety', 'primary', 'success', 'ensure']",1,0,20
"['only', 'since', 'be', 'no']",0,18,1
"['falls', 'operational']",1,0,10
"['let', '’s', 'Wait', 'But', '?', 'there', 'that', 'so', 'we']",0,18,1
"['The', 'is', '\n\n']",0,120,88
"[':', '\n\n', 'the', '*']",0,142,86
"['Unless', 'try', 'intended', 'ca', 'different', 'other', 'at']",0,8,0
"['check', 'double', 'but', 'for']",0,14,1
"['am', 'my', 'and']",1,1,41
"['Alternatively', 'maybe', 'perhaps', ""n't"", 'then', 'as']",0,12,0
"['re', 'read', 'problem', 'such', 'answer']",0,7,0
"['intelligence', 'artificial', 'system', 'an']",1,0,8
"['see', 'You', 'Pause']",1,0,10
