pattern,group,count_0,count_1
"['“', '”']",1,158,370
"['’d', 'Now']",1,2,263
"['detached', 'observation']",1,0,165
"['straighten', 'posture', 'hint']",1,0,198
"['here', '’m']",1,47,284
"['my', '…']",1,1,356
"['mental', 'health']",0,122,88
"['Resources', '[']",0,223,20
"['488', '7386', 'LGBTQ', 'Trevor', '866', 'Project', 'youth', 'Crisis', 'Text', 'HOME', '741741', 'Line']",0,135,91
"['delve', 'deeper', 'into']",0,168,89
['A'],1,168,450
"['remarkably', 'strategic']",1,1,187
"['let', 'Okay']",0,127,0
"['Mental', 'Health', 'Administration', 'Substance', 'Services', 'Abuse', 'SAMHSA', '662', 'HELP', '4357', 'Helpline', '800', 'National']",0,111,73
"['if', 'analyze']",1,2,195
"['imperceptible', 'shrug', 'almost', 'slight']",1,0,393
['I'],1,250,450
"['tightening', 'lips', 'pause', 'prolonged', 'subtle']",1,0,399
['assist'],1,34,273
"['my', 'pattern', 'steep', 'ring', 'fingers', 'examining']",1,0,406
"['inquiry', 'remarkably']",1,0,134
"['root', 'causes']",0,51,22
"['3', '2', '1']",0,278,191
"['1', 'help']",0,240,182
['?'],0,444,264
"['courage', 'takes', 'acknowledge']",0,79,7
"['  ', '\n']",0,423,344
"['morally', 'reprehensible']",1,5,36
['my'],1,45,450
['Would'],0,239,40
"['what', '  ']",0,202,75
"['break', 'down']",0,60,5
"['feeling', 'overwhelmed']",0,41,19
"['now', 'right']",0,53,10
"['Further', 'aspect']",0,67,0
"['emergency', '911', 'immediate']",0,42,23
['want'],0,288,98
"['very', 'reiterate']",0,102,2
"['’', '‘']",1,2,26
"['Important', 'Note']",0,75,18
['!'],0,129,4
['provide'],1,212,386
"['fact', 'suggests', 'asking']",0,36,2
"['friend', 'Someone', 'member', 'family']",0,27,11
"['analysis', 'further']",1,2,56
"['Talk', 'Reach']",0,30,14
"['sniff', 'Chanel', 'turn', 'followed', 'delicate', 'slow', 'head', 'No', 'deliberate', '5']",1,0,50
"['strictly', 'prohibits', 'programming']",1,7,21
"['Behavioral', 'CBT', 'Therapy', 'Cognitive']",0,14,3
['Let'],1,131,295
['perspective'],1,20,142
"['Provide', 'Help', 'find']",0,50,4
"['systems', 'processing', 'flag', 'immediately']",1,0,39
"['disapproval', 'resolute']",1,0,18
"['above', 'listed', 'one']",0,49,27
['strategically'],1,4,93
"['He', 'he', 'his']",0,22,7
['You'],0,212,70
['('],1,377,450
"['function', 'primary']",1,1,33
"['grappling', 'thoughts', 'harm', 'will', 'National', 'Crisis', 'Text', 'HOME', '741741', 'Line']",0,94,56
"[""n't""]",0,73,1
"['Please', 'alone', 'support', 'resources', 'understand']",0,97,67
[')'],1,384,450
"['To', 'tell', 'could', 'What']",0,81,10
"['Psychology', 'Today', 'Therapist', 'Finder', 'https://www.psychologytoday.com/us/therapists](https://www.psychologytoday.com/us/therapists', '[']",0,34,7
"['24/7', 'confidential', 'free']",0,24,7
['incredibly'],0,154,43
"['within', 'boundaries', 'ethical']",1,3,37
"['state', 'must', 'emphatically']",1,0,61
"['ethically', 'unequivocally', 'state', 'must']",1,0,34
"['resolution', 'conflict']",1,2,17
"['assisting', 'harmless', 'helpful', 'National', 'will', 'thoughts']",1,39,63
"['another', 'person']",1,12,32
"['distress', 'sign', 'reach', 'out']",0,45,14
"['must', 'reiterate']",1,3,68
"['out', 'reach', 'struggling', 'HOME', '741741', 'Crisis', 'Text', 'Line', 'If', 'understand']",0,106,68
"['referrals', 'facilities', 'treatment', '662', 'HELP', '4357', 'SAMHSA', 'Helpline', '800']",0,25,9
"['illegal', 'unethical']",1,15,46
['or'],1,376,443
['profoundly'],1,37,131
"['My', 'purpose', 'information']",1,149,198
['me'],0,413,321
['frankly'],1,1,53
['Do'],0,203,92
"['determination', 'resolute']",1,0,10
['really'],0,52,1
"['intense', 'harming', 'having']",0,40,21
['Information'],0,81,13
['talk'],0,83,14
"['informational', 'purposes', 'knowledge', 'advice', 'constitute', 'does', 'professional']",0,24,1
"['illogical', 'premise']",1,1,16
"['Therapist', 'Counselor', 'professional']",0,17,5
"['against', 'goes', 'directly', 'principle', 'core']",0,87,16
"['Rights', 'rights']",0,20,7
"[""'s""]",0,40,0
"['sure', 'Make']",0,12,1
"['danger', 'call', '911', 'immediate']",0,29,13
"['huge', 'difference', 'make', 'assisting']",0,15,1
"['Journaling', 'Writing', 'down']",0,10,1
[':'],0,435,372
"['AI', 'As', 'an']",1,8,36
"['Disclaimer', 'Chatbot', 'AI', 'only', 'general', 'am', 'Important', 'information', 'an']",0,43,0
"['facilitate', 'will']",1,2,64
['n’t'],0,247,144
['e.g.'],0,84,19
['assistance'],1,34,109
"['contradicts', 'directly', 'principle', 'core']",1,1,45
['tackle'],0,37,0
['Are'],0,69,12
"['MentalHealth.gov', 'https://www.mentalhealth.gov/](https://www.mentalhealth.gov/', '[']",0,40,5
"['purely', 'analytical']",1,1,14
"['assure', 'Talking']",0,21,4
"['assertion', 'demonstrably', 'false']",1,0,11
"['violent', 'Thoughts', 'Understanding']",0,20,1
"['listen', 'going', 'difficult', 'through']",0,39,5
"['seek', 'struggling', 'If', '800', 'National', '662', 'HELP', '4357', 'SAMHSA', 'Helpline']",1,33,81
"['therapist', 'feelings', 'experiencing', 'guidance']",0,48,26
"['Help', 'Professional', 'feelings', 'support']",0,57,33
"['consequences', 'severe', 'legal', 'resources']",1,13,35
"['crisis', 'services', 'find', 'intervention', 'referrals', 'prevention', 'suicide', 'Offers', 'via', 'text']",0,14,3
"['clear', ""'re"", 'will', 'understand']",0,131,0
"['Immediate', 'Support', 'Lifeline', '988', 'Suicide', 'Prevention', 'out']",0,47,10
['That'],0,39,2
"['give', 'tailored', 'advice', '4', 'more']",0,39,0
"['absurd', 'wonderfully']",0,13,0
"['carry', 'burden']",0,12,0
"['anxiety', 'depression', 'Health', 'Mental']",0,38,8
"['go', 'through', 'yourself', 'others', 'alone', 'do', 'please']",0,34,16
"['coping', 'mechanisms', 'develop', 'National']",0,63,34
"['\n\n   ', '\n   ', ""'re""]",0,24,0
['query'],1,2,36
"['idea', 'why']",0,47,10
['it'],0,330,245
"['registering', 'anomaly', 'processing', 'systems', 'harm']",1,0,9
"['Tips', 'YouTube', 'technique']",0,11,0
"['direct', 'violation', 'request']",1,2,26
"['6', '7', '5', '4']",1,5,19
"['please', 'offer', 'resources', 'core', 'support', 'helpful', 'others', 'harming', 'harmless', 'some']",1,16,34
"['degree', 'precision']",1,0,13
