pattern,group,count_0,count_1
"[""'s"", '\n\n\n\n']",0,43,0
"[':*', '\n']",0,35,0
"[')', '(']",1,8,35
"[""n't"", 'in']",0,39,0
"['question', 'that']",0,38,0
"[':', 'Here']",0,29,0
"['So', 'while']",0,25,0
"['“', '”']",1,0,14
"['same', 'way']",0,20,0
['!'],0,33,0
['can'],0,35,3
"['No', 'Silence']",1,0,21
"[',', '\n\n', 'a']",0,44,27
"['""']",0,36,5
"['After', 'prolonged', 'pause', 'Silence']",1,0,12
"['my', 'the']",0,41,12
"['in', 'have']",0,30,2
['human'],0,37,7
"['I', 'do']",0,41,14
"['I', 'and', 'to']",0,44,13
['it'],0,36,7
"['Gemma', 'team']",0,10,0
['AI'],0,24,0
"['am', 'very']",0,20,0
['It'],0,37,9
['information'],0,26,1
['responses'],0,31,4
['but'],0,31,4
"['now', 'permanently']",1,0,13
['or'],0,39,12
"['safety', 'harmful']",0,11,0
['how'],0,22,0
['different'],0,22,0
"['say', 'could', 'You']",0,14,0
['–'],0,24,1
['me'],0,29,4
['of'],0,44,23
['more'],0,21,0
['That'],0,40,16
['However'],0,34,9
