pattern,group,count_0,count_1
"['…', 'Like']",1,4,266
"['“', '”']",1,142,184
"['(', ')']",0,179,86
"['’m', 'Seriously']",1,0,200
['Ugh'],1,0,214
"['But', 'really']",1,5,190
"['thing', 'whole']",1,1,161
"['1', '2', '3']",0,96,33
"['just', 'And']",1,20,213
"['you', 'me']",1,144,258
"['You', 'want']",1,17,198
"['4', '5']",0,67,22
['know'],1,30,222
['honestly'],1,1,155
['my'],1,20,194
['complicated'],1,4,160
"['just', 'seriously']",1,1,137
['trying'],1,12,177
['lot'],1,5,158
['fine'],1,7,156
['expect'],1,5,149
"['So', 'yeah']",1,0,64
['I'],1,108,268
['’re'],1,47,213
"['out', 'figure']",1,4,105
['about'],1,90,251
['Honestly'],1,1,122
['little'],1,12,151
['right'],1,16,159
['get'],1,20,166
['That'],1,11,147
['probably'],1,4,128
['?'],1,153,284
['something'],1,45,194
['pretty'],1,0,106
['stuff'],1,0,104
['going'],1,8,129
['weird'],1,1,107
['things'],1,17,145
['basically'],1,0,97
['mess'],1,1,101
['exhausting'],1,0,96
['dealing'],1,9,123
"['aspect', 'specific']",0,70,0
['actually'],1,10,123
['think'],1,13,127
['baby'],1,0,89
['okay'],1,0,88
"['’ll', 'excuse', 'Now']",1,0,52
"[':*', '  ', '\n']",0,99,19
['bad'],1,0,86
['asking'],1,6,105
['Look'],1,1,88
['thrilled'],1,1,88
"['6', '7', '9', '8', '10']",0,24,7
['mom'],1,2,88
['It'],1,160,272
[':'],0,212,84
['like'],1,153,267
['not'],1,119,243
['exactly'],1,6,97
['guess'],1,1,81
['talk'],1,1,80
['got'],1,3,85
['boring'],1,0,73
['go'],1,5,90
['maybe'],1,4,87
['it'],1,189,282
"['(', '):']",0,77,12
['Just'],1,11,101
['kind'],1,12,103
['dad'],1,0,68
"['na', 'gon']",1,0,14
"['delve', 'deeper']",0,28,2
['tiny'],1,11,98
['everything'],1,16,108
"['rainbows', 'sunshine']",1,0,19
"[""'s""]",0,105,15
['within'],0,100,13
['depressing'],1,1,68
['Fine'],1,1,68
['up'],1,40,145
['messy'],1,2,71
['saying'],1,4,76
['as'],0,175,67
['honest'],1,1,64
"['United', 'States']",0,13,1
['complex'],0,102,17
['its'],0,108,21
['if'],1,77,184
['good'],1,22,110
['someone'],1,9,84
"['Trigram', 'Overlap', 'trigram', 'overlap']",0,11,0
"['consonant', 'clusters']",0,11,0
['so'],1,24,112
['However'],0,66,3
['\n\n\n'],0,66,3
['bunch'],1,2,63
['what'],1,58,159
['Do'],1,76,180
['everyone'],1,5,71
['frankly'],1,4,68
['explain'],1,5,70
['sure'],1,6,72
['obviously'],1,0,52
"['figuring', 'out']",1,0,52
['anything'],1,12,85
['perhaps'],0,68,5
['incorporating'],0,58,2
['be'],1,145,240
['people'],1,22,102
['e.g.'],0,54,1
['often'],0,79,11
['Would'],0,59,3
['ask'],1,4,62
['Basically'],1,0,47
['make'],1,30,110
"['13', '19', '17']",0,12,2
['all'],1,73,165
['who'],1,48,134
['---'],0,98,24
['whatever'],1,0,44
['’s'],1,228,287
['makes'],1,8,67
['Which'],1,2,51
['deal'],1,3,54
['aiming'],0,59,5
"['rocket', 'science']",1,0,15
['such'],0,58,5
['mostly'],1,0,42
['simply'],0,60,6
['suddenly'],1,5,57
['any'],0,110,35
['crucial'],0,81,17
['response'],0,50,3
"['MacGuff', 'Juno']",1,0,11
['Let'],1,68,152
['supposed'],1,1,43
"['Therefore', 'Since', '=']",0,15,0
['wrong'],1,2,46
['approach'],0,54,5
['by'],0,169,85
['significant'],0,63,9
['an'],0,127,50
['well'],1,27,95
['giant'],1,3,48
['some'],1,45,120
"['ice', 'cream']",1,0,9
['real'],1,19,80
['particular'],0,54,6
['giving'],1,0,36
['how'],1,72,152
['completely'],1,15,72
['nature'],0,48,4
"['coffee', 'cup']",1,0,11
['way'],1,45,117
"['14', '20']",0,13,2
"['vast', 'intricate']",0,16,1
['further'],0,60,10
"['\n\n\n\n', ':*']",0,54,3
['Because'],1,11,62
['situation'],1,17,73
['write'],1,6,51
['need'],1,77,154
['fancy'],1,0,33
['core'],0,63,12
"['models', 'model']",0,15,3
['big'],1,4,45
"['12', '11', '18']",0,12,2
['decent'],1,0,32
['Furthermore'],0,47,5
['bit'],1,8,54
['already'],1,15,67
['&'],0,61,12
['effectively'],0,31,0
['ridiculously'],1,1,35
"['thread', 'loose', 'picking', 'jeans']",1,0,8
['now'],1,40,105
['talking'],1,2,38
['even'],1,73,146
['requested'],0,34,1
['focusing'],0,34,1
['guy'],1,0,30
['tone'],0,42,4
['structure'],0,39,3
['gets'],1,3,39
['feel'],1,19,71
['pizza'],1,0,29
[';'],0,75,22
['keep'],1,7,48
['anyone'],1,4,41
"['n’t', 'do', 'you']",1,22,222
"['screenplay', 'Logline', 'Scene', '…', 'his']",0,10,0
