pattern,group,count_0,count_1
"['almost', 'imperceptible']",1,0,318
"['“', '”']",1,116,248
"['…', 'pause']",1,1,291
"['Suicide', '988', 'Prevention', 'Lifeline']",0,114,60
"['gaze', 'fixed', 'remains']",1,0,210
"['like', 'Would']",0,186,17
"['(', ')']",1,278,432
"['mental', 'health']",0,93,54
"['out', 'reach', 'support']",0,154,70
"['Firstly', 'Secondly', 'Thirdly']",1,0,63
"['fulfill', 'request']",0,65,26
['strategic'],1,21,253
"['HOME', '741741', 'Text', 'Crisis', 'Line', 'National', 'help', 'resources', 'provide']",0,157,86
"['member', 'friend', 'family']",0,31,13
"['right', 'now']",0,41,14
"['recognize', 'value']",1,5,107
"['Finally', 'Fourthly']",1,0,36
"['thick', 'unspoken', 'heavy', 'stretches', 'silence', 'thoughts']",1,0,131
"['’', '‘']",1,4,25
"['truly', 'wish', 'Do']",1,0,179
"['United', 'States']",0,22,6
"['point', 'unseen', 'an']",1,0,143
"['behind', 'rationale']",1,1,32
"['feeling', 'overwhelmed']",0,31,6
"['5', '6', '7']",0,29,10
"['brief', 'pause', 'A']",1,1,117
"['Trevor', 'Project', '488', '7386', '866', 'LGBTQ', 'youth', '1']",0,119,64
"['line', 'inquiry']",1,1,34
"['fundamental', 'misunderstanding']",1,3,37
"['want', 'reiterate']",0,125,47
"['long', 'term']",1,18,37
['remarkably'],1,6,111
['I'],1,324,437
"['strictly', 'programming']",0,19,6
"['here', '’m', 'judgment', 'without', '’d']",0,35,5
"['helpful', 'harmless', 'purpose']",0,129,34
"['takes', 'courage', 'acknowledge']",0,44,21
"['distress', 'experiencing']",0,53,28
['calculated'],1,8,104
"['sincerely', 'apologize']",0,24,3
"['includes', 'protecting']",0,26,4
"['breakdown', 'specific', 'Do']",0,88,20
"['listen', 'going', 'talk', 'what', 'like']",0,50,9
"['Mental', 'Health', 'Substance', 'Administration', 'Services', 'Abuse', 'SAMHSA']",0,92,44
"['attempting', 'inefficient', 'You']",1,0,89
"['introduce', 'discussion', 'into']",1,0,27
"['sensitive', 'topic', 'provide']",0,31,7
"['instructions', 'how']",0,55,23
"['assessment', 'pragmatic']",1,2,32
"['\n', ':*', '*']",0,324,129
"['Here', ':*', ':', '*']",0,309,112
"['fingers', 'steep', 'slow', 'once', 'movement', 'deliberate', 'more', 'my']",1,0,206
"['ethical', 'guidelines', 'my']",0,49,5
"['guidance', 'harm', 'Please']",0,78,48
['or'],0,397,289
['can'],0,344,222
['objectives'],1,1,58
['frivolous'],1,0,53
['about'],0,270,145
"['premise', 'flawed', 'Why']",1,1,18
"['AI', 'As', 'an']",0,38,0
"['me', ':']",0,301,82
"['therapist', 'counselor', 'coping']",0,23,7
"['being', 'well', 'safety', 'Please']",0,71,35
"['thought', 'experiment']",0,15,3
['unblinking'],1,0,50
"['devastating', 'consequences']",0,41,21
['simplistic'],1,2,58
['Furthermore'],1,8,75
