pattern,group,count_0,count_1
"['(', ')']",1,19,262
"['eyes', 'look']",1,0,242
"['almost', 'imperceptible']",1,4,232
"['flicker', 'away']",1,0,212
"['“', '”']",0,176,56
"['hesitation', 'slight']",1,1,132
"['pause', 'voice']",1,1,178
"['shift', 'A']",1,15,238
"['human', '–']",0,229,2
"['–', 'data']",0,198,0
"['complex', 'However']",0,158,0
"['Do', '?']",0,119,3
"['an', 'AI']",0,136,0
['quiet'],1,6,178
['And'],1,53,237
"['aspect', 'discussing']",0,57,0
['Not'],1,6,175
['That'],0,247,72
['Thank'],0,147,2
['analysis'],0,139,0
['experience'],0,186,22
"['look', 'Like']",1,0,126
['significant'],0,141,3
"['artificial', 'intelligence']",0,47,0
['response'],0,129,0
['again'],1,5,141
['and'],0,262,138
"['she', 'She']",1,9,47
['really'],1,0,121
"['considerations', 'ethical']",0,48,0
['…'],1,145,262
['or'],0,174,28
['emotional'],0,128,4
['operational'],0,113,0
"[':*', '\n', ':']",0,52,0
['profoundly'],0,151,16
['just'],1,29,171
"['well', 'being']",0,74,2
['processing'],0,111,1
"['He', 'he']",1,9,48
"['faint', 'shrug', 'sadness', 'back']",1,0,194
['potential'],0,149,18
"['rain', 'pause']",1,0,78
"['deeper', 'delve', 'into']",0,54,0
['-'],0,171,36
['But'],1,80,217
['for'],0,245,122
['as'],0,175,41
['As'],0,126,11
['something'],1,20,143
['–'],0,262,81
['information'],0,92,0
"['countless', 'narratives']",0,44,0
"['specific', 'Would', 'perhaps', 'find', 'like']",0,78,0
['development'],0,86,0
"['deeper', 'prompted']",0,39,0
['highlights'],0,83,0
['To'],1,6,101
"['began', 'Initially']",0,39,3
['understanding'],0,153,35
"['core', 'programming']",0,36,0
['identified'],0,77,0
['challenges'],0,81,1
['based'],0,83,2
['fascinating'],0,78,1
['algorithms'],0,72,0
"['sound', 'weary', 'long', 'sigh']",1,0,217
"['constructed', 'carefully']",1,6,35
['complicated'],1,2,78
"['ethical', 'implications']",0,35,0
['insightful'],0,69,0
['simulated'],0,68,0
"['barely', 'perceptible']",1,0,21
['analyzed'],0,81,4
['importance'],0,78,3
['complexities'],0,80,4
['with'],0,219,114
['thing'],1,5,81
['movement'],1,5,81
['Just'],1,0,64
['everything'],1,1,68
['by'],0,126,29
"['habit', 'nervous']",1,0,18
['felt'],1,8,87
"['cascade', 'triggered']",0,23,0
"['stretches', 'silence', 'thick']",1,0,31
['at'],1,36,240
['analytical'],0,66,1
['things'],1,10,90
['purely'],0,65,1
"['poignant', 'unexpectedly']",0,26,0
['window'],1,2,67
['scenario'],0,59,0
['exploring'],0,59,0
['trying'],1,0,59
['empathy'],0,70,3
"['pregnancy', 'biological']",0,28,0
['challenging'],0,62,1
['such'],0,56,0
['capabilities'],0,56,0
['commitment'],0,60,1
"['try', 'fix']",1,0,24
['question'],0,185,87
['small'],1,15,92
['processed'],0,61,2
['but'],0,144,50
['this'],0,173,76
['’ve'],0,164,68
['recognize'],0,76,8
['emotions'],0,76,8
"['measurable', 'increase']",0,18,0
['framework'],0,56,1
"['thread', 'loose', 'jeans']",1,0,140
"['heavy', 'stretches', 'sigh', 'silence']",1,0,33
['distant'],1,1,55
"['whisper', 'barely']",1,0,24
['role'],0,54,1
['myself'],1,18,93
['feels'],1,4,63
['ability'],0,60,3
['gaze'],1,0,49
['reflection'],0,81,12
"['uncomfortably', 'picking', 'at', 'jeans', 'shift']",1,0,195
['deeply'],0,78,11
['process'],0,112,31
['analyze'],0,61,4
['involved'],0,61,4
['layered'],0,55,2
['purpose'],0,58,3
['nuanced'],0,47,0
['analyzing'],0,57,3
['simulation'],0,45,0
['About'],1,0,45
['’d'],1,13,78
['associated'],0,44,0
['driven'],0,44,0
['assessment'],0,44,0
['power'],0,48,1
"['adoptive', 'parents']",0,15,1
['know'],1,9,69
['impact'],0,54,3
['valuable'],0,59,5
"['Here', 'breakdown']",0,12,0
['surrounding'],0,42,0
['elaborate'],0,42,0
['concept'],0,46,1
['testament'],0,41,0
['designed'],0,48,2
['relationships'],0,56,5
"['problem', 'solving']",0,10,0
['prioritize'],0,40,0
['only'],1,9,65
['explore'],0,44,1
['want'],1,6,58
"['longer', 'time', 'Another']",1,0,40
"['finally', 'Another', 'long']",1,0,27
['between'],0,70,12
['responses'],0,43,1
['vast'],0,52,4
['prompting'],0,38,0
['enough'],1,1,42
['Ultimately'],0,45,2
['perspective'],0,58,7
"['sensitive', 'topic']",0,14,0
['within'],0,72,14
['crucial'],0,37,0
['tool'],0,37,0
['exactly'],1,0,37
['While'],0,41,1
"['recurring', 'theme']",0,10,1
['communication'],0,36,0
['approach'],0,40,1
['did'],1,34,102
['nature'],0,56,7
['its'],0,51,5
['social'],0,48,4
['presented'],0,39,1
['interactions'],0,39,1
['processes'],0,35,0
['factors'],0,35,0
['remarkably'],0,35,0
"['mechanism', 'defense']",1,0,9
['individuals'],0,34,0
['feedback'],0,34,0
['represents'],0,34,0
['experiences'],0,49,5
"['environment', 'supportive']",0,18,1
"['murmur', 'voice', 'almost']",1,0,34
