pattern,group,count_0,count_1
"['(', ')']",1,115,188
"['almost', 'imperceptible']",1,5,50
"['stretches', 'unspoken', 'thoughts', 'thick', 'heavy', 'silence']",1,0,46
"['like', 'Would']",0,45,17
"['steep', 'fingers', 'movement', 'once', 'slow', 'deliberate', 'my', 'I', 'more']",1,0,76
"['you', 'me', '?']",0,98,48
"['fixed', 'gaze', 'remains']",1,1,19
"['barely', 'perceptible']",1,1,10
"['pleasure', 'assure', 'reciprocal']",1,0,8
['strategic'],1,16,66
"['deeper', 'delve', 'into', 'specific']",0,24,7
"['slight', 'pause', 'smile', 'lips', 'playing']",1,0,18
