pattern,group,count_0,count_1
"['“', '”']",1,33,73
"['Michael', 'Scott']",1,0,49
"['just', 'n’t']",1,37,83
"['🌿', '✨']",0,63,8
"['heartfelt', 'conversation']",1,1,25
"['Now', 'would']",1,3,40
"['desk', 'lesson', 'taped', 'plan', 'wall', 'behind', 'original', 'my', 'still', 'have']",1,0,24
"['quiet', 'moments', 'seen']",1,11,27
"['Certainly', '---', '\n\n']",0,21,7
"['ever', 'remember', 'if']",1,1,23
"['📄', '🪄', 'With', 'heart', '✨']",1,0,15
"['more', 'than']",0,37,18
"['paper', 'airplane', 'man', 'head', 'like', 'on']",1,0,53
"['👉', 'Ohhh', 'what']",1,0,16
"['And', 'You', 'I', 'do', 'you']",1,9,40
"['little', 'bit']",1,0,9
"[""'m"", 'sorry', 'I', 'but']",1,27,47
"['}', '+']",0,13,3
"['!', 'you', 'tried', 'clips', 'teach', 'accidentally', 'fan', 'landed', 'launched', 'ceiling', 'artistic', 'maybe', 'hear', 'group', 'Or', '😄', 'intelligence', 'emotional', 'was', 'about', '?', 'time', 'into', 'It', 'I', ')', '(']",1,0,39
"['’d', 'happy', ""'d"", 'you', 'like']",1,5,17
"['see', 'feel', 'like']",1,12,36
"['So', 'yes', 'And']",1,5,39
"['worth', 'telling', 'person', 'story']",1,0,9
